ref id,Predicted,Actual
34079,['Society', 'Shopping', 'Sports', 'Recreation'],['Shopping']
10163,['Business', 'Arts', 'Society', 'News'],['Business']
44286,['Society', 'Arts', 'News', 'Business'],['News']
10165,['Business', 'Shopping', 'Society', 'Computers'],['Business']
44289,['Sports', 'Arts', 'Society', 'News'],['News']
10172,['Business', 'Home', 'Society', 'Arts'],['Business']
10176,['Computers', 'Business', 'News', 'Home'],['Business']
10178,['Business', 'Arts', 'Recreation', 'Home'],['Business']
10180,['News', 'Business', 'Arts', 'Computers'],['Business']
10181,['Business', 'Computers', 'Home', 'Recreation'],['Business']
44303,['News', 'Sports', 'Business', 'Society'],['News', 'Sports']
10183,['Business', 'Computers', 'Health', 'Arts'],['Business']
10184,['Business', 'Computers', 'Society', 'News'],['Business']
44308,['Health', 'Society', 'Arts', 'Home'],['News']
10190,['Business', 'Home', 'Recreation', 'Society'],['Business']
10195,['Business', 'Society', 'Arts', 'News'],['Business']
44322,['Business', 'Recreation', 'Society', 'Shopping'],['Recreation']
10200,['Business', 'Shopping', 'Reference', 'Computers'],['Business']
10216,['Reference', 'Business', 'Recreation', 'Arts'],['Business']
44341,['Business', 'Sports', 'Home', 'Science'],['Recreation']
44344,['Recreation', 'Reference', 'Business', 'Shopping'],['Recreation']
44348,['Business', 'Recreation', 'Shopping', 'Society'],['Recreation']
10229,['Business', 'Reference', 'Computers', 'Home'],['Business']
10230,['Business', 'Shopping', 'Computers', 'Society'],['Business']
10233,['Reference', 'News', 'Computers', 'Business'],['Business']
10234,['Business', 'Computers', 'Society', 'Recreation'],['Business']
10237,['Business', 'Arts', 'News', 'Reference'],['Business']
44362,['Science', 'Business', 'Society', 'Shopping'],['Recreation']
10253,['Business', 'Reference', 'Arts', 'News'],['Business']
44378,['Recreation', 'Arts', 'Sports', 'Business'],['Recreation']
44380,['Shopping', 'Business', 'Arts', 'News'],['Recreation']
10258,['Shopping', 'Business', 'Computers', 'Recreation'],['Business']
10263,['Business', 'Computers', 'Science', 'News'],['Business']
10270,['Recreation', 'Computers', 'Arts', 'Science'],['Business', 'Recreation']
10272,['Computers', 'Business', 'Recreation', 'Arts'],['Business']
44404,['Business', 'Recreation', 'Shopping', 'Society'],['Recreation']
10283,['Business', 'Recreation', 'Computers', 'Shopping'],['Business']
44406,['Society', 'Arts', 'Business', 'Shopping'],['Recreation']
10288,['Business', 'News', 'Society', 'Computers'],['Business']
44411,['Arts', 'Home', 'Business', 'Society'],['Recreation']
10296,['Business', 'Recreation', 'Science', 'Computers'],['Reference', 'Business']
44423,['Reference', 'Arts', 'Business', 'Society'],['Reference']
10305,['Computers', 'Business', 'Arts', 'Society'],['Business']
44429,['Arts', 'Reference', 'News', 'Society'],['Reference']
10311,['News', 'Business', 'Recreation', 'Computers'],['Business']
10315,['Computers', 'Business', 'Science', 'Society'],['Business']
10322,['Business', 'Computers', 'Shopping', 'Society'],['Business']
10324,['Business', 'Society', 'Recreation', 'Shopping'],['Business']
44448,['Reference', 'Computers', 'Business', 'Society'],['Reference']
10328,['Computers', 'Business', 'Society', 'Shopping'],['Business']
10337,['Business', 'Computers', 'Science', 'Shopping'],['Business']
10342,['Business', 'Health', 'Society', 'Computers'],['Business']
44489,['Society', 'Business', 'Recreation', 'Shopping'],['Society']
10351,['Business', 'Computers', 'Science', 'Recreation'],['Business']
10355,['Business', 'Recreation', 'Computers', 'Arts'],['Business']
44528,['Society', 'Science', 'Recreation', 'Reference'],['Science']
10359,['Business', 'Computers', 'Society', 'News'],['Business']
10364,['Science', 'Business', 'Computers', 'Society'],['Business']
44535,['Shopping', 'Society', 'Arts', 'Health'],['Science']
10366,['Business', 'Science', 'Computers', 'Recreation'],['Business']
10378,['Arts', 'Business', 'Recreation', 'Health'],['Business']
10381,['Business', 'Shopping', 'Science', 'Arts'],['Business']
44552,['Science', 'Health', 'Home', 'Business'],['Science']
10383,['Business', 'Science', 'Recreation', 'Computers'],['Business']
10387,['Arts', 'Recreation', 'Society', 'Business'],['Business', 'Recreation']
10391,['Arts', 'Recreation', 'Business', 'Science'],['Business']
10397,['Business', 'Recreation', 'Games', 'Science'],['Business']
44570,['Science', 'Society', 'Business', 'Health'],['Science']
44573,['Science', 'Computers', 'Business', 'Society'],['Science']
10412,['Shopping', 'Arts', 'Business', 'Recreation'],['Business']
44597,['News', 'Business', 'Computers', 'Arts'],['Science']
10429,['Business', 'Recreation', 'Society', 'Shopping'],['Business']
10432,['Business', 'Society', 'Recreation', 'Computers'],['Business']
10438,['Business', 'Recreation', 'News', 'Arts'],['Business']
10443,['Business', 'Recreation', 'Science', 'News'],['Business']
44619,['Shopping', 'Business', 'Adult', 'Society'],['Shopping']
44622,['Shopping', 'Arts', 'Business', 'Society'],['Shopping']
44626,['Shopping', 'Business', 'Society', 'Home'],['Shopping']
44634,['Arts', 'Shopping', 'Society', 'Computers'],['Shopping']
10469,['Business', 'Recreation', 'Arts', 'Society'],['Business']
44660,['Shopping', 'Computers', 'Society', 'Arts'],['Shopping']
10492,['Health', 'Business', 'Society', 'Reference'],['Business']
44663,['Computers', 'Business', 'Society', 'Shopping'],['Shopping']
44665,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
10500,['Business', 'Recreation', 'Arts', 'News'],['Business']
10502,['Science', 'Recreation', 'Reference', 'Business'],['Science', 'Business']
10507,['Business', 'Recreation', 'Society', 'Reference'],['Business']
10508,['Business', 'Computers', 'Shopping', 'Recreation'],['Business']
44682,['Society', 'Business', 'Computers', 'Arts'],['Society']
44685,['Society', 'Business', 'Recreation', 'Shopping'],['Society']
10522,['Business', 'Recreation', 'News', 'Arts'],['Business']
10528,['Recreation', 'Society', 'Business', 'Reference'],['Business']
10531,['Business', 'Computers', 'Shopping', 'Recreation'],['Business']
10534,['Business', 'Shopping', 'Society', 'Recreation'],['Business']
10537,['Business', 'Reference', 'Shopping', 'Recreation'],['Business']
10549,['Recreation', 'Business', 'Arts', 'Shopping'],['Business']
44725,['Society', 'News', 'Business', 'Shopping'],['Society']
10561,['Recreation', 'Business', 'Reference', 'Society'],['Business']
10566,['Business', 'Shopping', 'Reference', 'Recreation'],['Business']
10568,['Business', 'Shopping', 'Recreation', 'Home'],['Business']
10569,['Shopping', 'Business', 'Arts', 'Society'],['Business']
44740,['Society', 'Business', 'Science', 'News'],['Society']
10571,['Shopping', 'Business', 'Recreation', 'Home'],['Business']
10572,['Shopping', 'Business', 'Recreation', 'Home'],['Business', 'Shopping']
44742,['Society', 'Arts', 'News', 'Computers'],['Society']
10574,['Business', 'Shopping', 'Recreation', 'Home'],['Business']
44743,['Society', 'Business', 'Shopping', 'Computers'],['Society']
44747,['Sports', 'Society', 'Home', 'Arts'],['Society']
44750,['Society', 'Science', 'Business', 'Health'],['Society']
44751,['Society', 'Arts', 'Business', 'Science'],['Society']
10588,['Adult', 'Shopping', 'Business', 'Recreation'],['Business']
10594,['Business', 'Shopping', 'Recreation', 'Science'],['Business']
10612,['Business', 'Shopping', 'Recreation', 'Society'],['Business']
44791,['Sports', 'Shopping', 'Business', 'Society'],['Sports']
10625,['Shopping', 'Business', 'Recreation', 'Science'],['Business']
10631,['Shopping', 'Business', 'Recreation', 'Computers'],['Business']
44801,['Sports', 'Arts', 'Business', 'Shopping'],['Sports']
44810,['Sports', 'Arts', 'Business', 'Recreation'],['Sports']
10645,['Recreation', 'Computers', 'Business', 'Arts'],['Computers']
10659,['Computers', 'Science', 'Recreation', 'Reference'],['Computers']
44835,['Sports', 'Recreation', 'Business', 'Computers'],['Sports']
44837,['Sports', 'Recreation', 'Arts', 'Science'],['Sports']
44838,['Sports', 'News', 'Business', 'Science'],['Sports']
44842,['Sports', 'Arts', 'News', 'Shopping'],['Sports']
10678,['Computers', 'Recreation', 'Games', 'Arts'],['Computers']
44850,['Adult', 'Society', 'Shopping', 'Business'],['Adult']
10684,['Computers', 'Science', 'Recreation', 'Business'],['Computers']
10692,['Computers', 'Science', 'Business', 'Society'],['Computers']
10693,['Computers', 'Recreation', 'Science', 'Reference'],['Computers']
44863,['Adult', 'Society', 'Business', 'Shopping'],['Adult']
44866,['Society', 'Recreation', 'Arts', 'Business'],['Adult']
10699,['Computers', 'Recreation', 'Arts', 'Reference'],['Computers']
44891,['Adult', 'Society', 'Business', 'Arts'],['Adult']
10730,['Computers', 'Science', 'Reference', 'Business'],['Computers']
44900,['Shopping', 'Sports', 'Business', 'Society'],['Adult']
44901,['Arts', 'Society', 'Computers', 'Science'],['Adult']
44902,['Society', 'Shopping', 'Adult', 'Recreation'],['Adult']
10736,['Computers', 'Science', 'Business', 'Recreation'],['Computers']
10741,['Business', 'Computers', 'Science', 'Reference'],['Computers']
10745,['Computers', 'Business', 'Recreation', 'Science'],['Computers']
44920,['Adult', 'Society', 'Business', 'Shopping'],['Adult']
44926,['Adult', 'Shopping', 'Society', 'Arts'],['Adult']
10756,['Computers', 'Science', 'Reference', 'Business'],['Computers']
10760,['Computers', 'Science', 'Reference', 'Business'],['Computers']
44934,['Adult', 'Society', 'Business', 'Shopping'],['Adult']
10770,['Computers', 'Reference', 'Science', 'Business'],['Computers']
44941,['Society', 'Recreation', 'Business', 'Shopping'],['Adult']
10773,['Science', 'Reference', 'Computers', 'Recreation'],['Computers']
10776,['Business', 'Computers', 'Science', 'Health'],['Computers']
44949,['Adult', 'Society', 'Business', 'Shopping'],['Adult']
44950,['Adult', 'Society', 'Business', 'Shopping'],['Adult']
10784,['Recreation', 'Business', 'Science', 'Arts'],['Computers']
44957,['Adult', 'Business', 'Shopping', 'Recreation'],['Adult']
10791,['Computers', 'Recreation', 'Health', 'Business'],['Computers']
44963,['Adult', 'Shopping', 'Arts', 'Health'],['Adult']
10801,['Games', 'Computers', 'Recreation', 'Science'],['Computers']
44973,['Adult', 'Society', 'Sports', 'Recreation'],['Adult']
44977,['Adult', 'Shopping', 'Sports', 'Recreation'],['Adult']
10809,['Computers', 'Arts', 'Science', 'Business'],['Computers']
44981,['Adult', 'Computers', 'Shopping', 'Home'],['Adult']
10819,['Computers', 'Arts', 'Business', 'Recreation'],['Computers']
10822,['Computers', 'Science', 'Business', 'Recreation'],['Computers']
10823,['Computers', 'Business', 'Recreation', 'Arts'],['Computers']
44994,['Adult', 'Shopping', 'Society', 'Business'],['Adult']
45004,['Computers', 'Business', 'Reference', 'Shopping'],['Adult']
10837,['Computers', 'Recreation', 'Arts', 'Business'],['Computers']
10838,['Computers', 'Science', 'Reference', 'Business'],['Computers']
45009,['Adult', 'Business', 'Society', 'Shopping'],['Adult']
10843,['Games', 'Computers', 'Arts', 'Science'],['Computers']
10856,['Computers', 'Business', 'Recreation', 'Society'],['Computers']
10862,['Computers', 'Business', 'Shopping', 'Recreation'],['Computers']
45037,['Shopping', 'Business', 'Computers', 'Sports'],['Adult']
10871,['Computers', 'Recreation', 'Business', 'Games'],['Computers']
45046,['Adult', 'Society', 'Computers', 'Shopping'],['Adult']
10891,['Shopping', 'Arts', 'Business', 'Home'],['Computers']
45062,['Adult', 'Society', 'Business', 'Shopping'],['Adult']
45064,['Adult', 'Arts', 'Computers', 'Shopping'],['Adult']
45067,['Adult', 'Shopping', 'Business', 'Society'],['Adult']
10902,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
45084,['Recreation', 'Society', 'Sports', 'Shopping'],['Adult']
45090,['Adult', 'Shopping', 'Business', 'Society'],['Adult']
10920,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
10921,['Computers', 'Recreation', 'Business', 'Reference'],['Computers']
45097,['Adult', 'Arts', 'Recreation', 'Shopping'],['Adult']
45101,['Adult', 'Society', 'Shopping', 'Recreation'],['Adult']
45105,['Adult', 'Business', 'Society', 'Shopping'],['Adult']
45106,['Adult', 'Society', 'Shopping', 'Business'],['Adult']
10939,['Computers', 'Business', 'Science', 'Arts'],['Computers']
45111,['Adult', 'Society', 'Shopping', 'Business'],['Adult']
45112,['Adult', 'Society', 'Recreation', 'Shopping'],['Adult']
10942,['Business', 'Computers', 'Science', 'Recreation'],['Computers']
45120,['Society', 'Adult', 'Recreation', 'Computers'],['Adult']
10953,['Computers', 'Arts', 'Business', 'Recreation'],['Computers']
45127,['Adult', 'Recreation', 'Business', 'Society'],['Adult']
45137,['Adult', 'Recreation', 'Shopping', 'Business'],['Adult']
10968,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
45143,['Society', 'Arts', 'Recreation', 'Business'],['Adult']
10971,['Science', 'Computers', 'Business', 'Recreation'],['Computers']
10972,['Business', 'Computers', 'Science', 'Reference'],['Computers']
10975,['Computers', 'Business', 'Arts', 'Home'],['Computers']
45150,['Computers', 'Arts', 'Society', 'Sports'],['Adult']
45151,['Adult', 'Society', 'Shopping', 'Arts'],['Adult']
10980,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
45154,['Computers', 'Adult', 'Recreation', 'Society'],['Adult']
45155,['Adult', 'Business', 'Society', 'Computers'],['Adult']
10986,['Business', 'Computers', 'Science', 'Reference'],['Computers']
10988,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
45165,['Adult', 'Business', 'Recreation', 'Shopping'],['Adult']
45168,['Shopping', 'Arts', 'Business', 'Recreation'],['Adult']
11001,['Health', 'Adult', 'Recreation', 'Computers'],['Computers']
11009,['Computers', 'Science', 'Business', 'Arts'],['Computers']
11013,['Computers', 'Arts', 'Recreation', 'Health'],['Computers']
45198,['Adult', 'Shopping', 'Society', 'Arts'],['Adult']
45202,['Adult', 'Business', 'Society', 'Shopping'],['Adult']
11028,['Recreation', 'Games', 'Society', 'Home'],['Computers']
11031,['Computers', 'Business', 'Science', 'Health'],['Computers']
45209,['Adult', 'Arts', 'Recreation', 'Sports'],['Adult']
45212,['Adult', 'Society', 'Arts', 'Shopping'],['Adult']
45213,['Adult', 'Society', 'Shopping', 'Business'],['Adult']
45215,['Adult', 'Business', 'Shopping', 'Arts'],['Adult']
11042,['Computers', 'Business', 'Science', 'Arts'],['Computers']
45224,['Adult', 'Society', 'Shopping', 'Recreation'],['Adult']
11049,['Computers', 'Business', 'Society', 'Science'],['Computers']
45229,['Adult', 'Shopping', 'Business', 'Society'],['Adult']
11054,['Computers', 'Business', 'Reference', 'Home'],['Computers']
45231,['Adult', 'Sports', 'Recreation', 'Society'],['Adult']
45232,['Society', 'Business', 'Shopping', 'Adult'],['Adult']
45234,['Adult', 'Shopping', 'Business', 'Health'],['Adult']
45257,['Adult', 'Shopping', 'Business', 'Society'],['Adult']
11084,['Computers', 'Business', 'Science', 'Shopping'],['Computers']
11090,['Computers', 'Business', 'Home', 'Science'],['Computers']
45271,['Adult', 'Shopping', 'Business', 'Society'],['Adult']
45273,['Society', 'Recreation', 'Games', 'Business'],['Adult']
45274,['Sports', 'Society', 'Recreation', 'Shopping'],['Adult']
11096,['Computers', 'Business', 'Recreation', 'Science'],['Computers']
45275,['Adult', 'Arts', 'Shopping', 'Recreation'],['Adult']
11100,['Business', 'Computers', 'Science', 'Home'],['Computers']
45280,['Adult', 'Arts', 'Recreation', 'Business'],['Adult']
45290,['Adult', 'Society', 'Shopping', 'Recreation'],['Adult']
11116,['Business', 'Computers', 'Recreation', 'Arts'],['Computers']
45300,['Adult', 'Shopping', 'Arts', 'Recreation'],['Adult']
11122,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
45307,['Arts', 'Society', 'Business', 'Sports'],['Adult']
11131,['Computers', 'Reference', 'Business', 'Science'],['Computers']
45315,['Adult', 'Society', 'Arts', 'Computers'],['Adult']
11139,['Computers', 'Reference', 'Arts', 'Business'],['Computers']
11142,['Computers', 'Science', 'Reference', 'Business'],['Computers']
11144,['Computers', 'Arts', 'Society', 'Business'],['Computers']
11150,['Computers', 'Arts', 'Science', 'Business'],['Computers']
11157,['Computers', 'Reference', 'Business', 'Science'],['Computers']
