ref id,Predicted,Actual
44778,['Health', 'Society', 'Business', 'Science'],['Society']
12876,['Business', 'Arts', 'Shopping', 'Science'],['Arts']
20631,['Games', 'Recreation', 'Business', 'Arts'],['Arts']
6249,['Recreation', 'Business', 'Arts', 'Society'],['Recreation']
50019,['Arts', 'Society', 'Computers', 'Sports'],['Arts']
51825,['Recreation', 'Reference', 'Games', 'Sports'],['Recreation']
38312,['Society', 'Sports', 'Recreation', 'Games'],['Recreation']
24846,['Sports', 'Arts', 'Computers', 'Society'],['Sports']
46338,['Society', 'Science', 'Business', 'Shopping'],['Recreation']
25685,['Business', 'Games', 'Computers', 'Adult'],['Computers']
38657,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
30875,['Business', 'Science', 'Recreation', 'Health'],['Recreation']
27029,['Games', 'Computers', 'Arts', 'Adult'],['Arts']
47725,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
2577,['Computers', 'Shopping', 'Society', 'Reference'],['Arts']
8064,['Business', 'Recreation', 'Shopping', 'Games'],['Recreation']
31284,['Sports', 'Business', 'Society', 'Reference'],['Arts']
58971,['Computers', 'Games', 'Reference', 'Health'],['Computers']
57128,['Computers', 'Games', 'Arts', 'Adult'],['Arts']
51523,['Recreation', 'Science', 'Society', 'Arts'],['Recreation']
31562,['Shopping', 'Society', 'Sports', 'Science'],['Shopping']
52885,['Business', 'Science', 'Recreation', 'Computers'],['Computers']
13291,['Recreation', 'Arts', 'Sports', 'Society'],['Recreation']
17645,['Reference', 'Health', 'Business', 'Science'],['Computers']
56599,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
8613,['Computers', 'Business', 'Science', 'Sports'],['Computers']
17433,['Computers', 'Recreation', 'Arts', 'Health'],['Computers']
12347,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
41103,['Shopping', 'Sports', 'Computers', 'Society'],['Arts']
36440,['Computers', 'Arts', 'Science', 'Reference'],['Arts']
11169,['Computers', 'Science', 'Arts', 'Shopping'],['Computers']
41827,['Sports', 'Society', 'Business', 'Shopping'],['Sports']
9542,['Recreation', 'Arts', 'Reference', 'Sports'],['Arts']
35762,['Shopping', 'Business', 'Society', 'Health'],['Shopping']
29264,['Games', 'Arts', 'Adult', 'Shopping'],['Games', 'Arts']
30353,['Sports', 'Society', 'Recreation', 'Arts'],['Sports']
23247,['Games', 'Arts', 'Sports', 'Society'],['Arts']
32526,['Computers', 'Business', 'Recreation', 'Arts'],['Computers']
57957,['Computers', 'Shopping', 'Business', 'Society'],['Shopping']
22269,['Shopping', 'Business', 'Society', 'Recreation'],['Arts']
47106,['Sports', 'Society', 'Arts', 'Reference'],['Arts']
25753,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
9830,['Recreation', 'Arts', 'Games', 'Sports'],['Games', 'Arts']
39139,['Business', 'Science', 'Computers', 'Recreation'],['Recreation']
38711,['Arts', 'Games', 'Computers', 'Adult'],['Arts']
2575,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
59195,['Arts', 'Recreation', 'Games', 'Sports'],['Arts']
36462,['Arts', 'Recreation', 'Science', 'Games'],['Recreation']
11088,['Sports', 'Society', 'Recreation', 'Business'],['Recreation', 'Sports']
45874,['Sports', 'Society', 'Business', 'Shopping'],['Sports']
45319,['Recreation', 'Science', 'Computers', 'Adult'],['Recreation']
5397,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
31309,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
54191,['Computers', 'Science', 'Business', 'Sports'],['Computers']
43815,['Games', 'Arts', 'Sports', 'Health'],['Arts']
41540,['Shopping', 'Sports', 'Recreation', 'Business'],['Shopping']
52602,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
46443,['Reference', 'Recreation', 'Health', 'Sports'],['Arts']
53022,['Recreation', 'Games', 'Arts', 'Sports'],['Recreation']
8953,['Science', 'Society', 'Health', 'Business'],['Recreation']
27300,['Sports', 'Shopping', 'Society', 'Computers'],['Recreation']
44060,['Shopping', 'Society', 'Business', 'Arts'],['Shopping']
566,['Recreation', 'Computers', 'Shopping', 'Science'],['Recreation']
34324,['Society', 'Shopping', 'Science', 'Health'],['Shopping']
46120,['Health', 'Reference', 'Recreation', 'Computers'],['Arts']
46469,['Recreation', 'Reference', 'Arts', 'Sports'],['Recreation']
5748,['Sports', 'Society', 'Shopping', 'Games'],['Sports']
57207,['Sports', 'Society', 'Science', 'Recreation'],['Arts']
32671,['Computers', 'Society', 'Health', 'Shopping'],['Arts']
16691,['Recreation', 'Sports', 'Arts', 'Society'],['Recreation']
24405,['Science', 'Business', 'Shopping', 'Health'],['Computers']
57608,['Reference', 'Health', 'Recreation', 'Computers'],['Computers']
22687,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
22483,['Arts', 'Health', 'Reference', 'Recreation'],['Recreation']
40323,['Sports', 'Society', 'Games', 'Business'],['Sports']
39956,['Business', 'Society', 'Shopping', 'Science'],['Recreation']
28698,['Society', 'Arts', 'Computers', 'Shopping'],['Arts']
47396,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
26106,['Science', 'Computers', 'Society', 'Recreation'],['Arts']
20657,['Computers', 'Science', 'Society', 'Reference'],['Computers']
57899,['Recreation', 'Science', 'Reference', 'Sports'],['Recreation']
57413,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
57851,['Computers', 'Business', 'Science', 'Sports'],['Computers']
23069,['Sports', 'Shopping', 'Society', 'Health'],['Sports']
35348,['Sports', 'Recreation', 'Computers', 'Society'],['Recreation']
27968,['Computers', 'Recreation', 'Society', 'Sports'],['Recreation']
11769,['Recreation', 'Shopping', 'Society', 'Science'],['Recreation']
6807,['Recreation', 'Health', 'Reference', 'Society'],['Recreation']
11000,['Computers', 'Science', 'Reference', 'Business'],['Computers']
14716,['Recreation', 'Computers', 'Arts', 'Sports'],['Recreation']
7707,['Shopping', 'Sports', 'Recreation', 'Health'],['Shopping']
53390,['Arts', 'Shopping', 'Society', 'Reference'],['Arts']
27654,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5937,['Shopping', 'Recreation', 'Business', 'Sports'],['Shopping']
45089,['Recreation', 'Business', 'Sports', 'Society'],['Recreation']
38352,['Health', 'Reference', 'Science', 'Recreation'],['Arts']
27075,['Science', 'Computers', 'Reference', 'Recreation'],['Computers']
318,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
50390,['Business', 'Society', 'Shopping', 'Sports'],['Recreation']
14108,['Sports', 'Computers', 'Business', 'Arts'],['Business']
11362,['Recreation', 'Society', 'Shopping', 'Reference'],['Recreation']
39998,['Recreation', 'Society', 'Arts', 'Sports'],['Recreation']
8293,['Shopping', 'Adult', 'Sports', 'Society'],['Shopping']
32033,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
31106,['Science', 'Reference', 'Health', 'Computers'],['Arts']
32416,['Recreation', 'Science', 'Health', 'Computers'],['Computers']
42130,['Health', 'Recreation', 'Sports', 'Society'],['Recreation']
30222,['Society', 'Arts', 'Shopping', 'Recreation'],['Recreation']
20369,['Science', 'Computers', 'Recreation', 'Business'],['Computers']
35534,['Sports', 'Society', 'Recreation', 'Business'],['Shopping']
46922,['Recreation', 'Games', 'Arts', 'Sports'],['Arts', 'Reference']
25746,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
47580,['Business', 'Society', 'Computers', 'Science'],['Business']
13355,['Shopping', 'Recreation', 'Computers', 'Business'],['Shopping']
58648,['Computers', 'Shopping', 'Society', 'Science'],['Business']
17803,['Society', 'Science', 'Business', 'Recreation'],['Business']
15794,['Society', 'Health', 'Business', 'Science'],['Business']
3810,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
10342,['Recreation', 'Arts', 'Reference', 'Health'],['Recreation']
8244,['Health', 'Computers', 'Business', 'Shopping'],['Recreation']
59218,['Computers', 'Society', 'Reference', 'Arts'],['Computers']
39096,['Sports', 'Games', 'Computers', 'Arts'],['Sports']
6288,['Business', 'Shopping', 'Health', 'Computers'],['Business']
58462,['Reference', 'Recreation', 'Arts', 'Shopping'],['Arts']
35337,['Science', 'Computers', 'Arts', 'Reference'],['Computers']
50031,['Shopping', 'Sports', 'Health', 'Business'],['Shopping']
42287,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
9491,['Shopping', 'Sports', 'Society', 'Recreation'],['Recreation']
46500,['Computers', 'Science', 'Reference', 'Health'],['Computers']
59075,['Arts', 'Sports', 'Computers', 'Health'],['Recreation']
45401,['Shopping', 'Recreation', 'Computers', 'Business'],['Shopping']
22977,['Society', 'Shopping', 'Arts', 'Reference'],['Recreation']
33913,['Recreation', 'Arts', 'Health', 'Reference'],['Arts']
15030,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
29759,['Shopping', 'Games', 'Business', 'Sports'],['Shopping']
51016,['Business', 'Shopping', 'Society', 'Arts'],['Recreation', 'Business']
48974,['Recreation', 'Games', 'Business', 'Adult'],['Recreation']
45189,['Shopping', 'Business', 'Health', 'Sports'],['Shopping']
58706,['Society', 'Shopping', 'Sports', 'Recreation'],['Shopping']
34538,['Business', 'Society', 'Recreation', 'Arts'],['Shopping']
51176,['Computers', 'Business', 'Arts', 'Sports'],['Computers']
39130,['Arts', 'Computers', 'Sports', 'Society'],['Arts']
25404,['Shopping', 'Society', 'Sports', 'Science'],['Sports']
24571,['Business', 'Computers', 'Sports', 'Society'],['Computers']
24717,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
28592,['Business', 'Shopping', 'Society', 'Science'],['Business']
53858,['Sports', 'Business', 'Shopping', 'Recreation'],['Business']
8410,['Recreation', 'Computers', 'Sports', 'Shopping'],['Recreation']
30293,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
58214,['Recreation', 'Science', 'Health', 'Business'],['Recreation']
43317,['Shopping', 'Business', 'Society', 'Science'],['Business']
27243,['Recreation', 'Health', 'Arts', 'Games'],['Recreation']
25233,['Sports', 'Games', 'Arts', 'Society'],['Sports']
384,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
11627,['Sports', 'Shopping', 'Games', 'Society'],['Recreation']
42648,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
15439,['Recreation', 'Arts', 'Sports', 'Society'],['Recreation']
49610,['Business', 'Computers', 'Society', 'Shopping'],['Business']
46068,['Business', 'Computers', 'Recreation', 'Games'],['Computers']
34961,['Shopping', 'Sports', 'Games', 'Business'],['Shopping']
13264,['Recreation', 'Science', 'Shopping', 'Reference'],['Computers']
12358,['Recreation', 'Reference', 'Computers', 'Arts'],['Recreation']
51403,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
15392,['Recreation', 'Games', 'Adult', 'Science'],['Arts']
46597,['Health', 'Recreation', 'Games', 'Sports'],['Recreation']
26013,['Recreation', 'Arts', 'Science', 'Sports'],['Recreation']
11684,['Business', 'Shopping', 'Recreation', 'Health'],['Business']
9310,['Business', 'Health', 'Computers', 'Science'],['Business']
41028,['Computers', 'Business', 'Shopping', 'Recreation'],['Computers']
25927,['Recreation', 'Adult', 'Sports', 'Reference'],['Recreation']
15790,['Society', 'Shopping', 'Arts', 'Health'],['Shopping']
41593,['Arts', 'Recreation', 'Health', 'Sports'],['Arts']
54252,['Health', 'Business', 'Sports', 'Society'],['Computers']
53505,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
57290,['Recreation', 'Arts', 'Science', 'Computers'],['Recreation']
13541,['Business', 'Computers', 'Sports', 'Shopping'],['Business']
54504,['Computers', 'Business', 'Sports', 'Society'],['Computers']
29898,['Adult', 'Sports', 'Arts', 'Society'],['Sports']
50372,['Recreation', 'Computers', 'Science', 'Reference'],['Recreation']
7075,['Shopping', 'Society', 'Sports', 'Science'],['Shopping']
55285,['Shopping', 'Sports', 'Society', 'Computers'],['Shopping']
47688,['Society', 'Computers', 'Business', 'Sports'],['Business']
6271,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
45412,['Society', 'Recreation', 'Sports', 'Arts'],['Recreation']
37003,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
27925,['Recreation', 'Business', 'Arts', 'Computers'],['Recreation']
8216,['Business', 'Computers', 'Recreation', 'Sports'],['Computers']
53792,['Sports', 'Adult', 'Society', 'Shopping'],['Sports']
58216,['Business', 'Shopping', 'Sports', 'Society'],['Recreation']
54442,['Society', 'Recreation', 'Health', 'Sports'],['Recreation']
50052,['Business', 'Science', 'Recreation', 'Computers'],['Computers']
43619,['Shopping', 'Business', 'Recreation', 'Sports'],['Recreation']
10499,['Recreation', 'Arts', 'Shopping', 'Science'],['Recreation']
53620,['Recreation', 'Games', 'Business', 'Science'],['Recreation']
32133,['Arts', 'Recreation', 'Society', 'Shopping'],['Arts']
30682,['Arts', 'Recreation', 'Sports', 'Society'],['Arts']
38595,['Business', 'Sports', 'Shopping', 'Science'],['Business']
8273,['Sports', 'Shopping', 'Business', 'Society'],['Business']
54754,['Sports', 'Society', 'Shopping', 'Computers'],['Sports']
32711,['Shopping', 'Sports', 'Games', 'Arts'],['Business']
29233,['Shopping', 'Sports', 'Society', 'Recreation'],['Business']
2831,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
45910,['Recreation', 'Reference', 'Arts', 'Science'],['Recreation']
9768,['Health', 'Adult', 'Reference', 'Sports'],['Recreation']
10596,['Shopping', 'Society', 'Recreation', 'Computers'],['Shopping']
47481,['Arts', 'Recreation', 'Science', 'Health'],['Arts']
32533,['Sports', 'Games', 'Shopping', 'Society'],['Sports']
11953,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
32383,['Business', 'Science', 'Sports', 'Reference'],['Computers']
27361,['Business', 'Reference', 'Recreation', 'Health'],['Computers']
23832,['Sports', 'Business', 'Shopping', 'Computers'],['Business']
15283,['Arts', 'Recreation', 'Health', 'Games'],['Recreation']
33388,['Shopping', 'Business', 'Computers', 'Arts'],['Business']
27986,['Sports', 'Shopping', 'Recreation', 'Science'],['Recreation']
28122,['Shopping', 'Sports', 'Computers', 'Arts'],['Shopping']
25966,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
12309,['Health', 'Games', 'Computers', 'Arts'],['Arts']
32598,['Shopping', 'Recreation', 'Society', 'Games'],['Shopping']
28127,['Computers', 'Recreation', 'Arts', 'Science'],['Recreation']
8972,['Science', 'Computers', 'Arts', 'Society'],['Arts']
2509,['Business', 'Computers', 'Recreation', 'Sports'],['Computers']
32403,['Sports', 'Arts', 'Shopping', 'Science'],['Recreation']
38501,['Business', 'Society', 'Shopping', 'Health'],['Business']
3544,['Recreation', 'Business', 'Shopping', 'Science'],['Recreation']
17727,['Computers', 'Business', 'Recreation', 'Society'],['Business']
43176,['Recreation', 'Reference', 'Health', 'Society'],['Arts']
4720,['Computers', 'Recreation', 'Science', 'Health'],['Sports']
15564,['Sports', 'Society', 'Recreation', 'Arts'],['Sports']
39149,['Business', 'Shopping', 'Computers', 'Adult'],['Business']
1245,['Business', 'Science', 'Health', 'Recreation'],['Business']
27787,['Arts', 'Shopping', 'Recreation', 'Science'],['Recreation']
16747,['Shopping', 'Health', 'Business', 'Society'],['Shopping']
25880,['Recreation', 'Sports', 'Health', 'Games'],['Recreation']
5549,['Sports', 'Society', 'Recreation', 'Games'],['Recreation', 'Sports']
23880,['Society', 'Computers', 'Arts', 'Sports'],['Recreation']
8087,['Health', 'Business', 'Arts', 'Shopping'],['Computers']
37703,['Arts', 'Computers', 'Shopping', 'Reference'],['Arts']
1262,['Games', 'Society', 'Shopping', 'Science'],['Recreation']
36363,['Arts', 'Computers', 'Science', 'Recreation'],['Arts']
33686,['Business', 'Society', 'Health', 'Computers'],['Business']
34243,['Business', 'Shopping', 'Science', 'Arts'],['Business']
53230,['Sports', 'Shopping', 'Arts', 'Society'],['Recreation']
8993,['Computers', 'Games', 'Arts', 'Science'],['Computers']
29981,['Shopping', 'Business', 'Computers', 'Sports'],['Shopping']
48185,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
47658,['Sports', 'Recreation', 'Health', 'Computers'],['Recreation']
10605,['Health', 'Recreation', 'Arts', 'Sports'],['Recreation']
6861,['Sports', 'Shopping', 'Recreation', 'Health'],['Sports']
56960,['Business', 'Health', 'Computers', 'Sports'],['Business']
46732,['Computers', 'Business', 'Sports', 'Society'],['Computers']
46691,['Recreation', 'Arts', 'Science', 'Computers'],['Computers']
15868,['Business', 'Arts', 'Health', 'Society'],['Computers']
11236,['Computers', 'Science', 'Health', 'Games'],['Computers']
46631,['Arts', 'Recreation', 'Computers', 'Adult'],['Arts']
17941,['Science', 'Health', 'Recreation', 'Games'],['Recreation']
32207,['Sports', 'Arts', 'Society', 'Shopping'],['Business']
35993,['Arts', 'Reference', 'Health', 'Recreation'],['Recreation']
15789,['Science', 'Computers', 'Arts', 'Reference'],['Recreation']
16288,['Sports', 'Society', 'Shopping', 'Health'],['Sports']
48408,['Sports', 'Society', 'Arts', 'Reference'],['Sports']
33044,['Society', 'Sports', 'Business', 'Shopping'],['Sports']
29014,['Shopping', 'Business', 'Sports', 'Society'],['Business']
34201,['Society', 'Computers', 'Sports', 'Reference'],['Recreation']
43970,['Business', 'Computers', 'Society', 'Shopping'],['Business']
27119,['Computers', 'Business', 'Sports', 'Society'],['Business']
50308,['Arts', 'Reference', 'Recreation', 'Health'],['Recreation']
37396,['Shopping', 'Business', 'Society', 'Reference'],['Recreation']
46630,['Computers', 'Business', 'Reference', 'Health'],['Computers']
21713,['Shopping', 'Business', 'Computers', 'Sports'],['Sports']
39765,['Arts', 'Reference', 'Recreation', 'Science'],['Arts']
3063,['Computers', 'Sports', 'Shopping', 'Science'],['Computers']
43749,['Health', 'Science', 'Recreation', 'Computers'],['Business']
30122,['Recreation', 'Games', 'Sports', 'Science'],['Recreation']
34570,['Recreation', 'Society', 'Sports', 'Shopping'],['Recreation']
8599,['Arts', 'Shopping', 'Sports', 'Society'],['Arts']
11982,['Computers', 'Science', 'Reference', 'Adult'],['Computers']
