ref id,Predicted,Actual
44778,['Society', 'Business', 'Health', 'Arts'],['Society']
12309,['Arts', 'Recreation', 'Games', 'Business'],['Arts']
32598,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
28127,['Recreation', 'Business', 'Shopping', 'Games'],['Recreation']
8972,['Arts', 'Business', 'Science', 'Recreation'],['Arts']
2509,['Business', 'Science', 'Computers', 'Recreation'],['Computers']
32403,['Recreation', 'Business', 'Sports', 'Science'],['Recreation']
38501,['Business', 'Society', 'Shopping', 'Health'],['Business']
3544,['Recreation', 'Arts', 'Shopping', 'Business'],['Recreation']
17727,['Business', 'Computers', 'Society', 'Science'],['Business']
43176,['Arts', 'Recreation', 'Business', 'Reference'],['Arts']
4720,['Business', 'Society', 'Shopping', 'Recreation'],['Sports']
15564,['Sports', 'Games', 'Business', 'Shopping'],['Sports']
39149,['Business', 'Health', 'Computers', 'Society'],['Business']
1245,['Computers', 'Business', 'Health', 'Science'],['Business']
27787,['Shopping', 'Sports', 'Arts', 'Computers'],['Recreation']
16747,['Shopping', 'Business', 'Health', 'Society'],['Shopping']
25880,['Recreation', 'Sports', 'Computers', 'Arts'],['Recreation']
5549,['Sports', 'Shopping', 'Recreation', 'Business'],['Recreation', 'Sports']
23880,['Arts', 'Recreation', 'Sports', 'Society'],['Recreation']
8087,['Computers', 'Recreation', 'Science', 'Business'],['Computers']
37703,['Business', 'Arts', 'Recreation', 'Shopping'],['Arts']
1262,['Recreation', 'Games', 'Arts', 'Society'],['Recreation']
36363,['Arts', 'Adult', 'Reference', 'Games'],['Arts']
33686,['Society', 'Business', 'Science', 'Computers'],['Business']
34243,['Business', 'Shopping', 'Society', 'Computers'],['Business']
53230,['Sports', 'Recreation', 'Shopping', 'Business'],['Recreation']
8993,['Computers', 'Reference', 'Business', 'Recreation'],['Computers']
29981,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
48185,['Recreation', 'Arts', 'Computers', 'Shopping'],['Recreation']
47658,['Arts', 'Recreation', 'Science', 'Games'],['Recreation']
10605,['Recreation', 'Arts', 'Shopping', 'Society'],['Recreation']
6861,['Sports', 'Society', 'Business', 'Shopping'],['Sports']
56960,['Health', 'Business', 'Society', 'Science'],['Business']
46732,['Computers', 'Business', 'Arts', 'Science'],['Computers']
46691,['Computers', 'Arts', 'Recreation', 'Business'],['Computers']
15868,['Computers', 'Business', 'Recreation', 'Arts'],['Computers']
11236,['Computers', 'Business', 'Recreation', 'Games'],['Computers']
46631,['Arts', 'Recreation', 'Business', 'Games'],['Arts']
17941,['Science', 'Recreation', 'Health', 'Computers'],['Recreation']
32207,['Arts', 'Society', 'Business', 'Shopping'],['Business']
35993,['Arts', 'Recreation', 'Reference', 'Science'],['Recreation']
15789,['Recreation', 'Health', 'Arts', 'Reference'],['Recreation']
16288,['Sports', 'Business', 'Society', 'Recreation'],['Sports']
48408,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
33044,['Sports', 'Business', 'Recreation', 'Society'],['Sports']
29014,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
34201,['Shopping', 'Computers', 'Business', 'Sports'],['Recreation']
43970,['Computers', 'Business', 'Society', 'Shopping'],['Business']
27119,['Business', 'Health', 'Science', 'Reference'],['Business']
50308,['Recreation', 'Computers', 'Business', 'Arts'],['Recreation']
37396,['Shopping', 'Recreation', 'Business', 'Arts'],['Recreation']
46630,['Computers', 'Business', 'Science', 'Arts'],['Computers']
21713,['Business', 'Shopping', 'Sports', 'Society'],['Sports']
39765,['Recreation', 'Business', 'Games', 'Arts'],['Arts']
3063,['Science', 'Computers', 'Recreation', 'Arts'],['Computers']
43749,['Society', 'Arts', 'Business', 'Computers'],['Business']
30122,['Shopping', 'Business', 'Society', 'Recreation'],['Recreation']
34570,['Arts', 'Society', 'Shopping', 'Recreation'],['Recreation']
8599,['Arts', 'Recreation', 'Business', 'Games'],['Arts']
11982,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
32196,['Computers', 'Business', 'Recreation', 'Arts'],['Computers']
22258,['Arts', 'Science', 'Computers', 'Games'],['Computers']
9240,['Society', 'Shopping', 'Business', 'Arts'],['Recreation']
37365,['Shopping', 'Sports', 'Business', 'Society'],['Sports']
23738,['Computers', 'Science', 'Health', 'Recreation'],['Computers']
57507,['Society', 'Recreation', 'Shopping', 'Business'],['Recreation']
37238,['Sports', 'Society', 'Business', 'Recreation'],['Recreation']
2395,['Recreation', 'Arts', 'Games', 'Computers'],['Arts']
27718,['Recreation', 'Arts', 'Games', 'Society'],['Recreation']
5802,['Recreation', 'Society', 'Arts', 'Shopping'],['Recreation']
4915,['Business', 'Shopping', 'Sports', 'Society'],['Sports']
51808,['Arts', 'Business', 'Computers', 'Recreation'],['Arts']
36115,['Computers', 'Business', 'Science', 'Reference'],['Computers']
51972,['Recreation', 'Health', 'Arts', 'Computers'],['Recreation']
15542,['Arts', 'Recreation', 'Business', 'Society'],['Arts']
22908,['Computers', 'Business', 'Arts', 'Shopping'],['Computers']
21913,['Recreation', 'Arts', 'Society', 'Science'],['Recreation']
23792,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
47568,['Business', 'Computers', 'Society', 'Shopping'],['Computers']
8324,['Arts', 'Shopping', 'Computers', 'Society'],['Computers']
6477,['Computers', 'Business', 'Arts', 'Recreation'],['Computers']
44209,['Arts', 'Recreation', 'Health', 'Business'],['Arts']
49127,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
58834,['Shopping', 'Business', 'Computers', 'Recreation'],['Business']
16866,['Arts', 'Recreation', 'Games', 'Computers'],['Arts']
37689,['Recreation', 'Arts', 'Business', 'Sports'],['Recreation']
28259,['Sports', 'Recreation', 'Shopping', 'Arts'],['Recreation']
40283,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
57026,['Computers', 'Recreation', 'Business', 'Arts'],['Computers']
5508,['Sports', 'Business', 'Shopping', 'Recreation'],['Sports']
3767,['Business', 'Society', 'Recreation', 'Arts'],['Recreation']
17132,['Sports', 'Arts', 'Business', 'Recreation'],['Sports']
7697,['Recreation', 'Business', 'Arts', 'Games'],['Recreation']
28878,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
32235,['Recreation', 'Society', 'Computers', 'Business'],['Recreation']
37610,['Society', 'Computers', 'Business', 'Recreation'],['Recreation']
45755,['Arts', 'Recreation', 'Society', 'Computers'],['Arts']
46815,['Recreation', 'Business', 'Games', 'Arts'],['Recreation']
57599,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
21808,['Recreation', 'Games', 'Arts', 'Computers'],['Arts']
4691,['Arts', 'Recreation', 'Business', 'Computers'],['Arts']
53000,['Shopping', 'Arts', 'Recreation', 'Business'],['Recreation']
15180,['Arts', 'Recreation', 'Business', 'Science'],['Recreation']
43758,['Arts', 'Health', 'Recreation', 'Science'],['Recreation']
43887,['Business', 'Shopping', 'Computers', 'Society'],['Business']
10808,['Recreation', 'Business', 'Arts', 'Science'],['Recreation']
30569,['Shopping', 'Business', 'Recreation', 'Society'],['Business']
16194,['Shopping', 'Society', 'Recreation', 'Sports'],['Recreation']
10975,['Business', 'Society', 'Shopping', 'Computers'],['Business']
36109,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
42268,['Recreation', 'Business', 'Games', 'Shopping'],['Recreation']
38425,['Computers', 'Business', 'Reference', 'Science'],['Computers']
9462,['Arts', 'Business', 'Recreation', 'Computers'],['Arts']
4936,['Reference', 'Computers', 'Science', 'Arts'],['Computers']
22403,['Recreation', 'Health', 'Business', 'Arts'],['Arts']
34041,['Reference', 'Computers', 'Recreation', 'Arts'],['Computers']
24314,['Recreation', 'Business', 'Arts', 'Games'],['Recreation']
3520,['Business', 'Arts', 'Science', 'Computers'],['Business']
31772,['Sports', 'Games', 'Business', 'Arts'],['Sports']
39221,['Shopping', 'Society', 'Business', 'Recreation'],['Shopping']
37494,['Shopping', 'Recreation', 'Business', 'Society'],['Recreation']
3482,['Arts', 'Recreation', 'Business', 'Reference'],['Arts']
45223,['Business', 'Shopping', 'Society', 'Computers'],['Business']
34854,['Computers', 'Business', 'Recreation', 'Shopping'],['Reference']
16868,['Business', 'Health', 'Computers', 'Arts'],['Computers']
4380,['Sports', 'Arts', 'Business', 'Society'],['Sports']
11933,['Computers', 'Health', 'Science', 'Business'],['Computers']
11079,['Computers', 'Business', 'Health', 'Recreation'],['Computers']
10729,['Recreation', 'Arts', 'Business', 'Science'],['Recreation', 'Society']
6777,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
29004,['Business', 'Arts', 'Shopping', 'Society'],['Business']
34136,['Computers', 'Business', 'Society', 'Recreation'],['Computers']
21946,['Society', 'Business', 'Arts', 'Reference'],['Reference']
24559,['Recreation', 'Arts', 'Business', 'Computers'],['Recreation']
54877,['Shopping', 'Business', 'Recreation', 'Computers'],['Recreation']
50828,['Shopping', 'Computers', 'Society', 'Business'],['Reference']
48035,['Recreation', 'Arts', 'Games', 'Computers'],['Arts']
8535,['Business', 'Computers', 'Recreation', 'Arts'],['Arts']
38492,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
40331,['Recreation', 'Business', 'Sports', 'Arts'],['Recreation']
29060,['Shopping', 'Business', 'Recreation', 'Adult'],['Shopping']
46807,['Sports', 'Shopping', 'Arts', 'Business'],['Sports']
46544,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
46625,['Arts', 'Society', 'Shopping', 'Business'],['Reference']
27564,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
49070,['Sports', 'Games', 'Shopping', 'Arts'],['Sports']
45789,['Health', 'Business', 'Recreation', 'Arts'],['Arts']
12277,['Business', 'Society', 'Shopping', 'Arts'],['Business']
43700,['Sports', 'Business', 'Shopping', 'Recreation'],['Business']
26436,['Business', 'Shopping', 'Society', 'Computers'],['Reference']
46816,['Recreation', 'Arts', 'Business', 'Computers'],['Recreation']
5883,['Arts', 'Computers', 'Business', 'Recreation'],['Arts']
47307,['Computers', 'Business', 'Recreation', 'Society'],['Computers']
49798,['Computers', 'Shopping', 'Business', 'Society'],['Reference']
25673,['Business', 'Arts', 'Computers', 'Shopping'],['Business']
35277,['Computers', 'Arts', 'Recreation', 'Health'],['Computers']
114,['Recreation', 'Arts', 'Games', 'Science'],['Recreation']
28145,['Sports', 'Business', 'Arts', 'Health'],['Sports']
3001,['Arts', 'Science', 'Computers', 'Business'],['Arts']
31680,['Computers', 'Business', 'Science', 'Recreation'],['Computers']
57966,['Arts', 'Recreation', 'Business', 'Society'],['Arts']
42980,['Recreation', 'Arts', 'Science', 'Games'],['Arts']
48292,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
17168,['Shopping', 'Business', 'Science', 'Recreation'],['Shopping']
52897,['Shopping', 'Business', 'Society', 'Arts'],['Business']
17354,['Recreation', 'Arts', 'Computers', 'Science'],['Recreation']
27526,['Business', 'Shopping', 'Society', 'Computers'],['Reference']
6400,['Computers', 'Recreation', 'Health', 'Business'],['Computers']
35115,['Shopping', 'Business', 'Arts', 'Recreation'],['Business']
9636,['Recreation', 'Business', 'Health', 'Arts'],['Recreation']
50768,['Reference', 'Shopping', 'Business', 'Society'],['Reference']
49876,['Business', 'Computers', 'Arts', 'Recreation'],['Business']
41967,['Business', 'Sports', 'Shopping', 'Recreation'],['Sports']
13454,['Recreation', 'Business', 'Science', 'Computers'],['Recreation']
47982,['Shopping', 'Business', 'Arts', 'Science'],['Shopping']
17362,['Computers', 'Reference', 'Business', 'Science'],['Reference']
47267,['Computers', 'Business', 'Shopping', 'Recreation'],['Computers']
32887,['Arts', 'Recreation', 'Business', 'Health'],['Arts']
49275,['Recreation', 'Arts', 'Games', 'Society'],['Recreation']
6071,['Business', 'Health', 'Recreation', 'Computers'],['Computers']
49568,['Arts', 'Computers', 'Business', 'Recreation'],['Arts']
22593,['Shopping', 'Business', 'Computers', 'Arts'],['Reference']
1044,['Arts', 'Shopping', 'Business', 'Recreation'],['Arts']
23081,['Computers', 'Business', 'Recreation', 'Health'],['Computers']
1643,['Shopping', 'Business', 'Society', 'Science'],['Shopping']
40949,['Arts', 'Business', 'Computers', 'Shopping'],['Arts']
7683,['Reference', 'Society', 'Computers', 'Business'],['Reference']
48128,['Computers', 'Science', 'Recreation', 'Business'],['Computers']
55310,['Adult', 'Arts', 'Business', 'Recreation'],['Arts']
7045,['Recreation', 'Arts', 'Society', 'Sports'],['Computers']
36538,['Computers', 'Business', 'Recreation', 'Shopping'],['Computers']
45078,['Shopping', 'Arts', 'Recreation', 'Business'],['Computers']
2538,['Business', 'Computers', 'Recreation', 'Games'],['Recreation']
88,['Sports', 'Computers', 'Society', 'Games'],['Sports']
39898,['Shopping', 'Business', 'Science', 'Society'],['Shopping']
28358,['Arts', 'Recreation', 'Computers', 'Reference'],['Arts']
33555,['Recreation', 'Computers', 'Business', 'Arts'],['Arts']
17569,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
36661,['Recreation', 'Arts', 'Computers', 'Business'],['Recreation']
13919,['Business', 'Computers', 'Shopping', 'Science'],['Business']
40077,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
51043,['Arts', 'Recreation', 'Business', 'Computers'],['Recreation']
17997,['Society', 'Shopping', 'Recreation', 'Sports'],['Reference']
27691,['Business', 'Shopping', 'Games', 'Society'],['Shopping']
23607,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
35979,['Computers', 'Shopping', 'Arts', 'Business'],['Computers']
44048,['Shopping', 'Arts', 'Recreation', 'Business'],['Computers']
40029,['Computers', 'Business', 'Arts', 'Recreation'],['Computers']
2644,['Arts', 'Reference', 'Business', 'Recreation'],['Arts']
3528,['Arts', 'Computers', 'Business', 'Shopping'],['Arts']
45037,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
27214,['Arts', 'Recreation', 'Business', 'Computers'],['Arts']
10726,['Adult', 'Reference', 'Society', 'Games'],['Recreation']
7132,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
36823,['Arts', 'Games', 'Recreation', 'Business'],['Recreation']
1532,['Recreation', 'Arts', 'Society', 'Business'],['Reference']
48078,['Sports', 'Shopping', 'Arts', 'Games'],['Sports']
7497,['Arts', 'Recreation', 'Computers', 'Business'],['Recreation']
29939,['Sports', 'Shopping', 'Business', 'Computers'],['Sports']
693,['Recreation', 'Adult', 'Business', 'Arts'],['Recreation']
34872,['Shopping', 'Business', 'Society', 'Recreation'],['Shopping']
4402,['Shopping', 'Sports', 'Recreation', 'Business'],['Shopping']
43171,['Shopping', 'Business', 'Society', 'Computers'],['Reference']
29095,['Computers', 'Society', 'Business', 'Science'],['Reference']
35373,['Business', 'Computers', 'Society', 'Shopping'],['Business']
36316,['Business', 'Computers', 'Society', 'Shopping'],['Business']
23204,['Arts', 'Reference', 'Shopping', 'Adult'],['Arts']
33454,['Shopping', 'Society', 'Recreation', 'Arts'],['Recreation']
37851,['Business', 'Sports', 'Shopping', 'Society'],['Sports']
5298,['Games', 'Adult', 'Computers', 'Arts'],['Computers']
17698,['Arts', 'Reference', 'Business', 'Recreation'],['Arts']
55007,['Arts', 'Adult', 'Shopping', 'Business'],['Arts']
46968,['Arts', 'Computers', 'Reference', 'Shopping'],['Arts']
4900,['Recreation', 'Business', 'Shopping', 'Society'],['Recreation']
24295,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
35194,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
14635,['Shopping', 'Arts', 'Business', 'Recreation'],['Science']
1964,['Computers', 'Business', 'Arts', 'Recreation'],['Computers']
6786,['Business', 'Sports', 'Recreation', 'Shopping'],['Business']
30913,['Recreation', 'Computers', 'Business', 'Games'],['Recreation']
11173,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
38588,['Shopping', 'Arts', 'Recreation', 'Computers'],['Science']
25637,['Computers', 'Shopping', 'Arts', 'Business'],['Computers']
12786,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
3986,['Shopping', 'Arts', 'Business', 'Computers'],['Shopping']
57793,['Arts', 'Business', 'Recreation', 'Games'],['Arts']
31634,['Sports', 'Recreation', 'Society', 'Business'],['Sports']
46075,['Business', 'Sports', 'Recreation', 'Society'],['Science']
8210,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
38267,['Science', 'Computers', 'Society', 'Health'],['Science']
5511,['Computers', 'Recreation', 'Business', 'Arts'],['Recreation']
4020,['Sports', 'Society', 'Recreation', 'Business'],['Sports']
2558,['Shopping', 'Business', 'Recreation', 'Sports'],['Sports']
11300,['Business', 'Shopping', 'Arts', 'Society'],['Science']
35609,['Sports', 'Business', 'Recreation', 'Society'],['Sports']
3790,['Games', 'Computers', 'Arts', 'Business'],['Recreation']
7459,['Health', 'Business', 'Society', 'Arts'],['Business']
29196,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
7637,['Business', 'Arts', 'Shopping', 'Society'],['Business']
33978,['Computers', 'Business', 'Recreation', 'Society'],['Computers']
2217,['Shopping', 'Arts', 'Business', 'Recreation'],['Shopping']
57200,['Sports', 'Shopping', 'Recreation', 'Business'],['Sports']
37697,['Games', 'Shopping', 'Business', 'Computers'],['Recreation']
