ref id,Predicted,Actual
0,['Business', 'Sports', 'Society', 'Shopping'],['Adult']
6350,['Recreation', 'Health', 'Business', 'Sports'],['Business']
40410,['Society', 'Sports', 'Shopping', 'Recreation'],['Sports']
40418,['Business', 'Sports', 'Shopping', 'Science'],['Sports']
40419,['Sports', 'Games', 'Society', 'Science'],['Sports']
6367,['Business', 'Health', 'Computers', 'Arts'],['Business']
6368,['Games', 'Computers', 'Society', 'Shopping'],['Business']
40428,['Business', 'Science', 'Sports', 'Shopping'],['Sports']
6382,['Shopping', 'Games', 'Science', 'Recreation'],['Business']
40442,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
6389,['Business', 'Sports', 'Computers', 'Society'],['Business']
40445,['Adult', 'Society', 'Shopping', 'Science'],['Sports']
6396,['Arts', 'Recreation', 'Computers', 'Business'],['Business']
6397,['Science', 'Reference', 'Shopping', 'Computers'],['Business']
6408,['Shopping', 'Recreation', 'Business', 'Science'],['Business']
6409,['Business', 'Recreation', 'Reference', 'Sports'],['Business']
40485,['Sports', 'Shopping', 'Society', 'Games'],['Sports']
40492,['Arts', 'Sports', 'Business', 'Shopping'],['Sports']
40503,['Sports', 'Recreation', 'Arts', 'Society'],['Sports']
40507,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
6454,['Computers', 'Business', 'Recreation', 'Society'],['Business']
40508,['Arts', 'Sports', 'Recreation', 'Computers'],['Sports']
6456,['Business', 'Computers', 'Arts', 'Shopping'],['Business', 'Science']
40511,['Sports', 'Reference', 'Adult', 'Society'],['Sports']
40512,['Shopping', 'Recreation', 'Sports', 'Society'],['Sports']
40513,['News', 'Shopping', 'Sports', 'Recreation'],['Sports']
6460,['Business', 'Computers', 'Health', 'Reference'],['Business', 'Recreation']
40515,['Shopping', 'Recreation', 'Computers', 'Society'],['Sports']
6466,['Business', 'Science', 'Computers', 'Arts'],['Business']
40521,['Society', 'Arts', 'Sports', 'Recreation'],['Sports']
40523,['Recreation', 'Sports', 'Health', 'Computers'],['Sports']
40529,['Sports', 'Shopping', 'Recreation', 'Society'],['Sports']
6481,['Arts', 'Games', 'Recreation', 'Home'],['Business']
40537,['Sports', 'Society', 'Computers', 'Shopping'],['Sports']
40539,['Sports', 'Society', 'Business', 'Recreation'],['Sports']
6489,['Business', 'Health', 'Sports', 'Shopping'],['Business']
6490,['Business', 'Sports', 'Society', 'Shopping'],['Business']
40545,['Sports', 'Arts', 'Recreation', 'Home'],['Sports']
40547,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6497,['Shopping', 'Sports', 'Health', 'Computers'],['Business']
6498,['Recreation', 'Computers', 'Arts', 'Games'],['Business']
6503,['Sports', 'Computers', 'Shopping', 'Health'],['Business']
6504,['Recreation', 'Business', 'Arts', 'Adult'],['Business']
40561,['Sports', 'Business', 'Recreation', 'Society'],['Sports']
40572,['Sports', 'Recreation', 'Society', 'Shopping'],['Sports']
40573,['Sports', 'Arts', 'Recreation', 'Society'],['Sports']
6522,['Shopping', 'Recreation', 'Business', 'Sports'],['Business']
40580,['Sports', 'Recreation', 'Arts', 'Society'],['Sports']
40583,['Society', 'Arts', 'Reference', 'Games'],['Sports']
40586,['Recreation', 'Arts', 'Sports', 'Society'],['Sports']
6537,['Business', 'Science', 'Computers', 'Health'],['Business']
6553,['Business', 'Arts', 'Computers', 'Sports'],['Business']
6562,['Business', 'Computers', 'Recreation', 'Games'],['Business']
6569,['Business', 'Science', 'Health', 'Computers'],['Business']
40625,['Sports', 'Society', 'Recreation', 'News'],['Sports']
40628,['Arts', 'Society', 'Health', 'Business'],['Sports']
40632,['Sports', 'Games', 'Recreation', 'Arts'],['Sports']
6579,['Arts', 'Health', 'Business', 'Recreation'],['Business']
40635,['Sports', 'Society', 'Shopping', 'Computers'],['Sports']
40636,['Computers', 'Arts', 'Adult', 'Sports'],['Sports']
6585,['Shopping', 'Science', 'Business', 'Health'],['Business']
40642,['Shopping', 'Sports', 'Society', 'Computers'],['Sports']
40646,['Sports', 'Shopping', 'Society', 'Recreation'],['Sports']
6596,['Business', 'Games', 'Computers', 'Arts'],['Business']
40655,['Sports', 'Shopping', 'Recreation', 'Business'],['Sports']
6600,['Business', 'Arts', 'Science', 'Adult'],['Business']
6611,['Health', 'Business', 'Society', 'Shopping'],['Business']
40669,['Recreation', 'Arts', 'Business', 'Sports'],['Sports']
40676,['Sports', 'Health', 'Society', 'Business'],['Sports']
40683,['Sports', 'Recreation', 'Computers', 'Science'],['Sports']
40686,['Recreation', 'Business', 'Society', 'Home'],['Sports']
40694,['Sports', 'Shopping', 'Games', 'Recreation'],['Sports']
6640,['Business', 'Health', 'Computers', 'News'],['Business']
6643,['Sports', 'Computers', 'Recreation', 'Business'],['Business']
6647,['Business', 'Arts', 'News', 'Adult'],['Business']
40705,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
6655,['Sports', 'Business', 'Shopping', 'Arts'],['Business']
6656,['Science', 'Recreation', 'Arts', 'Society'],['Business']
40722,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40730,['Arts', 'Health', 'Adult', 'Sports'],['Sports']
6677,['Computers', 'Business', 'Sports', 'Shopping'],['Business']
40734,['Shopping', 'Society', 'Recreation', 'Business'],['Sports']
6686,['Arts', 'Shopping', 'Recreation', 'Computers'],['Business']
6688,['Shopping', 'Sports', 'Business', 'Computers'],['Business']
6692,['Business', 'Sports', 'Society', 'Shopping'],['Business']
6701,['Arts', 'Science', 'Computers', 'Recreation'],['Business']
40760,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40763,['Arts', 'Sports', 'News', 'Health'],['Sports']
40775,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6722,['Business', 'Computers', 'Shopping', 'Science'],['Business']
40788,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6732,['Business', 'Shopping', 'Sports', 'Society'],['Business']
40793,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40809,['Recreation', 'Sports', 'Computers', 'Society'],['Sports']
40813,['Sports', 'Recreation', 'Society', 'Shopping'],['Sports']
40825,['Society', 'Recreation', 'Shopping', 'Computers'],['Sports']
6769,['Shopping', 'Recreation', 'Science', 'Games'],['Business']
40828,['Shopping', 'Recreation', 'Society', 'Sports'],['Sports']
6773,['Business', 'Health', 'Computers', 'Shopping'],['Business']
40845,['Sports', 'Computers', 'Recreation', 'Business'],['Sports']
6789,['Business', 'Computers', 'Home', 'Sports'],['Business']
40852,['Arts', 'Society', 'Games', 'Computers'],['Sports']
40853,['Sports', 'Games', 'Computers', 'Business'],['Sports']
40859,['Sports', 'Business', 'Shopping', 'Health'],['Sports']
40861,['Adult', 'Arts', 'Shopping', 'Recreation'],['Sports']
6807,['Business', 'Shopping', 'Recreation', 'Society'],['Business']
40866,['Sports', 'Society', 'Business', 'News'],['Sports']
6814,['Business', 'Health', 'Computers', 'Society'],['Business']
40877,['Arts', 'Sports', 'Computers', 'Business'],['Sports']
6826,['Business', 'Computers', 'Sports', 'Society'],['Business']
6832,['Computers', 'Sports', 'Business', 'Recreation'],['Business']
40894,['Recreation', 'Sports', 'Computers', 'Arts'],['Sports']
6837,['Shopping', 'Business', 'Science', 'Sports'],['Business']
40896,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6846,['Business', 'Recreation', 'Arts', 'Society'],['Business']
6849,['Computers', 'Business', 'Society', 'Shopping'],['Business']
40913,['Arts', 'Sports', 'Recreation', 'Adult'],['Sports']
6856,['Shopping', 'Sports', 'Business', 'Computers'],['Business']
6867,['Business', 'Science', 'Shopping', 'Sports'],['Business']
40926,['Arts', 'Business', 'Sports', 'Shopping'],['Sports']
40928,['Recreation', 'Sports', 'Business', 'Arts'],['Sports']
6870,['Recreation', 'Business', 'Society', 'Health'],['Business']
40934,['Shopping', 'Business', 'Sports', 'Society'],['Sports']
6882,['Society', 'Shopping', 'Recreation', 'Reference'],['Business']
40945,['Society', 'Recreation', 'Computers', 'Sports'],['Sports']
6897,['Shopping', 'Society', 'Recreation', 'Computers'],['Business']
40960,['Arts', 'Adult', 'Society', 'News'],['Sports']
40961,['Sports', 'Business', 'Recreation', 'Health'],['Sports']
40964,['Recreation', 'Arts', 'Sports', 'Society'],['Sports']
6906,['Business', 'Computers', 'Arts', 'Society'],['Business']
40971,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40975,['Sports', 'Shopping', 'Business', 'Recreation'],['Sports']
6919,['Business', 'Arts', 'Home', 'Computers'],['Business']
6930,['Business', 'Shopping', 'Sports', 'Health'],['Business']
40999,['Shopping', 'Sports', 'Health', 'Computers'],['Sports']
6946,['Arts', 'Business', 'Shopping', 'Games'],['Business']
41006,['Business', 'Sports', 'Society', 'Shopping'],['Sports']
6959,['Health', 'Recreation', 'Business', 'Reference'],['Business']
6960,['Business', 'Arts', 'Computers', 'Society'],['Business']
41021,['Sports', 'Society', 'Computers', 'Business'],['Sports']
41060,['Sports', 'Arts', 'Business', 'Society'],['Sports']
7002,['Recreation', 'Arts', 'Shopping', 'Games'],['Business']
41078,['Recreation', 'Business', 'Sports', 'Arts'],['Sports']
7031,['Home', 'Arts', 'Business', 'Shopping'],['Business']
7032,['Business', 'Shopping', 'Sports', 'Arts'],['Business']
7034,['Arts', 'Recreation', 'Games', 'Business'],['Business']
7035,['Business', 'Recreation', 'Shopping', 'Games'],['Business']
41093,['Arts', 'Sports', 'Shopping', 'Home'],['Sports']
41098,['Sports', 'Computers', 'Recreation', 'Shopping'],['Sports']
7046,['Business', 'Shopping', 'Recreation', 'Sports'],['Business']
41106,['Shopping', 'Health', 'Computers', 'Business'],['Sports']
7050,['Shopping', 'Business', 'Recreation', 'Sports'],['Business']
7054,['Recreation', 'Health', 'Business', 'Arts'],['Business']
41115,['Arts', 'Recreation', 'Society', 'Shopping'],['Sports']
7056,['Shopping', 'Computers', 'Business', 'Recreation'],['Business']
41119,['Sports', 'Arts', 'Business', 'Computers'],['Sports']
7063,['Shopping', 'Science', 'Business', 'Arts'],['Business']
7070,['Business', 'Shopping', 'Arts', 'Adult'],['Business']
7071,['Computers', 'Business', 'Arts', 'Recreation'],['Business']
7074,['Shopping', 'Arts', 'Business', 'Society'],['Business']
7075,['Shopping', 'Recreation', 'Business', 'Society'],['Business']
41140,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
41142,['Sports', 'Recreation', 'Science', 'Health'],['Sports']
41147,['Sports', 'Computers', 'Arts', 'Society'],['Sports']
41163,['Sports', 'Society', 'Shopping', 'Arts'],['Sports']
7103,['Shopping', 'Business', 'Sports', 'Society'],['Business']
7107,['Recreation', 'News', 'Arts', 'Reference'],['Business']
41177,['Business', 'Sports', 'Health', 'Society'],['Sports']
41179,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
7119,['Science', 'Society', 'Health', 'Business'],['Business']
41181,['Society', 'Shopping', 'Health', 'Sports'],['Sports']
7129,['Sports', 'Recreation', 'Society', 'Shopping'],['Business']
41192,['Health', 'Sports', 'Society', 'Reference'],['Sports']
7136,['Business', 'Computers', 'Shopping', 'Recreation'],['Business']
41202,['Sports', 'Shopping', 'Society', 'Adult'],['Sports']
7143,['Business', 'Games', 'Science', 'Health'],['Business']
41205,['Recreation', 'Sports', 'Society', 'Arts'],['Sports']
41207,['Shopping', 'Sports', 'Recreation', 'Science'],['Sports']
41210,['Sports', 'Reference', 'Society', 'Shopping'],['Sports']
41215,['Sports', 'Society', 'Computers', 'Business'],['Sports']
41219,['Society', 'Business', 'Reference', 'Recreation'],['Sports']
7161,['Business', 'Computers', 'Health', 'Sports'],['Business']
7164,['Business', 'Computers', 'Reference', 'Arts'],['Business']
7165,['Business', 'Science', 'Recreation', 'Health'],['Business']
7166,['Computers', 'Business', 'Science', 'Shopping'],['Business']
7168,['Business', 'Computers', 'Health', 'Sports'],['Business']
7170,['Computers', 'Sports', 'Shopping', 'Reference'],['Business']
41233,['Sports', 'Society', 'Arts', 'Shopping'],['Sports']
41235,['Sports', 'Recreation', 'Games', 'Computers'],['Sports']
7178,['Society', 'Health', 'Arts', 'Science'],['Business']
7181,['Business', 'Shopping', 'Society', 'Sports'],['Business']
41244,['Sports', 'Society', 'Business', 'Shopping'],['Sports']
41246,['Recreation', 'Shopping', 'Business', 'Health'],['Sports']
7185,['Games', 'Computers', 'Recreation', 'Adult'],['Business']
7186,['Shopping', 'Health', 'Games', 'Computers'],['Business']
41247,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
7194,['Business', 'Recreation', 'Health', 'Science'],['Business']
41264,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
7204,['Computers', 'Business', 'Society', 'Science'],['Business']
41267,['Sports', 'Reference', 'Society', 'Shopping'],['Sports']
41270,['Sports', 'Recreation', 'News', 'Arts'],['Sports']
41275,['Sports', 'Recreation', 'Business', 'Arts'],['Sports']
7216,['Business', 'Adult', 'Reference', 'Recreation'],['Business']
41279,['Sports', 'Business', 'Home', 'Computers'],['Sports']
7219,['Business', 'Health', 'Sports', 'Society'],['Business']
41285,['Sports', 'Science', 'Home', 'Health'],['Sports']
7222,['Computers', 'Science', 'Business', 'Society'],['Business']
41296,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
41297,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
7236,['Business', 'Arts', 'Science', 'Recreation'],['Business']
41300,['Games', 'Arts', 'Recreation', 'Business'],['Sports']
41303,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
41309,['Sports', 'Shopping', 'Society', 'Adult'],['Sports']
7246,['Recreation', 'Science', 'Reference', 'Health'],['Business']
41310,['Sports', 'Shopping', 'Society', 'Arts'],['Sports']
41315,['Games', 'Computers', 'Arts', 'Society'],['Sports']
7254,['Business', 'Adult', 'News', 'Computers'],['Business']
41318,['Sports', 'Shopping', 'Society', 'Adult'],['Sports']
7257,['Recreation', 'Computers', 'Business', 'Games'],['Business']
7258,['Business', 'Shopping', 'Recreation', 'Sports'],['Business']
7259,['Business', 'Computers', 'Recreation', 'Arts'],['Business']
41323,['Sports', 'Recreation', 'Society', 'Reference'],['Sports']
41327,['Sports', 'Society', 'Computers', 'Shopping'],['Sports']
7264,['Business', 'Shopping', 'Arts', 'News'],['Business']
41328,['Sports', 'Society', 'News', 'Shopping'],['Sports']
41338,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
41340,['Computers', 'Recreation', 'Arts', 'Sports'],['Sports']
7281,['Society', 'Science', 'Computers', 'Business'],['Business']
41351,['Business', 'Shopping', 'Arts', 'Sports'],['Sports']
41358,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
41361,['Sports', 'Arts', 'Recreation', 'Games'],['Sports']
7299,['Society', 'Business', 'Sports', 'Health'],['Business']
7304,['Computers', 'Business', 'Arts', 'Shopping'],['Business']
41371,['Sports', 'Computers', 'Recreation', 'Arts'],['Sports']
7311,['Recreation', 'Computers', 'Reference', 'Games'],['Business']
7313,['Recreation', 'Games', 'Arts', 'Business'],['Business']
7316,['Recreation', 'Games', 'Sports', 'News'],['Business']
41389,['Sports', 'Shopping', 'Society', 'Adult'],['Sports']
7329,['Computers', 'Business', 'Science', 'Recreation'],['Business']
41396,['Sports', 'Health', 'Society', 'Recreation'],['Sports']
41399,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
7336,['Business', 'Sports', 'Society', 'Recreation'],['Business']
7337,['Sports', 'Computers', 'Business', 'Society'],['Business']
7343,['Computers', 'Recreation', 'Arts', 'Shopping'],['Business']
7349,['Computers', 'Business', 'Shopping', 'Reference'],['Business']
41423,['Games', 'Recreation', 'Sports', 'Science'],['Sports']
41424,['Arts', 'Business', 'Society', 'Sports'],['Sports']
41429,['Games', 'Arts', 'Shopping', 'Recreation'],['Sports']
41433,['Sports', 'Arts', 'Society', 'Science'],['Sports']
41438,['Recreation', 'Arts', 'Business', 'Shopping'],['Sports']
41443,['Society', 'News', 'Business', 'Sports'],['Sports']
7385,['Health', 'Business', 'Science', 'Reference'],['Business']
7402,['Business', 'Computers', 'Arts', 'Shopping'],['Business']
7403,['Recreation', 'Business', 'Health', 'Games'],['Business']
41475,['Arts', 'Recreation', 'Shopping', 'Health'],['Sports']
41476,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
7411,['Business', 'Health', 'Computers', 'Sports'],['Business', 'Computers']
41483,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
7416,['Business', 'Recreation', 'News', 'Computers'],['Business']
7421,['Business', 'Health', 'Science', 'Reference'],['Business']
7423,['Home', 'Business', 'Society', 'Reference'],['Business']
7424,['Recreation', 'Sports', 'Arts', 'Reference'],['Business', 'Recreation']
41492,['Sports', 'Shopping', 'Society', 'Adult'],['Sports']
41498,['Health', 'Recreation', 'Business', 'Arts'],['Sports']
7433,['Recreation', 'Sports', 'Shopping', 'Arts'],['Business']
41502,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
7436,['Business', 'Recreation', 'Reference', 'Computers'],['Business']
41505,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
41509,['Sports', 'Shopping', 'News', 'Business'],['Sports']
41513,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
7447,['Business', 'Shopping', 'Arts', 'Society'],['Business']
7450,['Business', 'Society', 'Health', 'Computers'],['Business']
41520,['Shopping', 'Society', 'Recreation', 'Arts'],['Sports']
7454,['Sports', 'Shopping', 'Arts', 'Recreation'],['Business']
41528,['Sports', 'Business', 'Arts', 'Recreation'],['Sports']
41532,['Sports', 'Business', 'Recreation', 'Shopping'],['Sports']
41536,['Sports', 'Business', 'Society', 'Science'],['Sports']
41537,['Sports', 'Business', 'Society', 'Recreation'],['Sports']
7469,['Business', 'Science', 'Reference', 'Arts'],['Business']
7470,['Business', 'Adult', 'Computers', 'Society'],['Business']
7473,['Business', 'Sports', 'Science', 'Health'],['Business']
7480,['Business', 'Recreation', 'Computers', 'Arts'],['Business']
41549,['Recreation', 'Arts', 'Reference', 'Business'],['Sports']
41556,['Business', 'Sports', 'Society', 'Recreation'],['Sports']
41563,['Society', 'Sports', 'Arts', 'Science'],['Sports']
41565,['Recreation', 'Games', 'Arts', 'Shopping'],['Sports']
41566,['Shopping', 'Sports', 'Recreation', 'Arts'],['Sports']
7498,['Recreation', 'Arts', 'Games', 'Science'],['Business']
41568,['Sports', 'Arts', 'Science', 'Reference'],['Sports']
7501,['Society', 'Arts', 'Shopping', 'Recreation'],['Business']
41581,['Games', 'Recreation', 'Arts', 'Sports'],['Sports']
41587,['Sports', 'Games', 'Society', 'Arts'],['Sports']
7526,['Business', 'Arts', 'Recreation', 'Adult'],['Business']
7528,['Sports', 'Computers', 'Recreation', 'Society'],['Business']
7535,['Shopping', 'Sports', 'Recreation', 'Business'],['Business']
41607,['Sports', 'Society', 'Games', 'Reference'],['Sports']
41613,['Recreation', 'Sports', 'Shopping', 'News'],['Sports']
