ref id,Predicted,Actual
0,['Adult', 'Society', 'Recreation', 'Computers'],['Adult']
41328,['Shopping', 'Recreation', 'Society', 'Computers'],['Sports']
41338,['Sports', 'Recreation', 'Shopping', 'Business'],['Sports']
41340,['Sports', 'Society', 'Computers', 'News'],['Sports']
7281,['Business', 'Computers', 'Reference', 'Science'],['Business']
41351,['Business', 'Sports', 'Health', 'Shopping'],['Sports']
41358,['Sports', 'Shopping', 'Recreation', 'Computers'],['Sports']
41361,['Sports', 'Computers', 'Shopping', 'Games'],['Sports']
7299,['Health', 'Computers', 'Science', 'Business'],['Business']
7304,['Business', 'Computers', 'Shopping', 'Society'],['Business']
41371,['Shopping', 'Sports', 'Business', 'Health'],['Sports']
7311,['Computers', 'Business', 'Science', 'Arts'],['Business']
7313,['Computers', 'Recreation', 'Business', 'Science'],['Business']
7316,['Business', 'Shopping', 'Recreation', 'Computers'],['Business']
41389,['Shopping', 'Computers', 'Recreation', 'Society'],['Sports']
7329,['Computers', 'Business', 'Science', 'News'],['Business']
41396,['Sports', 'Games', 'Recreation', 'Business'],['Sports']
41399,['Sports', 'Shopping', 'Recreation', 'Computers'],['Sports']
7336,['Business', 'Reference', 'Society', 'Computers'],['Business']
7337,['Business', 'Computers', 'Science', 'Recreation'],['Business']
7343,['Computers', 'Business', 'Science', 'News'],['Business']
7349,['Business', 'Computers', 'Shopping', 'Recreation'],['Business']
41423,['Sports', 'Recreation', 'Shopping', 'Computers'],['Sports']
41424,['Sports', 'Health', 'Recreation', 'Business'],['Sports']
41429,['Sports', 'Recreation', 'Shopping', 'Computers'],['Sports']
41433,['Sports', 'Recreation', 'News', 'Shopping'],['Sports']
41438,['Sports', 'Games', 'Recreation', 'Computers'],['Sports']
41443,['News', 'Sports', 'Arts', 'Business'],['Sports']
7385,['Business', 'Computers', 'Recreation', 'Arts'],['Business']
7402,['Computers', 'Business', 'Arts', 'Recreation'],['Business']
7403,['Business', 'Computers', 'Science', 'Recreation'],['Business']
41475,['Sports', 'Arts', 'Recreation', 'Computers'],['Sports']
41476,['Sports', 'Shopping', 'Games', 'Society'],['Sports']
7411,['Computers', 'Business', 'Science', 'Recreation'],['Business', 'Computers']
41483,['Sports', 'Shopping', 'Recreation', 'Computers'],['Sports']
7416,['Business', 'Computers', 'Science', 'Reference'],['Business']
7421,['Business', 'Health', 'Recreation', 'Science'],['Business']
7423,['Business', 'Home', 'Recreation', 'Reference'],['Business']
7424,['Recreation', 'Business', 'Society', 'Computers'],['Business', 'Recreation']
41492,['Shopping', 'Computers', 'Recreation', 'Society'],['Sports']
41498,['Sports', 'Recreation', 'Society', 'Business'],['Sports']
7433,['Business', 'Computers', 'Sports', 'Recreation'],['Business']
41502,['Sports', 'Shopping', 'Recreation', 'Computers'],['Sports']
7436,['Arts', 'Recreation', 'Computers', 'Reference'],['Business']
41505,['Sports', 'Shopping', 'Society', 'Computers'],['Sports']
41509,['Sports', 'Recreation', 'Games', 'News'],['Sports']
41513,['Sports', 'Shopping', 'Recreation', 'Computers'],['Sports']
7447,['Business', 'Recreation', 'Computers', 'Health'],['Business']
7450,['Business', 'Computers', 'Recreation', 'Arts'],['Business']
41520,['Sports', 'Shopping', 'Recreation', 'Business'],['Sports']
7454,['Business', 'Sports', 'Recreation', 'Computers'],['Business']
41528,['Sports', 'Recreation', 'Society', 'Business'],['Sports']
41532,['Sports', 'Arts', 'Society', 'Recreation'],['Sports']
41536,['Sports', 'Recreation', 'Business', 'Shopping'],['Sports']
41537,['Sports', 'Arts', 'Recreation', 'Society'],['Sports']
7469,['Business', 'Recreation', 'Health', 'Computers'],['Business']
7470,['Business', 'Recreation', 'Computers', 'Home'],['Business']
7473,['Business', 'Arts', 'Recreation', 'Health'],['Business']
7480,['Business', 'Computers', 'Sports', 'Recreation'],['Business']
41549,['Society', 'Sports', 'Recreation', 'Shopping'],['Sports']
41556,['Sports', 'Society', 'Shopping', 'Recreation'],['Sports']
41563,['Sports', 'Society', 'Arts', 'Recreation'],['Sports']
41565,['Sports', 'Recreation', 'Shopping', 'Business'],['Sports']
41566,['Shopping', 'Computers', 'Recreation', 'Society'],['Sports']
7498,['Recreation', 'Business', 'Computers', 'Arts'],['Business']
41568,['Sports', 'Business', 'Recreation', 'Shopping'],['Sports']
7501,['Business', 'Recreation', 'Sports', 'Science'],['Business']
41581,['Sports', 'Computers', 'Society', 'Shopping'],['Sports']
41587,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
7526,['Business', 'Recreation', 'Computers', 'Arts'],['Business']
7528,['Business', 'Recreation', 'Health', 'Computers'],['Business']
7535,['Business', 'Recreation', 'Society', 'Home'],['Business']
41607,['Society', 'Computers', 'Sports', 'Recreation'],['Sports']
41613,['Sports', 'Society', 'Arts', 'Shopping'],['Sports']
7546,['Business', 'Shopping', 'Computers', 'Science'],['Business']
41616,['Sports', 'Shopping', 'Recreation', 'Society'],['Sports']
7552,['Business', 'Computers', 'Science', 'Recreation'],['Business']
41622,['Sports', 'Business', 'Recreation', 'Shopping'],['Sports']
7553,['Business', 'Science', 'Computers', 'Shopping'],['Business']
7555,['Business', 'Science', 'Computers', 'Recreation'],['Business']
7557,['Computers', 'Business', 'Shopping', 'Science'],['Business']
7558,['Business', 'News', 'Science', 'Computers'],['Business']
7560,['Science', 'Business', 'Computers', 'Shopping'],['Business']
41630,['Sports', 'Recreation', 'Health', 'Society'],['Sports']
7565,['Computers', 'Business', 'Science', 'Shopping'],['Business']
41634,['Sports', 'Shopping', 'Computers', 'Recreation'],['Sports']
7567,['Shopping', 'Business', 'Home', 'Computers'],['Business']
41638,['Sports', 'Society', 'Recreation', 'Business'],['Sports']
7578,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
7590,['Science', 'Computers', 'Business', 'Shopping'],['Business', 'Science']
41661,['Business', 'Shopping', 'Computers', 'Society'],['Shopping']
7601,['Business', 'Computers', 'Science', 'Recreation'],['Business']
41673,['Shopping', 'Recreation', 'Society', 'Sports'],['Society']
41678,['Shopping', 'Recreation', 'Computers', 'Society'],['Sports']
41682,['Computers', 'Shopping', 'Recreation', 'Sports'],['Sports']
7613,['Business', 'Computers', 'Science', 'Shopping'],['Business']
7620,['Science', 'Business', 'Recreation', 'Computers'],['Business']
41248,['Sports', 'Shopping', 'Recreation', 'Business'],['Sports']
41466,['Shopping', 'Recreation', 'Computers', 'Sports'],['Sports']
41654,['Sports', 'Recreation', 'Shopping', 'Computers'],['Sports']
42684,['Shopping', 'Recreation', 'Computers', 'Sports'],['Sports']
7639,['Business', 'News', 'Reference', 'Computers'],['Business']
41689,['Sports', 'Health', 'Computers', 'Society'],['Sports']
7642,['Business', 'Computers', 'Science', 'Arts'],['Business']
7643,['Business', 'Home', 'Computers', 'Reference'],['Business']
7644,['Business', 'Computers', 'Reference', 'Science'],['Business']
7651,['Business', 'News', 'Computers', 'Arts'],['Business']
41711,['Sports', 'Arts', 'Shopping', 'Recreation'],['Sports']
41713,['Sports', 'Recreation', 'Society', 'Computers'],['Sports']
41714,['Sports', 'Recreation', 'Shopping', 'Society'],['Sports']
41716,['Sports', 'Health', 'Recreation', 'Society'],['Sports']
7668,['Business', 'News', 'Reference', 'Science'],['Business']
7670,['Business', 'Science', 'Society', 'Home'],['Business']
41725,['Sports', 'Computers', 'Recreation', 'Shopping'],['Sports']
7679,['Business', 'Science', 'Society', 'News'],['Business']
41734,['Sports', 'Recreation', 'Society', 'Shopping'],['Sports']
41745,['Sports', 'Health', 'Shopping', 'Computers'],['Sports']
7698,['Business', 'Recreation', 'Computers', 'Science'],['Business']
41750,['Sports', 'Recreation', 'Society', 'Shopping'],['Sports']
41760,['Sports', 'Recreation', 'Computers', 'Society'],['Sports']
41765,['Sports', 'Recreation', 'Society', 'Computers'],['Sports']
41769,['Sports', 'Recreation', 'Shopping', 'Society'],['Sports']
7720,['Computers', 'Recreation', 'Business', 'Arts'],['Business']
41771,['Sports', 'Business', 'Shopping', 'Health'],['Sports']
41776,['Sports', 'Recreation', 'Society', 'Computers'],['Sports']
7732,['Business', 'Arts', 'Computers', 'News'],['Business']
7736,['Business', 'Computers', 'Recreation', 'Arts'],['Business']
7737,['Business', 'Science', 'Recreation', 'Shopping'],['Business']
41788,['Sports', 'Recreation', 'Shopping', 'Computers'],['Sports']
7743,['Business', 'News', 'Science', 'Computers'],['Business']
7745,['Business', 'Arts', 'Recreation', 'Science'],['Business']
7747,['Business', 'Recreation', 'Arts', 'Health'],['Business']
7748,['Reference', 'Recreation', 'Business', 'Arts'],['Business']
41800,['Sports', 'Society', 'Recreation', 'Shopping'],['Sports']
7753,['Business', 'Arts', 'Recreation', 'Science'],['Business']
7754,['Business', 'Computers', 'Science', 'Society'],['Business']
41811,['Sports', 'Shopping', 'Computers', 'Recreation'],['Sports']
41812,['Sports', 'Arts', 'Shopping', 'Business'],['Sports']
41817,['Shopping', 'Recreation', 'Computers', 'Sports'],['Sports']
41829,['Sports', 'Shopping', 'Society', 'Recreation'],['Sports']
7782,['Business', 'Computers', 'Recreation', 'Science'],['Business']
41834,['Sports', 'Shopping', 'Business', 'Recreation'],['Sports']
41835,['Sports', 'Shopping', 'Recreation', 'Computers'],['Sports']
7793,['Business', 'Home', 'Shopping', 'Science'],['Business', 'Science']
41852,['Shopping', 'Society', 'Recreation', 'Sports'],['Sports']
7805,['Business', 'Computers', 'Recreation', 'Arts'],['Business']
41857,['Sports', 'Recreation', 'Games', 'Shopping'],['Sports']
7813,['Shopping', 'Business', 'Recreation', 'Arts'],['Business']
7818,['Science', 'Business', 'Health', 'Society'],['Business', 'Science', 'Society']
7827,['Home', 'Business', 'Recreation', 'Science'],['Business']
7829,['Business', 'Science', 'Computers', 'Recreation'],['Business']
7833,['Business', 'Recreation', 'Home', 'Shopping'],['Business']
41885,['Arts', 'Shopping', 'Society', 'Business'],['Sports']
7836,['Business', 'Home', 'Recreation', 'Computers'],['Business']
7837,['Business', 'News', 'Science', 'Recreation'],['Business']
41891,['Sports', 'Society', 'Recreation', 'Games'],['Sports']
7841,['Business', 'Science', 'Recreation', 'News'],['Business']
41892,['Games', 'Sports', 'Society', 'Recreation'],['Sports']
7843,['Science', 'Business', 'Computers', 'Reference'],['Business']
7844,['Business', 'Science', 'Arts', 'Recreation'],['Business']
41899,['Sports', 'Recreation', 'Shopping', 'Society'],['Sports']
41910,['Sports', 'Recreation', 'Computers', 'Society'],['Sports']
41919,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
7874,['Business', 'Recreation', 'Health', 'Home'],['Business']
41931,['Sports', 'Computers', 'Recreation', 'Society'],['Sports']
41934,['Sports', 'Society', 'Arts', 'Recreation'],['Sports']
7885,['Shopping', 'Business', 'Recreation', 'Computers'],['Business']
41939,['Sports', 'Recreation', 'Society', 'Shopping'],['Sports']
7892,['Business', 'Science', 'Health', 'Recreation'],['Business']
41944,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
7897,['Business', 'Computers', 'Home', 'Recreation'],['Business']
41949,['Sports', 'Business', 'Arts', 'Recreation'],['Sports']
41953,['Sports', 'Shopping', 'Recreation', 'Games'],['Sports']
7905,['Business', 'Computers', 'Reference', 'Home'],['Business']
41960,['Sports', 'Society', 'Shopping', 'Arts'],['Sports']
7911,['Business', 'Arts', 'Science', 'Computers'],['Business']
41964,['Sports', 'Computers', 'Reference', 'Business'],['Sports']
41973,['Sports', 'Shopping', 'Computers', 'Business'],['Sports']
7922,['Business', 'Recreation', 'Science', 'Shopping'],['Business']
7932,['Business', 'Computers', 'Science', 'Shopping'],['Business']
7933,['Business', 'Computers', 'Science', 'Recreation'],['Business']
41989,['Sports', 'Shopping', 'Business', 'Computers'],['Sports']
41990,['Sports', 'Shopping', 'Computers', 'Recreation'],['Sports']
41997,['Sports', 'Recreation', 'Shopping', 'Business'],['Sports']
41999,['Sports', 'Business', 'Arts', 'Recreation'],['Sports']
42003,['Sports', 'Recreation', 'News', 'Shopping'],['Sports']
7951,['Business', 'Recreation', 'Home', 'Games'],['Business']
42005,['Shopping', 'Recreation', 'Computers', 'Society'],['Sports']
42008,['Sports', 'Society', 'Recreation', 'Shopping'],['Sports']
7958,['Business', 'Recreation', 'Shopping', 'Science'],['Business']
7961,['Business', 'Recreation', 'Science', 'Arts'],['Business']
42016,['Sports', 'Shopping', 'Society', 'Recreation'],['Sports']
7965,['Business', 'Health', 'Science', 'Computers'],['Business']
42028,['Shopping', 'Recreation', 'Computers', 'Society'],['Sports']
42029,['Sports', 'Games', 'Recreation', 'Shopping'],['Sports']
42037,['Recreation', 'Business', 'Shopping', 'Sports'],['Sports']
7988,['Science', 'News', 'Recreation', 'Health'],['Business']
7989,['Business', 'Health', 'Arts', 'Computers'],['Business']
42044,['Sports', 'Games', 'Shopping', 'Business'],['Sports']
7993,['Business', 'Recreation', 'Computers', 'Science'],['Business']
7994,['Business', 'Shopping', 'Recreation', 'Computers'],['Business']
7996,['Business', 'Recreation', 'Science', 'Computers'],['Business']
42052,['Sports', 'Recreation', 'Computers', 'Games'],['Sports']
42055,['Sports', 'Recreation', 'Society', 'Arts'],['Sports']
42056,['Sports', 'Business', 'Recreation', 'Shopping'],['Sports']
42058,['Sports', 'Recreation', 'Shopping', 'Games'],['Sports']
8014,['Business', 'Shopping', 'Home', 'Computers'],['Business']
8029,['Business', 'News', 'Computers', 'Society'],['Business']
42085,['Sports', 'Recreation', 'Society', 'Computers'],['Sports']
8038,['Business', 'Society', 'Shopping', 'Arts'],['Business']
42096,['Sports', 'News', 'Shopping', 'Games'],['Sports']
8043,['Science', 'Home', 'Recreation', 'Business'],['Business']
42099,['Society', 'Sports', 'News', 'Recreation'],['Sports']
42102,['Sports', 'News', 'Shopping', 'Games'],['Sports']
42103,['Sports', 'Recreation', 'Shopping', 'Business'],['Sports']
8051,['Health', 'Shopping', 'Business', 'News'],['Business']
8053,['Recreation', 'Shopping', 'Computers', 'Business'],['Business']
42109,['Shopping', 'Recreation', 'Computers', 'Society'],['Sports']
42111,['Sports', 'Shopping', 'News', 'Games'],['Sports']
8061,['Business', 'Society', 'Recreation', 'Arts'],['Business']
42115,['Sports', 'Games', 'Recreation', 'Shopping'],['Sports']
42116,['Sports', 'Arts', 'Computers', 'Recreation'],['Sports']
42118,['Sports', 'Arts', 'Games', 'Society'],['Sports']
8072,['Recreation', 'Shopping', 'Business', 'Home'],['Business', 'Shopping']
8075,['Business', 'Recreation', 'Arts', 'Computers'],['Business']
8078,['Business', 'Recreation', 'Science', 'Computers'],['Business']
42135,['Shopping', 'Recreation', 'Computers', 'Sports'],['Sports']
8092,['Business', 'Shopping', 'Health', 'Home'],['Business']
8097,['Business', 'Health', 'Arts', 'Home'],['Business']
42152,['Sports', 'Arts', 'Games', 'Shopping'],['Sports']
42153,['Sports', 'Shopping', 'Recreation', 'Society'],['Sports']
42173,['Sports', 'Recreation', 'Shopping', 'News'],['Sports']
8121,['Science', 'Business', 'Recreation', 'Shopping'],['Business']
42176,['Sports', 'Shopping', 'Computers', 'Recreation'],['Sports']
42181,['Sports', 'Adult', 'Shopping', 'Recreation'],['Sports']
8130,['Business', 'Recreation', 'Computers', 'Science'],['Business']
42185,['Sports', 'Recreation', 'Shopping', 'Society'],['Sports']
8132,['Business', 'Home', 'Recreation', 'Arts'],['Business', 'Home']
42187,['Sports', 'Recreation', 'Shopping', 'Society'],['Sports']
8134,['News', 'Business', 'Recreation', 'Health'],['Business']
42188,['Sports', 'Recreation', 'Health', 'Society'],['Sports']
42191,['Sports', 'Recreation', 'Shopping', 'Business'],['Sports']
8152,['Recreation', 'Health', 'Business', 'Computers'],['Business']
42207,['Sports', 'Recreation', 'Shopping', 'Games'],['Sports']
8160,['Business', 'Recreation', 'Computers', 'Arts'],['Business']
8162,['Business', 'Home', 'Recreation', 'Shopping'],['Business']
8163,['Business', 'Recreation', 'Science', 'Computers'],['Business']
42217,['Sports', 'Recreation', 'Business', 'Computers'],['Sports']
42221,['Sports', 'Recreation', 'Shopping', 'Computers'],['Sports']
42226,['Sports', 'Recreation', 'Shopping', 'Business'],['Sports']
42229,['Sports', 'Games', 'Recreation', 'Shopping'],['Sports']
42237,['Sports', 'Society', 'Recreation', 'Games'],['Sports']
8185,['Business', 'Adult', 'Shopping', 'Recreation'],['Business']
42240,['Sports', 'Recreation', 'Games', 'Shopping'],['Sports']
42254,['Sports', 'Recreation', 'Shopping', 'Computers'],['Sports']
42256,['Sports', 'Recreation', 'Shopping', 'Business'],['Sports']
8213,['Health', 'Business', 'Shopping', 'Computers'],['Business']
8216,['Health', 'Business', 'Computers', 'Shopping'],['Business']
8217,['Business', 'Shopping', 'Recreation', 'Society'],['Business']
8222,['Business', 'Computers', 'Shopping', 'Recreation'],['Business']
8223,['Business', 'Health', 'Computers', 'Recreation'],['Business']
42283,['Sports', 'Health', 'Recreation', 'Shopping'],['Sports']
8230,['Health', 'Business', 'Recreation', 'Shopping'],['Business']
8233,['Business', 'Computers', 'Health', 'News'],['Business']
42300,['Sports', 'Shopping', 'Computers', 'Recreation'],['Sports']
42303,['Sports', 'Shopping', 'Recreation', 'Business'],['Sports']
8247,['Computers', 'Recreation', 'Business', 'Shopping'],['Business']
