ref id,Predicted,Actual
57141,['Adult', 'Society', 'Arts', 'Reference'],['Adult']
11320,['Recreation', 'Games', 'Adult', 'Computers'],['Recreation']
51343,['Reference', 'Science', 'Arts', 'Recreation'],['Arts']
34810,['Shopping', 'Business', 'Recreation', 'Arts'],['Recreation', 'Shopping']
41224,['Shopping', 'Sports', 'Adult', 'Recreation'],['Shopping']
30479,['Sports', 'Recreation', 'Games', 'Arts'],['Sports']
25412,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
5115,['Recreation', 'Sports', 'Games', 'Arts'],['Recreation']
16837,['Shopping', 'Business', 'Computers', 'Science'],['Computers']
15203,['Recreation', 'Science', 'Reference', 'Computers'],['Recreation']
55080,['Business', 'Science', 'Computers', 'Sports'],['Business']
59025,['Business', 'Health', 'Science', 'Society'],['Business']
34756,['Reference', 'Science', 'Arts', 'Health'],['Arts']
6125,['Computers', 'Science', 'Games', 'Recreation'],['Recreation']
58324,['Business', 'Shopping', 'Recreation', 'Science'],['Business']
22747,['Business', 'Recreation', 'Shopping', 'Sports'],['Business']
27925,['Health', 'Business', 'Society', 'Science'],['Business']
39235,['Society', 'Health', 'Sports', 'Recreation'],['Sports']
26014,['Business', 'Health', 'Science', 'Society'],['Business']
36346,['Reference', 'Science', 'Arts', 'Computers'],['Arts']
46036,['Shopping', 'Health', 'Society', 'Business'],['Shopping']
3053,['Recreation', 'Society', 'Sports', 'Health'],['Recreation']
27465,['Arts', 'Recreation', 'Reference', 'Science'],['Arts']
23380,['Reference', 'Arts', 'Science', 'Health'],['Arts']
6828,['Health', 'Business', 'Sports', 'Society'],['Business']
45235,['Business', 'Recreation', 'Science', 'Computers'],['Recreation']
22712,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
28384,['Shopping', 'Business', 'Health', 'Society'],['Shopping']
10134,['Computers', 'Science', 'Business', 'Recreation'],['Computers']
12933,['Health', 'Business', 'Society', 'Science'],['Business']
49273,['Recreation', 'Society', 'Sports', 'Health'],['Recreation']
35973,['Business', 'Computers', 'Science', 'Recreation'],['Computers']
24822,['Recreation', 'Reference', 'Games', 'Science'],['Recreation']
13509,['Shopping', 'Recreation', 'Business', 'Society'],['Recreation']
42762,['Society', 'Health', 'Business', 'Science'],['Business']
23928,['Recreation', 'Sports', 'Business', 'Society'],['Recreation']
11569,['Reference', 'Science', 'Health', 'Society'],['Arts']
47017,['Arts', 'Games', 'Recreation', 'Reference'],['Arts']
41817,['Sports', 'Society', 'Recreation', 'Reference'],['Sports']
52841,['Computers', 'Business', 'Society', 'Games'],['Business']
46008,['Recreation', 'Sports', 'Science', 'Business'],['Recreation']
2541,['Society', 'Arts', 'Sports', 'Recreation'],['Society', 'Arts']
58835,['Shopping', 'Health', 'Business', 'Society'],['Shopping']
45898,['Arts', 'Adult', 'Games', 'Sports'],['Arts']
5072,['Shopping', 'Health', 'Society', 'Business'],['Shopping']
26057,['Shopping', 'Recreation', 'Sports', 'Society'],['Recreation']
36414,['Recreation', 'Adult', 'Arts', 'Games'],['Recreation']
22731,['Shopping', 'Business', 'Adult', 'Arts'],['Recreation']
23669,['Recreation', 'Games', 'Health', 'Science'],['Recreation']
2630,['Society', 'Sports', 'Recreation', 'Business'],['Sports']
3780,['Arts', 'Games', 'Recreation', 'Adult'],['Arts']
14206,['Computers', 'Science', 'Business', 'Games'],['Computers']
35791,['Health', 'Science', 'Reference', 'Recreation'],['Recreation']
12909,['Shopping', 'Business', 'Adult', 'Society'],['Shopping']
36786,['Shopping', 'Business', 'Health', 'Society'],['Shopping']
53263,['Sports', 'Recreation', 'Games', 'Arts'],['Sports']
38797,['Recreation', 'Science', 'Shopping', 'Society'],['Recreation']
27470,['Recreation', 'Shopping', 'Society', 'Health'],['Recreation']
36618,['Recreation', 'Health', 'Science', 'Reference'],['Recreation']
23606,['Computers', 'Science', 'Reference', 'Arts'],['Computers']
37114,['Science', 'Computers', 'Reference', 'Business'],['Computers']
3773,['Computers', 'Science', 'Games', 'Reference'],['Computers']
34684,['Shopping', 'Health', 'Business', 'Adult'],['Shopping']
16689,['Science', 'Recreation', 'Business', 'Health'],['Recreation']
36080,['Computers', 'Science', 'Games', 'Recreation'],['Computers']
46983,['Shopping', 'Health', 'Business', 'Science'],['Shopping']
40075,['Business', 'Computers', 'Shopping', 'Science'],['Computers', 'Business']
47009,['Health', 'Recreation', 'Society', 'Arts'],['Recreation']
54923,['Sports', 'Society', 'Business', 'Health'],['Sports']
41244,['Sports', 'Society', 'Recreation', 'Business'],['Sports']
8273,['Sports', 'Recreation', 'Science', 'Society'],['Recreation']
25478,['Recreation', 'Games', 'Computers', 'Arts'],['Recreation']
33425,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
16185,['Business', 'Health', 'Science', 'Shopping'],['Shopping']
42992,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
33629,['Health', 'Business', 'Society', 'Computers'],['Business']
14786,['Arts', 'Games', 'Recreation', 'Reference'],['Arts']
15802,['Health', 'Society', 'Business', 'Science'],['Shopping']
4066,['Arts', 'Games', 'Adult', 'Recreation'],['Arts']
28245,['Arts', 'Science', 'Recreation', 'Business'],['Arts']
58258,['Recreation', 'Games', 'Arts', 'Business'],['Recreation']
52292,['Recreation', 'Society', 'Business', 'Sports'],['Recreation']
29269,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
22980,['Sports', 'Society', 'Games', 'Recreation'],['Sports']
52976,['Society', 'Health', 'Business', 'Computers'],['Business']
7320,['Shopping', 'Business', 'Society', 'Computers'],['Shopping']
42584,['Computers', 'Society', 'Recreation', 'Business'],['Recreation']
53325,['Arts', 'Society', 'Recreation', 'Reference'],['Arts']
31915,['Recreation', 'Business', 'Reference', 'Arts'],['Recreation']
51043,['Science', 'Computers', 'Business', 'Health'],['Science', 'Business']
37749,['Computers', 'Arts', 'Business', 'Games'],['Computers']
28962,['Shopping', 'Society', 'Recreation', 'Adult'],['Shopping']
43023,['Shopping', 'Business', 'Games', 'Adult'],['Shopping']
37758,['Business', 'Recreation', 'Reference', 'Computers'],['Recreation']
18350,['Society', 'Sports', 'Business', 'Recreation'],['Sports']
34542,['Arts', 'Business', 'Recreation', 'Computers'],['Arts']
28712,['Sports', 'Shopping', 'Business', 'Recreation'],['Sports']
15212,['Computers', 'Recreation', 'Reference', 'Business'],['Computers']
8550,['Recreation', 'Business', 'Reference', 'Arts'],['Recreation']
5187,['Computers', 'Science', 'Recreation', 'Reference'],['Computers']
2492,['Business', 'Reference', 'Recreation', 'Science'],['Recreation']
25311,['Shopping', 'Society', 'Arts', 'Recreation'],['Shopping']
57940,['Computers', 'Arts', 'Games', 'Reference'],['Computers']
1856,['Society', 'Recreation', 'Arts', 'Reference'],['Recreation']
27502,['Shopping', 'Recreation', 'Society', 'Business'],['Shopping']
2865,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
48065,['Shopping', 'Arts', 'Sports', 'Society'],['Arts']
28541,['Recreation', 'Games', 'Arts', 'Adult'],['Arts']
10093,['Computers', 'Science', 'Reference', 'Business'],['Computers']
33500,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
50115,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
29911,['Recreation', 'Games', 'Computers', 'Adult'],['Recreation']
50952,['Arts', 'Shopping', 'Business', 'Recreation'],['Arts']
50596,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
9163,['Arts', 'Recreation', 'Computers', 'Shopping'],['Arts']
12112,['Business', 'Arts', 'Recreation', 'Shopping'],['Arts']
30526,['Shopping', 'Business', 'Sports', 'Society'],['Shopping', 'Business']
58051,['Recreation', 'Business', 'Shopping', 'Society'],['Business']
5495,['Computers', 'Reference', 'Arts', 'Games'],['Computers']
54975,['Computers', 'Arts', 'Games', 'Business'],['Computers']
22474,['Sports', 'Business', 'Recreation', 'Games'],['Sports']
33913,['Computers', 'Business', 'Recreation', 'Reference'],['Computers']
47061,['Recreation', 'Sports', 'Games', 'Business'],['Recreation']
593,['Business', 'Recreation', 'Health', 'Arts'],['Arts']
29074,['Computers', 'Business', 'Science', 'Reference'],['Computers']
40161,['Reference', 'Science', 'Recreation', 'Society'],['Business']
25442,['Recreation', 'Health', 'Arts', 'Science'],['Arts']
21835,['Recreation', 'Business', 'Society', 'Computers'],['Recreation']
51800,['Sports', 'Society', 'Games', 'Recreation'],['Sports']
13563,['Shopping', 'Computers', 'Adult', 'Recreation'],['Business']
28187,['Sports', 'Reference', 'Society', 'Arts'],['Sports']
26523,['Recreation', 'Arts', 'Society', 'Reference'],['Recreation']
33693,['Shopping', 'Society', 'Arts', 'Recreation'],['Shopping']
27510,['Sports', 'Society', 'Science', 'Reference'],['Sports']
49352,['Business', 'Arts', 'Computers', 'Recreation'],['Recreation']
37240,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
40086,['Games', 'Recreation', 'Business', 'Adult'],['Recreation']
2314,['Sports', 'Society', 'Recreation', 'Reference'],['Sports']
17216,['Shopping', 'Society', 'Arts', 'Business'],['Shopping']
11613,['Business', 'Society', 'Recreation', 'Science'],['Business']
23647,['Business', 'Shopping', 'Recreation', 'Games'],['Arts']
45693,['Recreation', 'Arts', 'Business', 'Games'],['Arts']
8596,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
32632,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
12095,['Reference', 'Society', 'Science', 'Arts'],['Reference']
15250,['Sports', 'Society', 'Arts', 'Recreation'],['Sports']
15156,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
30971,['Recreation', 'Arts', 'Games', 'Adult'],['Arts']
34715,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
37131,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
40309,['Reference', 'Recreation', 'Science', 'Arts'],['Arts']
33838,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
12087,['Shopping', 'Adult', 'Business', 'Games'],['Shopping']
34017,['Recreation', 'Arts', 'Games', 'Shopping'],['Arts']
27857,['Society', 'Arts', 'Sports', 'Adult'],['Shopping']
400,['Business', 'Shopping', 'Computers', 'Recreation'],['Business']
51503,['Reference', 'Recreation', 'Arts', 'Society'],['Reference']
45441,['Society', 'Reference', 'Science', 'Arts'],['Reference']
36443,['Recreation', 'Business', 'Science', 'Health'],['Recreation']
52452,['Sports', 'Recreation', 'Society', 'Business'],['Sports']
16158,['Society', 'Arts', 'Reference', 'Recreation'],['Reference']
1184,['Business', 'Recreation', 'Science', 'Computers'],['Recreation']
30344,['Health', 'Reference', 'Recreation', 'Business'],['Arts']
4762,['Shopping', 'Business', 'Science', 'Recreation'],['Business']
6292,['Recreation', 'Business', 'Shopping', 'Sports'],['Recreation']
35406,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
52788,['Shopping', 'Business', 'Arts', 'Health'],['Business']
52550,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
28492,['Reference', 'Science', 'Computers', 'Business'],['Reference']
57697,['Recreation', 'Sports', 'Arts', 'Society'],['Recreation']
32809,['Recreation', 'Shopping', 'Games', 'Sports'],['Recreation']
44737,['Computers', 'Business', 'Health', 'Science'],['Computers']
2880,['Arts', 'Business', 'Science', 'Computers'],['Reference']
15535,['Shopping', 'Business', 'Recreation', 'Sports'],['Business']
58352,['Arts', 'Recreation', 'Society', 'Sports'],['Arts']
35113,['Business', 'Health', 'Computers', 'Recreation'],['Sports']
25465,['Arts', 'Recreation', 'Adult', 'Games'],['Arts']
14154,['Shopping', 'Business', 'Sports', 'Society'],['Business']
47774,['Computers', 'Society', 'Business', 'Adult'],['Reference']
15282,['Computers', 'Games', 'Recreation', 'Science'],['Recreation']
30516,['Shopping', 'Arts', 'Recreation', 'Sports'],['Arts']
50727,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
7696,['Shopping', 'Sports', 'Society', 'Science'],['Business']
45945,['Games', 'Arts', 'Recreation', 'Computers'],['Arts']
58210,['Shopping', 'Business', 'Computers', 'Recreation'],['Shopping']
12541,['Shopping', 'Recreation', 'Sports', 'Business'],['Sports']
17291,['Sports', 'Games', 'Arts', 'Society'],['Sports']
43786,['Business', 'Shopping', 'Recreation', 'Sports'],['Business']
16640,['Reference', 'Society', 'Recreation', 'Games'],['Reference']
11002,['Computers', 'Health', 'Recreation', 'Science'],['Computers']
10814,['Computers', 'Business', 'Health', 'Science'],['Computers']
37305,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
8616,['Sports', 'Society', 'Recreation', 'Business'],['Sports']
45231,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
50465,['Shopping', 'Business', 'Sports', 'Games'],['Shopping']
332,['Computers', 'Business', 'Science', 'Reference'],['Computers']
44809,['Computers', 'Business', 'Society', 'Health'],['Computers']
6961,['Business', 'Computers', 'Society', 'Science'],['Business']
44464,['Business', 'Science', 'Computers', 'Society'],['Business']
7091,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
27795,['Shopping', 'Business', 'Arts', 'Recreation'],['Arts']
40723,['Computers', 'Business', 'Recreation', 'Science'],['Computers']
29832,['Computers', 'Business', 'Society', 'Recreation'],['Computers']
55253,['Computers', 'Business', 'Sports', 'Society'],['Computers']
47103,['Shopping', 'Business', 'Science', 'Sports'],['Shopping']
46007,['Society', 'Health', 'Science', 'Business'],['Reference']
8097,['Arts', 'Business', 'Recreation', 'Shopping'],['Arts']
1267,['Shopping', 'Business', 'Arts', 'Games'],['Shopping']
57967,['Sports', 'Games', 'Arts', 'Society'],['Sports']
12268,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
31018,['Arts', 'Adult', 'Shopping', 'Society'],['Arts']
41765,['Business', 'Computers', 'Society', 'Science'],['Business']
2030,['Sports', 'Games', 'Recreation', 'Computers'],['Sports']
10200,['Computers', 'Business', 'Recreation', 'Reference'],['Computers']
10735,['Shopping', 'Business', 'Science', 'Recreation'],['Shopping']
9317,['Reference', 'Arts', 'Computers', 'Games'],['Reference']
31490,['Sports', 'Games', 'Arts', 'Shopping'],['Sports']
3023,['Sports', 'Games', 'Arts', 'Shopping'],['Sports']
13463,['Arts', 'Recreation', 'Computers', 'Reference'],['Recreation']
39094,['Sports', 'Games', 'Recreation', 'Business'],['Sports']
11615,['Business', 'Computers', 'Society', 'Science'],['Business']
17282,['Reference', 'Society', 'Arts', 'Recreation'],['Reference']
12686,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
30592,['Computers', 'Science', 'Recreation', 'Reference'],['Computers']
39761,['Computers', 'Arts', 'Science', 'Games'],['Computers']
39383,['Computers', 'Shopping', 'Recreation', 'Arts'],['Computers']
51642,['Arts', 'Computers', 'Sports', 'Science'],['Reference']
9247,['Sports', 'Games', 'Recreation', 'Shopping'],['Sports']
23941,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
14262,['Arts', 'Reference', 'Shopping', 'Games'],['Arts']
7855,['Computers', 'Games', 'Reference', 'Recreation'],['Recreation']
47770,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
8324,['Games', 'Society', 'Recreation', 'Sports'],['Reference']
32074,['Society', 'Arts', 'Adult', 'Sports'],['Reference']
14665,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
571,['Arts', 'Recreation', 'Games', 'Computers'],['Recreation']
40475,['Computers', 'Business', 'Games', 'Recreation'],['Sports']
27711,['Arts', 'Reference', 'Recreation', 'Science'],['Arts']
42563,['Games', 'Recreation', 'Arts', 'Reference'],['Recreation']
40753,['Computers', 'Games', 'Society', 'Arts'],['Reference']
17180,['Games', 'Recreation', 'Arts', 'Society'],['Reference']
1510,['Science', 'Business', 'Society', 'Reference'],['Reference']
42180,['Reference', 'Society', 'Science', 'Health'],['Reference']
12528,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
15026,['Business', 'Computers', 'Games', 'Reference'],['Business']
43042,['Shopping', 'Business', 'Science', 'Recreation'],['Shopping']
30207,['Recreation', 'Arts', 'Science', 'Games'],['Recreation']
42173,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
14300,['Recreation', 'Arts', 'Reference', 'Games'],['Recreation']
6675,['Business', 'Computers', 'Society', 'Health'],['Business']
15613,['Shopping', 'Business', 'Adult', 'Society'],['Shopping']
26034,['Sports', 'Business', 'Society', 'Recreation'],['Sports']
41221,['Shopping', 'Arts', 'Recreation', 'Games'],['Computers']
14108,['Sports', 'Business', 'Recreation', 'Society'],['Sports']
10240,['Business', 'Computers', 'Science', 'Society'],['Business']
2307,['Arts', 'Recreation', 'Computers', 'Games'],['Recreation']
36823,['Sports', 'Society', 'Business', 'Arts'],['Sports']
22277,['Shopping', 'Society', 'Arts', 'Recreation'],['Shopping']
13619,['Computers', 'Reference', 'Recreation', 'Arts'],['Computers']
53943,['Reference', 'Games', 'Recreation', 'Science'],['Recreation']
34036,['Recreation', 'Adult', 'Games', 'Reference'],['Recreation']
10445,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
44789,['Science', 'Computers', 'Business', 'Shopping'],['Science']
44754,['Computers', 'Adult', 'Recreation', 'Games'],['Computers']
47658,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
5238,['Business', 'Health', 'Computers', 'Society'],['Business']
50640,['Health', 'Business', 'Society', 'Science'],['Business']
51310,['Sports', 'Recreation', 'Society', 'Reference'],['Sports']
