ref id,Predicted,Actual
57141,['Adult', 'Arts', 'Business', 'Sports'],['Adult']
30135,['Shopping', 'Recreation', 'Sports', 'Society'],['Recreation']
11364,['Recreation', 'Health', 'Business', 'Science'],['Arts']
14606,['Games', 'Recreation', 'Arts', 'Adult'],['Arts']
44944,['Sports', 'Society', 'Recreation', 'Games'],['Sports']
7108,['Sports', 'Computers', 'Society', 'Shopping'],['Sports']
14944,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
16299,['Business', 'Science', 'Computers', 'Recreation'],['Computers']
47142,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
52638,['Games', 'Arts', 'Society', 'Science'],['Arts']
90,['Shopping', 'Society', 'Computers', 'Sports'],['Shopping']
10305,['Sports', 'Arts', 'Society', 'Shopping'],['Recreation']
30415,['Recreation', 'Shopping', 'Health', 'Games'],['Recreation']
42972,['Recreation', 'Sports', 'Reference', 'Games'],['Recreation']
6787,['Recreation', 'Sports', 'Society', 'Science'],['Recreation']
5081,['Business', 'Shopping', 'Computers', 'Society'],['Shopping']
32920,['Recreation', 'Reference', 'Health', 'Society'],['Recreation']
42220,['Recreation', 'Games', 'Arts', 'Sports'],['Recreation', 'Sports']
1957,['Computers', 'Society', 'Recreation', 'Games'],['Arts']
9288,['Computers', 'Business', 'Arts', 'Reference'],['Computers']
21651,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
10041,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
33049,['Shopping', 'Arts', 'Adult', 'Sports'],['Shopping']
21744,['Business', 'Arts', 'Society', 'Science'],['Arts']
4464,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
48126,['Sports', 'Health', 'Games', 'Arts'],['Sports']
37552,['Computers', 'Arts', 'Shopping', 'Recreation'],['Arts']
157,['Shopping', 'Science', 'Computers', 'Arts'],['Arts']
5744,['Arts', 'Business', 'Reference', 'Recreation'],['Arts']
23404,['Society', 'Shopping', 'Business', 'Sports'],['Recreation']
33940,['Society', 'Shopping', 'Recreation', 'Computers'],['Recreation']
11356,['Arts', 'Recreation', 'Computers', 'Society'],['Recreation']
1580,['Computers', 'Adult', 'Sports', 'Society'],['Recreation']
13266,['Business', 'Shopping', 'Health', 'Computers'],['Arts']
26445,['Games', 'Reference', 'Arts', 'Society'],['Arts']
4098,['Business', 'Shopping', 'Recreation', 'Sports'],['Recreation']
57583,['Recreation', 'Computers', 'Shopping', 'Science'],['Computers']
8258,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
7542,['Business', 'Recreation', 'Science', 'Health'],['Recreation']
35982,['Recreation', 'Games', 'Health', 'Computers'],['Recreation']
2513,['Recreation', 'Health', 'Society', 'Science'],['Recreation']
47817,['Shopping', 'Games', 'Business', 'Sports'],['Shopping']
31354,['Arts', 'Sports', 'Health', 'Society'],['Arts']
19363,['Recreation', 'Reference', 'Computers', 'Business'],['Recreation']
17323,['Recreation', 'Science', 'Reference', 'Arts'],['Recreation']
36541,['Arts', 'Sports', 'Society', 'Reference'],['Arts']
41046,['Sports', 'Shopping', 'Reference', 'Society'],['Recreation']
6565,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
31499,['Business', 'Recreation', 'Society', 'Science'],['Computers']
407,['Shopping', 'Adult', 'Science', 'Sports'],['Shopping']
57492,['Business', 'Recreation', 'Health', 'Sports'],['Computers']
9514,['Recreation', 'Games', 'Science', 'Health'],['Recreation']
10911,['Arts', 'Sports', 'Recreation', 'Science'],['Recreation']
24908,['Sports', 'Recreation', 'Society', 'Science'],['Recreation']
47079,['Shopping', 'Society', 'Computers', 'Sports'],['Shopping']
40632,['Computers', 'Business', 'Science', 'Reference'],['Computers']
51992,['Business', 'Computers', 'Science', 'Reference'],['Recreation']
40331,['Sports', 'Reference', 'Shopping', 'Science'],['Recreation']
1147,['Shopping', 'Business', 'Sports', 'Society'],['Recreation']
41325,['Business', 'Society', 'Sports', 'Reference'],['Recreation']
40113,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
15058,['Health', 'Business', 'Arts', 'Shopping'],['Arts']
22438,['Recreation', 'Shopping', 'Business', 'Sports'],['Recreation']
1667,['Recreation', 'Business', 'Arts', 'Adult'],['Recreation', 'Sports']
13977,['Shopping', 'Arts', 'Society', 'Reference'],['Shopping']
17501,['Sports', 'Society', 'Recreation', 'Arts'],['Sports']
28769,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
14903,['Shopping', 'Recreation', 'Sports', 'Society'],['Recreation']
22962,['Business', 'Computers', 'Sports', 'Society'],['Arts']
32544,['Recreation', 'Science', 'Health', 'Computers'],['Recreation']
33326,['Health', 'Society', 'Shopping', 'Computers'],['Recreation']
22143,['Recreation', 'Health', 'Business', 'Science'],['Recreation']
15470,['Business', 'Computers', 'Shopping', 'Recreation'],['Computers']
43157,['Shopping', 'Sports', 'Recreation', 'Business'],['Shopping']
27503,['Shopping', 'Health', 'Sports', 'Society'],['Shopping']
6010,['Business', 'Society', 'Shopping', 'Sports'],['Shopping']
50807,['Shopping', 'Arts', 'Sports', 'Recreation'],['Shopping']
40420,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
48018,['Recreation', 'Sports', 'Society', 'Arts'],['Recreation']
44583,['Sports', 'Shopping', 'Business', 'Society'],['Recreation']
52097,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
9010,['Shopping', 'Sports', 'Society', 'Recreation'],['Recreation']
38519,['Sports', 'Shopping', 'Games', 'Society'],['Sports']
46834,['Recreation', 'Arts', 'Computers', 'Sports'],['Recreation']
29450,['Business', 'Recreation', 'Health', 'Games'],['Recreation']
27190,['Recreation', 'Business', 'Arts', 'Computers'],['Recreation']
34411,['Computers', 'Society', 'Arts', 'Health'],['Arts']
14773,['Society', 'Shopping', 'Sports', 'Reference'],['Recreation']
32685,['Shopping', 'Society', 'Arts', 'Sports'],['Shopping']
38377,['Arts', 'Sports', 'Society', 'Shopping'],['Recreation']
52459,['Society', 'Health', 'Arts', 'Games'],['Arts']
49234,['Business', 'Recreation', 'Arts', 'Society'],['Recreation']
41670,['Science', 'Business', 'Arts', 'Recreation'],['Arts']
2242,['Shopping', 'Arts', 'Science', 'Sports'],['Shopping']
10613,['Computers', 'Science', 'Arts', 'Health'],['Computers']
10435,['Recreation', 'Health', 'Business', 'Arts'],['Arts']
45253,['Computers', 'Sports', 'Recreation', 'Society'],['Recreation']
39965,['Sports', 'Business', 'Shopping', 'Society'],['Shopping']
41822,['Arts', 'Recreation', 'Health', 'Sports'],['Arts']
22270,['Shopping', 'Business', 'Society', 'Arts'],['Shopping']
58533,['Recreation', 'Adult', 'Computers', 'Business'],['Recreation']
28960,['Health', 'Games', 'Sports', 'Society'],['Recreation']
57555,['Sports', 'Society', 'Recreation', 'Business'],['Recreation']
42430,['Health', 'Computers', 'Business', 'Science'],['Computers']
48554,['Shopping', 'Recreation', 'Health', 'Computers'],['Business']
11108,['Business', 'Society', 'Shopping', 'Recreation'],['Recreation']
2530,['Recreation', 'Health', 'Business', 'Science'],['Arts']
3191,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
10101,['Recreation', 'Health', 'Shopping', 'Games'],['Recreation']
3325,['Society', 'Sports', 'Shopping', 'Reference'],['Business']
42844,['Recreation', 'Shopping', 'Health', 'Computers'],['Recreation']
6159,['Health', 'Business', 'Sports', 'Society'],['Business']
42871,['Arts', 'Shopping', 'Recreation', 'Business'],['Arts']
8302,['Arts', 'Reference', 'Recreation', 'Business'],['Arts']
257,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
37720,['Computers', 'Science', 'Reference', 'Health'],['Computers']
35619,['Sports', 'Shopping', 'Society', 'Recreation'],['Sports']
33771,['Shopping', 'Arts', 'Sports', 'Games'],['Shopping']
45064,['Sports', 'Computers', 'Business', 'Health'],['Recreation']
39195,['Computers', 'Science', 'Recreation', 'Arts'],['Computers']
52429,['Shopping', 'Society', 'Sports', 'Science'],['Shopping']
45078,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
15644,['Recreation', 'Games', 'Arts', 'Sports'],['Recreation']
6269,['Science', 'Recreation', 'Computers', 'Reference'],['Computers']
46569,['Business', 'Arts', 'Recreation', 'Society'],['Arts']
49605,['Recreation', 'Society', 'Shopping', 'Business'],['Recreation']
2576,['Shopping', 'Sports', 'Recreation', 'Games'],['Recreation']
9604,['Computers', 'Science', 'Reference', 'Recreation'],['Computers']
7507,['Sports', 'Computers', 'Business', 'Shopping'],['Recreation']
16971,['Shopping', 'Business', 'Recreation', 'Health'],['Shopping']
53116,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
11268,['Science', 'Computers', 'Society', 'Recreation'],['Computers']
28286,['Business', 'Society', 'Computers', 'Sports'],['Business']
40612,['Science', 'Computers', 'Reference', 'Recreation'],['Computers']
3353,['Recreation', 'Arts', 'Business', 'Sports'],['Arts']
3455,['Recreation', 'Science', 'Health', 'Games'],['Recreation']
53372,['Society', 'Shopping', 'Recreation', 'Computers'],['Recreation']
28250,['Recreation', 'Science', 'Business', 'Arts'],['Recreation']
53835,['Shopping', 'Society', 'Recreation', 'Sports'],['Shopping']
11410,['Sports', 'Shopping', 'Recreation', 'Computers'],['Recreation']
11133,['Arts', 'Society', 'Recreation', 'Shopping'],['Recreation']
43698,['Computers', 'Reference', 'Science', 'Health'],['Computers']
24304,['Sports', 'Society', 'Business', 'Arts'],['Sports']
50802,['Society', 'Recreation', 'Sports', 'Shopping'],['Recreation']
48782,['Arts', 'Science', 'Recreation', 'Business'],['Arts']
16085,['Science', 'Health', 'Computers', 'Reference'],['Computers']
54848,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
32512,['Shopping', 'Society', 'Sports', 'Arts'],['Shopping']
31185,['Computers', 'Sports', 'Business', 'Society'],['Business']
25076,['Arts', 'Shopping', 'Computers', 'Business'],['Recreation']
3461,['Recreation', 'Business', 'Health', 'Sports'],['Recreation']
54944,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
44957,['Arts', 'Recreation', 'Reference', 'Sports'],['Arts']
1918,['Arts', 'Recreation', 'Computers', 'Science'],['Arts']
48686,['Science', 'Recreation', 'Reference', 'Health'],['Recreation']
7904,['Science', 'Reference', 'Business', 'Recreation'],['Arts']
5801,['Sports', 'Society', 'Shopping', 'Games'],['Sports']
58353,['Society', 'Shopping', 'Arts', 'Science'],['Recreation']
33716,['Sports', 'Society', 'Science', 'Health'],['Recreation']
43040,['Society', 'Shopping', 'Recreation', 'Sports'],['Recreation']
36889,['Business', 'Computers', 'Games', 'Arts'],['Computers']
16604,['Sports', 'Health', 'Arts', 'Society'],['Sports']
51818,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
26268,['Recreation', 'Science', 'Games', 'Business'],['Recreation']
57363,['Society', 'Sports', 'Shopping', 'Health'],['Recreation']
3661,['Sports', 'Science', 'Recreation', 'Society'],['Sports']
25283,['Arts', 'Reference', 'Sports', 'Society'],['Arts']
21866,['Sports', 'Recreation', 'Games', 'Arts'],['Recreation']
39347,['Recreation', 'Science', 'Health', 'Games'],['Recreation']
2890,['Arts', 'Recreation', 'Health', 'Games'],['Arts']
49244,['Recreation', 'Health', 'Arts', 'Science'],['Arts']
20193,['Business', 'Sports', 'Recreation', 'Reference'],['Business']
11220,['Arts', 'Recreation', 'Health', 'Computers'],['Arts']
58048,['Recreation', 'Business', 'Science', 'Health'],['Recreation']
20661,['Recreation', 'Arts', 'Science', 'Health'],['Arts']
52375,['Recreation', 'Health', 'Science', 'Reference'],['Recreation']
4295,['Recreation', 'Arts', 'Society', 'Science'],['Recreation']
9593,['Shopping', 'Society', 'Recreation', 'Games'],['Shopping']
48478,['Recreation', 'Business', 'Society', 'Shopping'],['Science', 'Business']
22912,['Sports', 'Society', 'Shopping', 'Recreation'],['Sports']
24782,['Shopping', 'Sports', 'Business', 'Society'],['Shopping']
10670,['Sports', 'Recreation', 'Computers', 'Shopping'],['Recreation']
54448,['Business', 'Health', 'Sports', 'Society'],['Computers']
46117,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
3549,['Arts', 'Health', 'Business', 'Society'],['Arts']
1691,['Business', 'Computers', 'Science', 'Sports'],['Computers']
51418,['Recreation', 'Society', 'Science', 'Computers'],['Recreation']
17187,['Business', 'Computers', 'Reference', 'Games'],['Computers']
11054,['Shopping', 'Health', 'Games', 'Sports'],['Business']
6177,['Sports', 'Society', 'Arts', 'Science'],['Recreation']
15538,['Computers', 'Business', 'Science', 'Health'],['Computers']
19506,['Recreation', 'Health', 'Games', 'Business'],['Recreation']
14869,['Recreation', 'Sports', 'Reference', 'Society'],['Recreation']
34951,['Recreation', 'Health', 'Business', 'Arts'],['Recreation']
22816,['Shopping', 'Society', 'Computers', 'Recreation'],['Business']
38655,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
37906,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
29446,['Sports', 'Recreation', 'Society', 'Shopping'],['Recreation']
37977,['Arts', 'Recreation', 'Reference', 'Games'],['Arts']
9499,['Recreation', 'Arts', 'Business', 'Sports'],['Arts']
38639,['Shopping', 'Arts', 'Society', 'Health'],['Shopping']
45904,['Sports', 'Society', 'Games', 'Business'],['Sports']
29580,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
34249,['Arts', 'Society', 'Recreation', 'Computers'],['Arts']
42353,['Health', 'Recreation', 'Computers', 'Science'],['Computers']
26422,['Sports', 'Shopping', 'Recreation', 'Health'],['Sports']
42847,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
2837,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
7997,['Recreation', 'Arts', 'Business', 'Sports'],['Recreation']
53008,['Sports', 'Science', 'Computers', 'Society'],['Sports']
13083,['Business', 'Reference', 'Computers', 'Science'],['Computers']
28601,['Sports', 'Society', 'Recreation', 'Computers'],['Sports']
52978,['Shopping', 'Games', 'Sports', 'Society'],['Shopping']
30079,['Business', 'Health', 'Science', 'Reference'],['Computers']
5727,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
8862,['Shopping', 'Business', 'Computers', 'Arts'],['Business']
46553,['Business', 'Computers', 'Reference', 'Arts'],['Computers']
15330,['Business', 'Sports', 'Shopping', 'Computers'],['Recreation']
3037,['Reference', 'Games', 'Computers', 'Arts'],['Recreation']
29872,['Computers', 'Business', 'Society', 'Reference'],['Computers']
52134,['Science', 'Recreation', 'Business', 'Reference'],['Reference', 'Recreation']
8897,['Sports', 'Computers', 'Society', 'Shopping'],['Sports']
25343,['Recreation', 'Computers', 'Arts', 'Adult'],['Recreation']
43413,['Shopping', 'Sports', 'Arts', 'Society'],['Business']
29703,['Reference', 'Recreation', 'Business', 'Arts'],['Arts']
2342,['Arts', 'Recreation', 'Adult', 'Sports'],['Arts']
14221,['Business', 'Computers', 'Health', 'Recreation'],['Computers']
31183,['Shopping', 'Business', 'Arts', 'Society'],['Business']
26540,['Shopping', 'Sports', 'Recreation', 'Health'],['Business']
44541,['Shopping', 'Health', 'Adult', 'Sports'],['Shopping']
16200,['Sports', 'Society', 'Arts', 'Health'],['Sports']
47399,['Shopping', 'Sports', 'Society', 'Recreation'],['Recreation']
58294,['Sports', 'Arts', 'Society', 'Shopping'],['Recreation']
43815,['Shopping', 'Sports', 'Business', 'Society'],['Business']
4366,['Computers', 'Science', 'Shopping', 'Reference'],['Computers']
35853,['Games', 'Sports', 'Arts', 'Science'],['Recreation']
918,['Sports', 'Society', 'Computers', 'Shopping'],['Recreation']
36495,['Arts', 'Reference', 'Computers', 'Shopping'],['Recreation']
11374,['Computers', 'Health', 'Society', 'Science'],['Computers']
10776,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
39880,['Shopping', 'Business', 'Sports', 'Society'],['Business']
11320,['Sports', 'Shopping', 'Society', 'Science'],['Recreation']
51343,['Science', 'Health', 'Arts', 'Reference'],['Arts']
34810,['Shopping', 'Business', 'Health', 'Computers'],['Recreation', 'Shopping']
41224,['Shopping', 'Sports', 'Computers', 'Society'],['Shopping']
30479,['Sports', 'Science', 'Games', 'Arts'],['Sports']
25412,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
5115,['Sports', 'Arts', 'Shopping', 'Recreation'],['Recreation']
16837,['Computers', 'Shopping', 'Society', 'Business'],['Computers']
15203,['Computers', 'Recreation', 'Arts', 'Shopping'],['Recreation']
55080,['Computers', 'Shopping', 'Society', 'Reference'],['Business']
59025,['Business', 'Science', 'Society', 'Arts'],['Business']
34756,['Science', 'Health', 'Arts', 'Society'],['Arts']
6125,['Computers', 'Games', 'Business', 'Arts'],['Recreation']
58324,['Sports', 'Shopping', 'Business', 'Arts'],['Business']
22747,['Sports', 'Society', 'Business', 'Arts'],['Business']
27925,['Business', 'Health', 'Society', 'Sports'],['Business']
39235,['Society', 'Sports', 'Health', 'Computers'],['Sports']
26014,['Business', 'Health', 'Reference', 'Sports'],['Business']
36346,['Recreation', 'Computers', 'Reference', 'Society'],['Arts']
46036,['Shopping', 'Health', 'Sports', 'Business'],['Shopping']
3053,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
27465,['Recreation', 'Arts', 'Science', 'Business'],['Arts']
23380,['Health', 'Arts', 'Science', 'Computers'],['Arts']
6828,['Health', 'Shopping', 'Society', 'Sports'],['Business']
45235,['Health', 'Business', 'Recreation', 'Reference'],['Recreation']
22712,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
28384,['Shopping', 'Computers', 'Sports', 'Society'],['Shopping']
10134,['Business', 'Shopping', 'Computers', 'Adult'],['Computers']
12933,['Health', 'Society', 'Sports', 'Shopping'],['Business']
49273,['Society', 'Health', 'Business', 'Arts'],['Recreation']
35973,['Business', 'Computers', 'Recreation', 'Health'],['Computers']
24822,['Recreation', 'Arts', 'Shopping', 'Science'],['Recreation']
13509,['Shopping', 'Society', 'Sports', 'Recreation'],['Recreation']
