ref id,Predicted,Actual
0,['Adult', 'Science', 'Arts', 'Sports'],['Adult']
44279,['News', 'Arts', 'Sports', 'Science'],['News']
10167,['Business', 'Sports', 'News', 'Computers'],['Business']
10168,['Science', 'News', 'Health', 'Business'],['Business']
44291,['Arts', 'Sports', 'Shopping', 'Recreation'],['News']
10185,['Business', 'Arts', 'Shopping', 'Recreation'],['Business']
44314,['Recreation', 'Business', 'Health', 'Sports'],['Recreation']
10197,['Health', 'Recreation', 'Home', 'Shopping'],['Business']
10198,['Business', 'Reference', 'Recreation', 'Sports'],['Business']
44320,['Shopping', 'Business', 'Sports', 'Health'],['Recreation']
10201,['Business', 'Reference', 'Health', 'Science'],['Business']
44325,['Shopping', 'Business', 'Science', 'Recreation'],['Recreation']
44328,['Society', 'Business', 'News', 'Sports'],['Recreation']
10209,['Science', 'Computers', 'Business', 'Reference'],['Business']
44335,['Shopping', 'Business', 'Society', 'Reference'],['Recreation']
10213,['Recreation', 'Science', 'Health', 'Games'],['Business']
44336,['Sports', 'Shopping', 'Health', 'Society'],['Society', 'Recreation']
44344,['Computers', 'Shopping', 'Recreation', 'Business'],['Recreation']
10232,['Computers', 'News', 'Arts', 'Recreation'],['Business']
44357,['Sports', 'Business', 'Shopping', 'Recreation'],['Recreation']
10236,['Health', 'Business', 'Arts', 'News'],['Business']
44360,['Sports', 'Society', 'Shopping', 'Business'],['Recreation']
44362,['Society', 'Business', 'Arts', 'Sports'],['Recreation']
44370,['Business', 'Shopping', 'Sports', 'Society'],['Recreation']
44373,['Society', 'Shopping', 'Business', 'Recreation'],['Recreation']
10254,['Computers', 'Shopping', 'Arts', 'Reference'],['Business']
10256,['Business', 'Recreation', 'Health', 'Computers'],['Business']
10258,['Business', 'Computers', 'Reference', 'Recreation'],['Business']
10269,['Computers', 'Business', 'Arts', 'Recreation'],['Business']
44392,['Society', 'Reference', 'Recreation', 'Business'],['Recreation']
44395,['Society', 'Health', 'Arts', 'Shopping'],['Recreation']
44396,['Shopping', 'Business', 'Reference', 'Recreation'],['Recreation']
44397,['Shopping', 'Business', 'Recreation', 'Society'],['Recreation']
44401,['Computers', 'Arts', 'Shopping', 'Recreation'],['Recreation']
10279,['Computers', 'Business', 'Reference', 'Sports'],['Business']
44407,['Business', 'Sports', 'Recreation', 'Shopping'],['Recreation']
44408,['Business', 'Recreation', 'Arts', 'Sports'],['Recreation']
44411,['Home', 'Sports', 'Society', 'Shopping'],['Recreation']
10289,['Business', 'Health', 'Recreation', 'Games'],['Business']
10290,['Reference', 'Recreation', 'Health', 'Business'],['Business', 'Recreation']
44412,['Arts', 'Computers', 'News', 'Games'],['Society', 'Reference']
44418,['Business', 'Sports', 'Shopping', 'Recreation'],['Reference']
10296,['Business', 'Computers', 'Recreation', 'Home'],['Business', 'Reference']
10302,['Computers', 'Business', 'Shopping', 'Recreation'],['Business']
10310,['Recreation', 'Society', 'Science', 'Games'],['Business']
10311,['Business', 'Computers', 'Arts', 'Adult'],['Business']
10312,['Business', 'Recreation', 'Computers', 'Health'],['Business', 'Computers']
10315,['Computers', 'Business', 'Science', 'Reference'],['Business']
10319,['Business', 'Computers', 'Sports', 'Society'],['Business']
44452,['Business', 'Society', 'Science', 'News'],['Reference']
10330,['Business', 'Computers', 'Shopping', 'Recreation'],['Business']
10333,['Business', 'Recreation', 'Computers', 'Society'],['Business']
44463,['Business', 'Sports', 'Arts', 'Shopping'],['Reference']
44464,['Arts', 'Health', 'Society', 'Reference'],['Reference']
10342,['Business', 'Home', 'Shopping', 'Recreation'],['Business']
10344,['Business', 'Computers', 'Shopping', 'Sports'],['Business']
44528,['Society', 'Science', 'News', 'Business'],['Science']
44530,['Health', 'Computers', 'Sports', 'Society'],['Science']
44531,['Computers', 'Society', 'Shopping', 'Business'],['Science']
44532,['Arts', 'Society', 'Science', 'Games'],['Science']
44534,['Arts', 'Society', 'Science', 'Recreation'],['Science']
10377,['Business', 'Recreation', 'Reference', 'Computers'],['Business']
10384,['Business', 'Health', 'Science', 'Computers'],['Business']
44556,['Sports', 'Health', 'Computers', 'Shopping'],['Science']
44561,['Computers', 'News', 'Business', 'Society'],['Science']
10395,['Business', 'Shopping', 'Computers', 'Sports'],['Business']
44566,['Society', 'Health', 'Business', 'Arts'],['Business', 'Science']
10404,['Health', 'Computers', 'Business', 'Science'],['Business', 'Shopping']
44583,['Computers', 'Business', 'Society', 'Reference'],['Science']
44591,['Society', 'Computers', 'Business', 'Sports'],['Science']
10426,['Business', 'Science', 'Recreation', 'Computers'],['Business']
44611,['Shopping', 'Society', 'Science', 'Business'],['Shopping']
44612,['Shopping', 'Arts', 'Sports', 'Business'],['Shopping']
10443,['Business', 'Reference', 'Computers', 'Home'],['Business']
10448,['Computers', 'Society', 'Shopping', 'Recreation'],['Business']
10450,['Science', 'Computers', 'Shopping', 'Reference'],['Business']
44621,['Shopping', 'Arts', 'Sports', 'Computers'],['Shopping']
10452,['Recreation', 'Business', 'Reference', 'Home'],['Business']
44624,['Business', 'Shopping', 'Home', 'Recreation'],['Shopping']
10460,['Arts', 'Business', 'Recreation', 'Reference'],['Business']
44632,['Health', 'Arts', 'Society', 'Recreation'],['Shopping']
44633,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
10467,['Computers', 'Recreation', 'Society', 'Shopping'],['Business']
44639,['Shopping', 'Computers', 'Business', 'Society'],['Shopping']
44642,['Shopping', 'Business', 'Sports', 'Recreation'],['Shopping']
44644,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
10476,['Arts', 'Recreation', 'Business', 'Reference'],['Business']
44646,['Shopping', 'Home', 'Business', 'Reference'],['Shopping']
10480,['Science', 'Recreation', 'Computers', 'Business'],['Business', 'Science']
10486,['Shopping', 'Recreation', 'Business', 'Sports'],['Business']
44661,['Shopping', 'Business', 'Health', 'Computers'],['Shopping']
10503,['Recreation', 'Health', 'Science', 'Business'],['Business']
10510,['Computers', 'Recreation', 'Arts', 'Sports'],['Business']
10526,['Business', 'Health', 'Recreation', 'Home'],['Business']
44699,['Shopping', 'Health', 'Sports', 'Recreation'],['Society']
10530,['Sports', 'Society', 'Science', 'Reference'],['Business']
10531,['Business', 'Recreation', 'Computers', 'Shopping'],['Business']
10532,['Games', 'Recreation', 'Business', 'Arts'],['Business']
44705,['Business', 'Society', 'Shopping', 'Computers'],['Society', 'Business']
44706,['Society', 'Games', 'Sports', 'Reference'],['Society']
44712,['Society', 'Sports', 'Shopping', 'Health'],['Society']
44715,['Society', 'Health', 'Shopping', 'Recreation'],['Society']
44720,['Sports', 'Computers', 'Society', 'Shopping'],['Society']
44731,['Computers', 'Business', 'Arts', 'Sports'],['Society', 'Business']
10563,['Business', 'Recreation', 'Science', 'Arts'],['Business']
44733,['Computers', 'Shopping', 'Sports', 'Society'],['Society']
10566,['Business', 'Science', 'Arts', 'Shopping'],['Business']
10567,['Business', 'Recreation', 'Computers', 'Society'],['Business']
10568,['Business', 'Shopping', 'Recreation', 'Home'],['Business']
10570,['Shopping', 'Recreation', 'Science', 'Computers'],['Business']
44740,['Computers', 'Society', 'Shopping', 'Health'],['Society']
44743,['Society', 'Business', 'Health', 'Computers'],['Society']
44749,['Society', 'Computers', 'Shopping', 'Adult'],['Society']
44756,['Computers', 'Society', 'Business', 'Sports'],['Society']
10589,['Health', 'Business', 'Shopping', 'Recreation'],['Business']
44763,['Society', 'Sports', 'Recreation', 'Arts'],['Sports']
44765,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
10598,['Computers', 'Shopping', 'Recreation', 'Business'],['Business']
10601,['Business', 'Shopping', 'Health', 'Games'],['Business']
44773,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
10606,['Shopping', 'Business', 'Sports', 'Society'],['Business']
44777,['Sports', 'Shopping', 'Society', 'News'],['Sports']
44778,['Sports', 'Society', 'Health', 'Shopping'],['Sports']
10610,['Business', 'Computers', 'Home', 'Health'],['Business']
10618,['Business', 'Recreation', 'Shopping', 'Games'],['Business']
44789,['Sports', 'Society', 'Games', 'Shopping'],['Sports']
10622,['Health', 'Recreation', 'Computers', 'Business'],['Business']
10623,['Business', 'Recreation', 'Adult', 'Sports'],['Business']
44792,['Sports', 'Arts', 'Shopping', 'Health'],['Sports']
44798,['Sports', 'Home', 'Business', 'Society'],['Sports']
10629,['Business', 'Recreation', 'Shopping', 'Science'],['Business']
44799,['Sports', 'Home', 'Business', 'Society'],['Sports']
44802,['Sports', 'Society', 'Arts', 'Shopping'],['Sports']
44804,['Sports', 'Shopping', 'Arts', 'Society'],['Sports']
10635,['Computers', 'Science', 'Business', 'Sports'],['Computers']
10636,['Computers', 'Science', 'Recreation', 'Business'],['Computers']
44805,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
44808,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
10640,['Society', 'Computers', 'Science', 'Health'],['Computers']
10641,['Business', 'Health', 'Computers', 'Reference'],['Computers']
44816,['Arts', 'Sports', 'Health', 'Shopping'],['Sports']
10652,['Science', 'Computers', 'Business', 'Reference'],['Computers']
10653,['Health', 'Computers', 'Reference', 'Recreation'],['Computers']
10658,['Computers', 'Science', 'Recreation', 'Games'],['Computers']
10661,['Science', 'Computers', 'Shopping', 'Reference'],['Computers']
44836,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
10677,['Science', 'Computers', 'Reference', 'Recreation'],['Computers']
44849,['Reference', 'Adult', 'Sports', 'Shopping'],['Adult']
10681,['Computers', 'Science', 'Recreation', 'Health'],['Computers']
10683,['Computers', 'Home', 'Science', 'Reference'],['Computers']
10684,['Science', 'Computers', 'Recreation', 'Home'],['Computers']
10689,['Business', 'Health', 'Shopping', 'Recreation'],['Computers']
44860,['Sports', 'Arts', 'Adult', 'Society'],['Adult']
10696,['Computers', 'Science', 'Reference', 'Sports'],['Computers']
10698,['Science', 'Computers', 'Games', 'News'],['Computers']
10719,['Science', 'Computers', 'Reference', 'News'],['Computers']
44890,['Adult', 'Society', 'Sports', 'Computers'],['Adult']
10725,['Computers', 'Science', 'Reference', 'Games'],['Computers']
10728,['Arts', 'Business', 'Sports', 'Society'],['Computers']
44900,['Sports', 'Shopping', 'Recreation', 'Computers'],['Adult']
10739,['Science', 'Computers', 'Home', 'Sports'],['Computers']
44909,['Adult', 'Society', 'Shopping', 'Computers'],['Adult']
10745,['Computers', 'Business', 'Science', 'News'],['Computers']
10747,['Business', 'Society', 'Recreation', 'Computers'],['Computers']
44920,['Adult', 'Society', 'Sports', 'Home'],['Adult']
44926,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
44928,['Adult', 'Shopping', 'Home', 'Health'],['Adult']
44932,['Sports', 'Society', 'News', 'Home'],['Adult']
10764,['Computers', 'Science', 'Business', 'Society'],['Computers']
10769,['Computers', 'Science', 'Reference', 'Games'],['Computers']
44941,['Arts', 'Computers', 'Sports', 'Science'],['Adult']
10774,['Computers', 'Business', 'Arts', 'Science'],['Computers']
10778,['Business', 'Science', 'Reference', 'Computers'],['Computers']
44950,['Adult', 'Shopping', 'Society', 'Recreation'],['Adult']
44953,['Society', 'Shopping', 'Computers', 'Recreation'],['Adult']
10784,['Reference', 'Recreation', 'Business', 'Home'],['Computers']
44956,['Adult', 'Society', 'Shopping', 'Arts'],['Adult']
44964,['Games', 'Arts', 'Health', 'Sports'],['Adult']
10794,['Health', 'Science', 'Recreation', 'Arts'],['Computers']
10795,['Health', 'Science', 'Computers', 'Reference'],['Computers']
10803,['Computers', 'Science', 'News', 'Games'],['Computers']
10804,['Games', 'Science', 'Society', 'Recreation'],['Computers']
10818,['Science', 'Reference', 'Health', 'Computers'],['Computers']
44993,['Sports', 'Society', 'Shopping', 'Home'],['Adult']
10825,['Recreation', 'Computers', 'Arts', 'Science'],['Computers']
44998,['Adult', 'Arts', 'Shopping', 'Recreation'],['Adult']
10830,['Computers', 'Home', 'Games', 'Recreation'],['Computers']
45003,['Business', 'Sports', 'Computers', 'Shopping'],['Adult']
45006,['Adult', 'Sports', 'Society', 'Games'],['Adult']
45008,['Adult', 'Society', 'Sports', 'Shopping'],['Adult']
45012,['Business', 'Computers', 'Shopping', 'Science'],['Adult']
45013,['Adult', 'Sports', 'Shopping', 'Recreation'],['Adult']
45015,['Games', 'Adult', 'Society', 'Sports'],['Adult']
45020,['Adult', 'Shopping', 'Arts', 'Sports'],['Adult']
45022,['Adult', 'Society', 'Recreation', 'Business'],['Adult']
45028,['Adult', 'Society', 'Sports', 'Shopping'],['Adult']
10859,['Computers', 'Recreation', 'Business', 'Reference'],['Computers']
45040,['Adult', 'Society', 'News', 'Health'],['Adult']
10870,['Recreation', 'Arts', 'Reference', 'News'],['Computers']
10871,['Computers', 'Health', 'Games', 'Arts'],['Computers']
45044,['Adult', 'Sports', 'Shopping', 'Arts'],['Adult']
10883,['Recreation', 'Shopping', 'Computers', 'Arts'],['Computers']
10891,['Games', 'Shopping', 'Science', 'Health'],['Computers']
10896,['Computers', 'Recreation', 'Home', 'Games'],['Computers']
45069,['Adult', 'Business', 'Shopping', 'Recreation'],['Adult']
10915,['Business', 'Computers', 'Science', 'Recreation'],['Computers']
45088,['Adult', 'Business', 'Shopping', 'Computers'],['Adult']
45090,['Adult', 'Sports', 'Recreation', 'Society'],['Adult']
10920,['Computers', 'Science', 'Home', 'Games'],['Computers']
10925,['Business', 'Health', 'Computers', 'Science'],['Computers']
10926,['Computers', 'Arts', 'Sports', 'Shopping'],['Computers']
45097,['Sports', 'Adult', 'Business', 'Arts'],['Adult']
45100,['Society', 'Adult', 'Arts', 'Sports'],['Adult']
45106,['Adult', 'Shopping', 'Games', 'Business'],['Adult']
45107,['Adult', 'Sports', 'Shopping', 'Games'],['Adult']
45109,['Society', 'Recreation', 'Adult', 'Sports'],['Adult']
45124,['Sports', 'Shopping', 'Health', 'Recreation'],['Adult']
10956,['Recreation', 'Computers', 'Arts', 'Health'],['Computers']
45129,['Computers', 'Sports', 'Shopping', 'Arts'],['Adult']
10959,['Business', 'Recreation', 'Shopping', 'Science'],['Computers']
10963,['Business', 'Computers', 'Arts', 'Society'],['Computers']
10964,['Computers', 'Reference', 'Recreation', 'News'],['Computers']
10967,['Recreation', 'Science', 'Computers', 'Business'],['Computers']
10972,['Business', 'Computers', 'Science', 'Sports'],['Computers']
10976,['Computers', 'Adult', 'Shopping', 'Science'],['Computers']
10982,['Computers', 'Business', 'Recreation', 'Arts'],['Computers']
10983,['Computers', 'Business', 'Health', 'Shopping'],['Computers']
10986,['Science', 'Business', 'Society', 'Computers'],['Computers']
10990,['Business', 'Computers', 'Science', 'Reference'],['Computers']
10996,['Computers', 'Business', 'Recreation', 'Health'],['Computers']
10997,['Computers', 'Business', 'Science', 'Reference'],['Computers']
10998,['Business', 'Recreation', 'Computers', 'Home'],['Computers']
11003,['Business', 'Health', 'Reference', 'News'],['Computers']
45178,['Games', 'Sports', 'Society', 'Recreation'],['Adult']
11006,['Computers', 'Business', 'Society', 'Science'],['Computers']
45180,['Arts', 'Games', 'Adult', 'Health'],['Adult']
11010,['Computers', 'Business', 'Sports', 'Society'],['Computers']
45186,['Games', 'Recreation', 'Sports', 'Society'],['Adult']
45187,['Sports', 'Computers', 'Arts', 'Science'],['Adult']
45188,['Shopping', 'Recreation', 'Arts', 'Sports'],['Adult']
45194,['Sports', 'Society', 'Computers', 'Adult'],['Adult']
11021,['Recreation', 'Business', 'Arts', 'Shopping'],['Computers']
45198,['Recreation', 'Health', 'Adult', 'Sports'],['Adult']
45199,['Adult', 'Sports', 'Reference', 'Recreation'],['Adult']
45202,['Adult', 'Shopping', 'News', 'Business'],['Adult']
45203,['Computers', 'Business', 'Health', 'Games'],['Adult']
11029,['Computers', 'Adult', 'Science', 'Sports'],['Computers']
11038,['Computers', 'Science', 'Recreation', 'Home'],['Computers']
45213,['Adult', 'Home', 'Society', 'Recreation'],['Adult']
11042,['Arts', 'Sports', 'Shopping', 'Science'],['Computers']
45220,['Society', 'Computers', 'Adult', 'Shopping'],['Adult']
45221,['Shopping', 'Society', 'Sports', 'Computers'],['Adult']
45223,['Sports', 'Business', 'Society', 'Shopping'],['Adult']
45229,['Shopping', 'Adult', 'Arts', 'Games'],['Adult']
45234,['Society', 'Computers', 'Adult', 'Recreation'],['Adult']
45238,['Arts', 'Sports', 'Society', 'Shopping'],['Adult']
11066,['Computers', 'Science', 'Society', 'Shopping'],['Computers']
