ref id,Predicted,Actual
0,['Business', 'Society', 'Arts', 'Sports'],['Adult']
39817,['Sports', 'Games', 'Computers', 'Arts'],['Sports']
5772,['Arts', 'News', 'Recreation', 'Business'],['Arts']
5774,['Arts', 'Shopping', 'Reference', 'News'],['Arts']
5780,['Arts', 'Shopping', 'Reference', 'News'],['Arts']
39829,['Recreation', 'Sports', 'Adult', 'Arts'],['Sports']
5784,['Reference', 'Society', 'Science', 'Arts'],['Arts', 'Shopping']
39833,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
39835,['Sports', 'News', 'Games', 'Arts'],['Sports']
5788,['Reference', 'Home', 'Recreation', 'Science'],['Arts', 'Home']
39838,['Shopping', 'Business', 'Arts', 'Science'],['Sports']
5791,['Reference', 'Arts', 'News', 'Society'],['Arts']
5798,['Arts', 'News', 'Reference', 'Society'],['Arts']
5799,['Reference', 'Arts', 'Recreation', 'Science'],['Arts']
5801,['Adult', 'Arts', 'Games', 'Recreation'],['Arts']
39850,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
5812,['Arts', 'Society', 'Recreation', 'Adult'],['Arts']
39861,['Society', 'Games', 'Shopping', 'Health'],['Sports']
39863,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
5817,['Arts', 'Recreation', 'Reference', 'Games'],['Arts']
39869,['Arts', 'Business', 'Shopping', 'Recreation'],['Sports']
39870,['Sports', 'Games', 'Shopping', 'Business'],['Sports']
5826,['Arts', 'News', 'Recreation', 'Business'],['Arts']
5833,['Arts', 'Reference', 'News', 'Recreation'],['Arts']
39892,['Sports', 'Games', 'Recreation', 'Arts'],['Sports']
5845,['Shopping', 'Business', 'Recreation', 'Arts'],['Arts']
5847,['Arts', 'Reference', 'Society', 'Recreation'],['Arts']
5851,['Arts', 'Games', 'Reference', 'News'],['Arts']
5852,['Arts', 'Home', 'Recreation', 'Adult'],['Arts']
39902,['Sports', 'Recreation', 'Arts', 'Computers'],['Sports']
39909,['Sports', 'Computers', 'Recreation', 'Arts'],['Sports']
5876,['Recreation', 'Games', 'Arts', 'Adult'],['Arts']
39927,['Sports', 'Computers', 'Arts', 'Society'],['Sports']
39929,['Sports', 'Shopping', 'Business', 'Arts'],['Sports']
39935,['Games', 'Sports', 'Computers', 'Arts'],['Sports']
39947,['Sports', 'Games', 'Home', 'Shopping'],['Sports']
5910,['Recreation', 'Computers', 'Sports', 'Arts'],['Recreation']
5912,['Recreation', 'Sports', 'Society', 'News'],['Recreation']
39965,['Sports', 'Games', 'Recreation', 'News'],['Sports']
5919,['Arts', 'Business', 'Science', 'Computers'],['Arts']
39969,['Sports', 'Business', 'Society', 'Health'],['Sports']
39971,['Sports', 'Health', 'Shopping', 'Business'],['Sports']
39972,['Sports', 'Society', 'Recreation', 'Arts'],['Sports']
39978,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
5934,['Shopping', 'Business', 'Arts', 'Science'],['Arts']
5938,['Science', 'Reference', 'Health', 'Arts'],['Arts']
39989,['Sports', 'Health', 'Recreation', 'Society'],['Sports']
5952,['Recreation', 'Science', 'Arts', 'Business'],['Arts']
40007,['Sports', 'Recreation', 'Games', 'Business'],['Sports']
40013,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
40019,['Sports', 'Recreation', 'Society', 'Health'],['Sports']
40029,['Sports', 'Business', 'Society', 'Science'],['Sports']
5981,['Arts', 'Business', 'Shopping', 'Health'],['Arts']
40032,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
5986,['Health', 'Arts', 'Business', 'Recreation'],['Arts', 'News']
5988,['Health', 'Science', 'Business', 'Reference'],['Arts']
40038,['Sports', 'Recreation', 'Society', 'Arts'],['Sports']
5991,['Health', 'Business', 'News', 'Science'],['Arts']
40041,['Sports', 'Recreation', 'Games', 'Adult'],['Sports']
40045,['Sports', 'Recreation', 'Society', 'Health'],['Sports']
6016,['Business', 'Arts', 'Computers', 'Science'],['Arts']
6018,['Shopping', 'Business', 'Arts', 'Science'],['Arts']
6021,['Science', 'Health', 'Reference', 'Arts'],['Arts']
6022,['Computers', 'Recreation', 'Arts', 'Business'],['Arts']
6028,['Shopping', 'Business', 'Science', 'Arts'],['Business']
6030,['Shopping', 'Business', 'Recreation', 'Health'],['Business']
6032,['Business', 'Computers', 'Society', 'Recreation'],['Business']
40082,['Sports', 'Society', 'Computers', 'Recreation'],['Sports']
40087,['Sports', 'Games', 'Recreation', 'News'],['Sports']
40091,['Sports', 'Society', 'Games', 'Recreation'],['Sports']
40092,['Sports', 'News', 'Society', 'Games'],['Sports']
40095,['Sports', 'Games', 'News', 'Science'],['Sports']
6047,['Business', 'Shopping', 'Science', 'Health'],['Business']
40098,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
40099,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
6063,['Business', 'Home', 'Computers', 'Science'],['Business']
40114,['Sports', 'Games', 'News', 'Recreation'],['Sports']
40119,['Sports', 'Society', 'Arts', 'Computers'],['Sports']
6069,['Business', 'Shopping', 'Science', 'Health'],['Business']
40123,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
40130,['Sports', 'Arts', 'Games', 'Computers'],['Sports']
6081,['Shopping', 'Business', 'Science', 'Arts'],['Business']
6087,['Business', 'Society', 'Computers', 'News'],['Business']
40141,['Sports', 'Games', 'Business', 'Society'],['Sports']
40143,['Sports', 'Society', 'Arts', 'Recreation'],['Sports']
40146,['Sports', 'Adult', 'Games', 'News'],['Sports']
6095,['Business', 'Health', 'Science', 'Computers'],['Business']
40149,['Sports', 'Society', 'Arts', 'Games'],['Sports']
6106,['Shopping', 'Arts', 'Business', 'Home'],['Business']
6114,['Business', 'Home', 'Computers', 'News'],['Business']
6119,['Business', 'Computers', 'Home', 'Reference'],['Business']
40174,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
6122,['Business', 'Science', 'Reference', 'Computers'],['Business']
40175,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
40176,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
40178,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
40182,['Sports', 'Society', 'Business', 'Recreation'],['Sports']
6130,['Business', 'Computers', 'Science', 'Reference'],['Business']
6136,['Business', 'Health', 'Home', 'Computers'],['Business']
6137,['Business', 'Computers', 'Reference', 'Home'],['Business']
6142,['Business', 'Computers', 'News', 'Reference'],['Business']
6145,['Business', 'Computers', 'Home', 'Recreation'],['Business']
40200,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
6148,['Business', 'Computers', 'Sports', 'Recreation'],['Business']
40202,['Computers', 'Reference', 'Science', 'Arts'],['Sports']
40203,['Arts', 'Society', 'Sports', 'Home'],['Sports']
6156,['Health', 'Business', 'Recreation', 'Science'],['Business']
6165,['Business', 'Science', 'Recreation', 'Adult'],['Business']
6173,['Business', 'Shopping', 'Science', 'Recreation'],['Business', 'Society']
6176,['Business', 'Society', 'Science', 'News'],['Business']
40233,['Sports', 'Games', 'News', 'Recreation'],['Sports']
6183,['Business', 'Science', 'Computers', 'News'],['Business']
6185,['Business', 'Recreation', 'Computers', 'Shopping'],['Business']
6190,['Shopping', 'Business', 'Science', 'Arts'],['Business', 'Science']
40243,['Sports', 'Games', 'Recreation', 'Arts'],['Sports']
40247,['Sports', 'Business', 'News', 'Shopping'],['Sports']
40248,['Sports', 'Society', 'Recreation', 'Arts'],['Sports']
6199,['Business', 'Computers', 'News', 'Society'],['Business']
6203,['Shopping', 'Business', 'Science', 'Arts'],['Business']
6204,['Business', 'Science', 'Computers', 'Recreation'],['Business']
6205,['Business', 'Recreation', 'Computers', 'Science'],['Business']
40256,['Shopping', 'Sports', 'Business', 'Arts'],['Sports']
6209,['Business', 'Computers', 'Recreation', 'Science'],['Business']
40262,['Sports', 'Arts', 'Games', 'Society'],['Sports']
40275,['Shopping', 'Business', 'Arts', 'Science'],['Sports']
6224,['Business', 'Science', 'Recreation', 'Computers'],['Business']
40277,['Sports', 'News', 'Games', 'Science'],['Sports']
40279,['Sports', 'Recreation', 'Adult', 'Shopping'],['Sports']
40282,['Sports', 'Society', 'Recreation', 'Computers'],['Sports']
40287,['Sports', 'Games', 'Recreation', 'Business'],['Sports']
40294,['Sports', 'Games', 'Society', 'News'],['Sports']
6243,['Recreation', 'Business', 'Computers', 'News'],['Business']
40296,['Sports', 'Business', 'Shopping', 'Arts'],['Sports']
40300,['Sports', 'Business', 'Shopping', 'Arts'],['Sports']
6248,['Recreation', 'Arts', 'Business', 'Sports'],['Business']
6257,['Recreation', 'Business', 'Health', 'Science'],['Business']
6264,['Recreation', 'Business', 'Arts', 'Games'],['Business']
6268,['Recreation', 'Health', 'Business', 'Science'],['Business']
40322,['Sports', 'Games', 'Shopping', 'News'],['Sports']
6279,['Computers', 'Business', 'Science', 'Reference'],['Business']
6283,['Shopping', 'Business', 'Science', 'Arts'],['Business']
6284,['Shopping', 'Business', 'Recreation', 'Arts'],['Business']
40337,['Sports', 'Arts', 'Society', 'Recreation'],['Sports']
6287,['Business', 'Reference', 'Home', 'Science'],['Business']
6290,['Science', 'Business', 'News', 'Home'],['Business']
40348,['Sports', 'Society', 'Arts', 'Recreation'],['Sports']
6296,['Home', 'Business', 'Shopping', 'Arts'],['Business']
6298,['News', 'Science', 'Business', 'Society'],['Business']
40351,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
40353,['Sports', 'Recreation', 'Games', 'Shopping'],['Sports']
40354,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
6306,['Business', 'Science', 'Recreation', 'Reference'],['Business']
6307,['Shopping', 'Business', 'Science', 'Arts'],['Business']
40364,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
40370,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
40371,['Sports', 'Games', 'Shopping', 'Society'],['Sports']
6329,['Society', 'Business', 'Recreation', 'Computers'],['Business']
40391,['Shopping', 'Sports', 'Business', 'Arts'],['Sports']
6341,['Sports', 'Computers', 'Arts', 'Business'],['Business', 'Sports']
6346,['Recreation', 'Arts', 'Home', 'Science'],['Business']
6350,['Business', 'Computers', 'Science', 'Shopping'],['Business']
40410,['Sports', 'Recreation', 'Shopping', 'Society'],['Sports']
40418,['Business', 'Sports', 'Shopping', 'Society'],['Sports']
40419,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
6367,['Business', 'Science', 'Health', 'Computers'],['Business']
6368,['Business', 'Science', 'Health', 'News'],['Business']
40428,['Sports', 'Business', 'Society', 'Shopping'],['Sports']
6382,['Shopping', 'Recreation', 'Home', 'Business'],['Business']
40442,['Sports', 'Shopping', 'Business', 'Games'],['Sports']
6389,['Business', 'Science', 'Computers', 'News'],['Business']
40445,['Sports', 'Recreation', 'Society', 'Arts'],['Sports']
6396,['Business', 'Recreation', 'Arts', 'Shopping'],['Business']
6397,['Health', 'Business', 'Science', 'Home'],['Business']
6408,['Science', 'Business', 'Reference', 'Home'],['Business']
6409,['Shopping', 'Business', 'Science', 'Arts'],['Business']
40485,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
40492,['Sports', 'Society', 'Recreation', 'Business'],['Sports']
40503,['Sports', 'Arts', 'Recreation', 'Society'],['Sports']
40507,['Sports', 'Adult', 'Society', 'Recreation'],['Sports']
6454,['Shopping', 'Business', 'Science', 'Arts'],['Business']
40508,['Computers', 'Society', 'Sports', 'Shopping'],['Sports']
6456,['Shopping', 'Business', 'Arts', 'Science'],['Business', 'Science']
40511,['Sports', 'Recreation', 'Society', 'Shopping'],['Sports']
40512,['Sports', 'Recreation', 'Games', 'Arts'],['Sports']
40513,['Shopping', 'Business', 'Science', 'Arts'],['Sports']
6460,['Business', 'Home', 'Recreation', 'Health'],['Business', 'Recreation']
40515,['Sports', 'Shopping', 'Recreation', 'Society'],['Sports']
6466,['Business', 'Science', 'Computers', 'Shopping'],['Business']
40521,['Shopping', 'Business', 'Arts', 'Sports'],['Sports']
40523,['Games', 'Sports', 'Recreation', 'Arts'],['Sports']
40529,['Sports', 'Games', 'Business', 'Shopping'],['Sports']
6481,['Business', 'Science', 'Computers', 'Reference'],['Business']
40537,['Sports', 'Recreation', 'Computers', 'Arts'],['Sports']
40539,['Sports', 'Home', 'Arts', 'Shopping'],['Sports']
6489,['Recreation', 'Business', 'Shopping', 'Home'],['Business']
6490,['Business', 'Recreation', 'Science', 'Computers'],['Business']
40545,['Sports', 'News', 'Games', 'Society'],['Sports']
40547,['Sports', 'Games', 'Arts', 'Society'],['Sports']
6497,['Shopping', 'Business', 'Arts', 'Recreation'],['Business']
6498,['Business', 'Recreation', 'Science', 'Computers'],['Business']
6503,['Business', 'Shopping', 'Computers', 'Recreation'],['Business']
6504,['Recreation', 'Business', 'Home', 'Science'],['Business']
40561,['Sports', 'Shopping', 'Recreation', 'Business'],['Sports']
40572,['Sports', 'Games', 'Recreation', 'Shopping'],['Sports']
40573,['Sports', 'Arts', 'Games', 'Recreation'],['Sports']
6522,['Business', 'Shopping', 'Recreation', 'Science'],['Business']
40580,['Sports', 'News', 'Games', 'Society'],['Sports']
40583,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
40586,['Recreation', 'Sports', 'Arts', 'Society'],['Sports']
6537,['Health', 'Business', 'Science', 'Reference'],['Business']
6553,['Shopping', 'Business', 'Health', 'Arts'],['Business']
6562,['Business', 'Science', 'Reference', 'News'],['Business']
6569,['Science', 'Business', 'Health', 'Computers'],['Business']
40625,['Sports', 'News', 'Games', 'Society'],['Sports']
40628,['Sports', 'Society', 'Games', 'Arts'],['Sports']
40632,['Games', 'Sports', 'News', 'Arts'],['Sports']
6579,['Business', 'Health', 'Science', 'Home'],['Business']
40635,['Sports', 'Recreation', 'Business', 'Computers'],['Sports']
40636,['Computers', 'Sports', 'Society', 'Arts'],['Sports']
6585,['Health', 'Science', 'Reference', 'Business'],['Business']
40642,['Sports', 'Recreation', 'Computers', 'Arts'],['Sports']
40646,['Sports', 'Computers', 'Recreation', 'Society'],['Sports']
6596,['Health', 'Business', 'Science', 'Computers'],['Business']
40655,['Sports', 'Business', 'Arts', 'Recreation'],['Sports']
6600,['Business', 'Health', 'Science', 'Computers'],['Business']
6611,['Business', 'Health', 'Recreation', 'Computers'],['Business']
40669,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
40676,['Sports', 'Society', 'Health', 'Recreation'],['Sports']
40683,['Sports', 'Games', 'Health', 'Society'],['Sports']
40686,['Sports', 'Arts', 'Computers', 'Business'],['Sports']
40694,['Sports', 'Arts', 'Business', 'Games'],['Sports']
6640,['Business', 'Health', 'Science', 'Computers'],['Business']
6643,['Business', 'Health', 'Computers', 'Science'],['Business']
6647,['Business', 'Science', 'Health', 'Recreation'],['Business']
40705,['Sports', 'Shopping', 'Business', 'Recreation'],['Sports']
6655,['Health', 'Business', 'News', 'Recreation'],['Business']
6656,['Science', 'Reference', 'Computers', 'Business'],['Business']
40722,['Sports', 'Recreation', 'Computers', 'Arts'],['Sports']
40730,['Sports', 'Society', 'Arts', 'Health'],['Sports']
6677,['Business', 'Computers', 'Science', 'Reference'],['Business']
40734,['Sports', 'Society', 'Arts', 'Shopping'],['Sports']
6686,['Arts', 'Business', 'News', 'Shopping'],['Business']
6688,['Business', 'Computers', 'Science', 'Reference'],['Business']
6692,['Business', 'Computers', 'Arts', 'Recreation'],['Business']
6701,['Business', 'Science', 'Reference', 'Computers'],['Business']
40760,['Sports', 'News', 'Recreation', 'Society'],['Sports']
40763,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
40775,['Sports', 'Recreation', 'News', 'Health'],['Sports']
6722,['Computers', 'Business', 'Science', 'Reference'],['Business']
40788,['Sports', 'Recreation', 'Computers', 'Arts'],['Sports']
6732,['Shopping', 'Business', 'Science', 'Arts'],['Business']
40793,['Sports', 'Recreation', 'Computers', 'Arts'],['Sports']
40809,['Sports', 'Society', 'Arts', 'Recreation'],['Sports']
40813,['Sports', 'News', 'Society', 'Health'],['Sports']
40825,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
6769,['Shopping', 'Business', 'Science', 'Arts'],['Business']
40828,['Sports', 'Society', 'Recreation', 'Shopping'],['Sports']
6773,['Business', 'Home', 'News', 'Health'],['Business']
40845,['Sports', 'Arts', 'Society', 'Computers'],['Sports']
6789,['Business', 'Home', 'Shopping', 'Arts'],['Business']
40852,['Sports', 'Computers', 'Recreation', 'Society'],['Sports']
40853,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
40859,['Sports', 'Shopping', 'Games', 'Arts'],['Sports']
40861,['Sports', 'Business', 'Society', 'Recreation'],['Sports']
6807,['Business', 'News', 'Computers', 'Recreation'],['Business']
40866,['Shopping', 'Business', 'Society', 'Sports'],['Sports']
6814,['Business', 'Health', 'Science', 'Home'],['Business']
40877,['Sports', 'Recreation', 'Society', 'Arts'],['Sports']
6826,['Business', 'Science', 'Computers', 'News'],['Business']
6832,['Arts', 'Business', 'Computers', 'Shopping'],['Business']
40894,['Recreation', 'Sports', 'Arts', 'Adult'],['Sports']
6837,['Shopping', 'Business', 'Science', 'Arts'],['Business']
40896,['Sports', 'Recreation', 'Computers', 'Arts'],['Sports']
6846,['Business', 'Science', 'Shopping', 'Computers'],['Business']
6849,['Business', 'Computers', 'Science', 'Reference'],['Business']
40913,['Sports', 'Recreation', 'Society', 'Arts'],['Sports']
6856,['Shopping', 'Business', 'Science', 'Recreation'],['Business']
6867,['Shopping', 'Business', 'Science', 'Arts'],['Business']
40926,['Sports', 'Arts', 'Shopping', 'Society'],['Sports']
40928,['Business', 'Sports', 'Recreation', 'Shopping'],['Sports']
6870,['Business', 'Science', 'Computers', 'Adult'],['Business']
40934,['Sports', 'Shopping', 'Society', 'Health'],['Sports']
6882,['Business', 'Science', 'Recreation', 'Reference'],['Business']
40945,['Arts', 'Sports', 'Society', 'Recreation'],['Sports']
6897,['Business', 'Shopping', 'Science', 'Home'],['Business']
40960,['Society', 'Arts', 'Sports', 'Recreation'],['Sports']
40961,['Sports', 'Recreation', 'Business', 'Shopping'],['Sports']
40964,['Sports', 'Recreation', 'Arts', 'Society'],['Sports']
6906,['Business', 'Shopping', 'Science', 'Computers'],['Business']
40971,['Sports', 'Recreation', 'Computers', 'Arts'],['Sports']
40975,['Sports', 'Society', 'Business', 'Recreation'],['Sports']
6919,['Business', 'Shopping', 'Science', 'Arts'],['Business']
6930,['Computers', 'Business', 'Science', 'Shopping'],['Business']
40999,['Shopping', 'Sports', 'Arts', 'Recreation'],['Sports']
6946,['Business', 'Science', 'Computers', 'Home'],['Business']
41006,['Sports', 'Business', 'Society', 'Computers'],['Sports']
6959,['Business', 'Health', 'Home', 'Recreation'],['Business']
6960,['Shopping', 'Business', 'Science', 'Arts'],['Business']
41021,['Sports', 'Recreation', 'Computers', 'Society'],['Sports']
41060,['Sports', 'Recreation', 'Society', 'News'],['Sports']
7002,['Business', 'Recreation', 'Home', 'News'],['Business']
41078,['Sports', 'Recreation', 'Business', 'Computers'],['Sports']
7031,['Home', 'Business', 'Shopping', 'Science'],['Business']
7032,['Shopping', 'Business', 'Recreation', 'Arts'],['Business']
7034,['Sports', 'Recreation', 'Arts', 'Computers'],['Business']
7035,['Business', 'Shopping', 'Games', 'Arts'],['Business']
41093,['Sports', 'Recreation', 'Society', 'Shopping'],['Sports']
41098,['Computers', 'Business', 'Sports', 'Society'],['Sports']
7046,['Business', 'Shopping', 'Arts', 'Recreation'],['Business']
