49773, predicted: Arts, actual: Business
2659, predicted: Business, actual: Adult
2691, predicted: News, actual: Adult
2694, predicted: Games, actual: Adult
2710, predicted: Recreation, actual: Adult
2730, predicted: Arts, actual: Adult
2735, predicted: Computers, actual: Adult
2755, predicted: Computers, actual: Arts
2880, predicted: Arts, actual: Kids
2919, predicted: Health, actual: Arts
2922, predicted: Science, actual: Arts
2926, predicted: Computers, actual: Arts
2938, predicted: Games, actual: Arts
2956, predicted: News, actual: Arts
2965, predicted: Recreation, actual: Arts
3022, predicted: Business, actual: Reference
3027, predicted: Recreation, actual: Arts
3043, predicted: Reference, actual: Kids
3108, predicted: Recreation, actual: Arts
3124, predicted: Recreation, actual: Arts
3128, predicted: Recreation, actual: Arts
3195, predicted: Adult, actual: Arts
3258, predicted: Science, actual: Arts
3298, predicted: Computers, actual: Arts
3354, predicted: Games, actual: Arts
3363, predicted: Adult, actual: Arts
3409, predicted: Adult, actual: Arts
3432, predicted: Recreation, actual: Arts
3442, predicted: Shopping, actual: Arts
3465, predicted: Shopping, actual: Arts
3485, predicted: Shopping, actual: Arts
3509, predicted: Recreation, actual: Arts
3538, predicted: Computers, actual: Arts
3545, predicted: Health, actual: Arts
3548, predicted: Health, actual: Arts
3549, predicted: Recreation, actual: Reference
3580, predicted: Adult, actual: Arts
3592, predicted: Computers, actual: Arts
3608, predicted: Recreation, actual: Arts
3701, predicted: Adult, actual: Arts
3711, predicted: Recreation, actual: Arts
3760, predicted: Adult, actual: Arts
3832, predicted: Business, actual: Recreation
3912, predicted: News, actual: Arts
3944, predicted: Adult, actual: Arts
3982, predicted: Health, actual: Arts
3987, predicted: Games, actual: Arts
3993, predicted: Health, actual: Arts
4025, predicted: Shopping, actual: Arts
4037, predicted: Health, actual: Arts
4069, predicted: Adult, actual: Arts
4076, predicted: Computers, actual: Arts
4089, predicted: Society, actual: Arts
4096, predicted: Adult, actual: Arts
4118, predicted: Sports, actual: Arts
4119, predicted: Recreation, actual: Arts
4126, predicted: Business, actual: Arts
4129, predicted: Adult, actual: Arts
4135, predicted: Adult, actual: Arts
4152, predicted: Business, actual: Arts
4167, predicted: Reference, actual: Arts
4170, predicted: Arts, actual: Games
4208, predicted: Computers, actual: Games
4210, predicted: Recreation, actual: Arts
4265, predicted: Adult, actual: Arts
4267, predicted: Adult, actual: Arts
4273, predicted: Adult, actual: Arts
4283, predicted: Computers, actual: Arts
4286, predicted: Recreation, actual: Arts
4288, predicted: Society, actual: Arts
4291, predicted: Business, actual: Arts
4305, predicted: Recreation, actual: Arts
4347, predicted: Games, actual: Arts
4383, predicted: Games, actual: Reference
4439, predicted: Recreation, actual: Arts
4463, predicted: Recreation, actual: Kids
4489, predicted: Recreation, actual: Arts
4490, predicted: Sports, actual: Arts
4500, predicted: Society, actual: Arts
4501, predicted: Business, actual: Arts
4503, predicted: Games, actual: Arts
4519, predicted: Sports, actual: Arts
4525, predicted: Adult, actual: Arts
4549, predicted: Recreation, actual: Arts
4552, predicted: Business, actual: Arts
4616, predicted: Adult, actual: Arts
4660, predicted: Sports, actual: Arts
4664, predicted: Business, actual: Arts
4669, predicted: Business, actual: Arts
4705, predicted: Adult, actual: Arts
4754, predicted: Society, actual: Arts
4766, predicted: Reference, actual: Arts
4768, predicted: Computers, actual: Arts
4776, predicted: Adult, actual: Arts
4780, predicted: News, actual: Arts
4784, predicted: Society, actual: Arts
4800, predicted: Adult, actual: Arts
4802, predicted: Adult, actual: News
4825, predicted: Recreation, actual: Arts
4837, predicted: Adult, actual: Arts
4839, predicted: Sports, actual: Arts
4847, predicted: Adult, actual: Arts
4871, predicted: Recreation, actual: Arts
4878, predicted: Shopping, actual: Arts
4899, predicted: Society, actual: Arts
4908, predicted: News, actual: Arts
4990, predicted: Adult, actual: Arts
5012, predicted: Health, actual: Arts
5013, predicted: Sports, actual: Arts
5034, predicted: Computers, actual: Arts
5207, predicted: Recreation, actual: Arts
5221, predicted: Business, actual: Shopping
5304, predicted: Recreation, actual: Arts
5375, predicted: Recreation, actual: Arts
5376, predicted: Adult, actual: Arts
5402, predicted: Sports, actual: Arts
5418, predicted: Science, actual: Arts
5422, predicted: Adult, actual: Arts
5436, predicted: Health, actual: Arts
5439, predicted: Health, actual: Arts
5445, predicted: Sports, actual: Arts
5454, predicted: Recreation, actual: Arts
5462, predicted: Recreation, actual: Arts
5492, predicted: Adult, actual: Society
5497, predicted: Kids, actual: Arts
5504, predicted: Recreation, actual: Arts
5512, predicted: Business, actual: Arts
5559, predicted: News, actual: Arts
5562, predicted: Business, actual: Arts
5574, predicted: Adult, actual: Arts
5576, predicted: Adult, actual: Arts
67, predicted: Games, actual: Society
77, predicted: Sports, actual: Adult
85, predicted: Arts, actual: Adult
89, predicted: Recreation, actual: Adult
97, predicted: Arts, actual: Adult
107, predicted: Arts, actual: Adult
118, predicted: Sports, actual: Adult
124, predicted: Kids, actual: Regional
140, predicted: Business, actual: News
142, predicted: Arts, actual: News
153, predicted: Adult, actual: Arts
160, predicted: Recreation, actual: Arts
162, predicted: Health, actual: Arts
173, predicted: Arts, actual: Kids
174, predicted: Society, actual: Regional
175, predicted: Arts, actual: Business
188, predicted: Kids, actual: Arts
190, predicted: Games, actual: Kids
198, predicted: Adult, actual: Home
205, predicted: Arts, actual: Society
217, predicted: News, actual: Arts
237, predicted: Recreation, actual: Arts
255, predicted: Arts, actual: News
256, predicted: Business, actual: Regional
262, predicted: Business, actual: Home
265, predicted: Business, actual: Regional
272, predicted: Business, actual: Computers
278, predicted: Arts, actual: Recreation
284, predicted: Arts, actual: Business
287, predicted: Adult, actual: Business
313, predicted: Society, actual: Business
318, predicted: Sports, actual: Regional
320, predicted: Adult, actual: Business
324, predicted: Recreation, actual: Business
329, predicted: Business, actual: Regional
352, predicted: Business, actual: Sports
362, predicted: Arts, actual: Computers
366, predicted: Arts, actual: Computers
371, predicted: Adult, actual: Computers
394, predicted: Adult, actual: Computers
396, predicted: Adult, actual: Computers
430, predicted: Shopping, actual: Computers
431, predicted: Arts, actual: Games
432, predicted: Business, actual: Games
442, predicted: Arts, actual: Games
446, predicted: Games, actual: Sports
453, predicted: Business, actual: Games
466, predicted: Adult, actual: Games
482, predicted: Adult, actual: Games
491, predicted: Sports, actual: Games
529, predicted: Arts, actual: Games
531, predicted: Adult, actual: Games
534, predicted: Adult, actual: Games
554, predicted: Sports, actual: Health
558, predicted: Computers, actual: Health
564, predicted: Health, actual: Science
579, predicted: Adult, actual: Health
592, predicted: Business, actual: Health
628, predicted: Adult, actual: Health
632, predicted: Arts, actual: Health
644, predicted: Science, actual: Health
670, predicted: Reference, actual: Health
676, predicted: Computers, actual: Health
688, predicted: News, actual: Home
693, predicted: Home, actual: Society
703, predicted: Shopping, actual: Regional
706, predicted: Home, actual: Recreation
709, predicted: Recreation, actual: Computers
716, predicted: Society, actual: Home
720, predicted: Adult, actual: Home
730, predicted: Recreation, actual: Home
741, predicted: Recreation, actual: Home
756, predicted: News, actual: Home
767, predicted: Adult, actual: Recreation
777, predicted: Arts, actual: Home
782, predicted: Computers, actual: Home
792, predicted: Health, actual: Home
798, predicted: Sports, actual: Home
804, predicted: Kids, actual: Home
822, predicted: Business, actual: Kids
829, predicted: Science, actual: Kids
835, predicted: Adult, actual: Kids
839, predicted: Business, actual: Computers
843, predicted: Business, actual: Kids
844, predicted: Arts, actual: Kids
847, predicted: Shopping, actual: Recreation
854, predicted: Business, actual: Recreation
856, predicted: Science, actual: Reference
862, predicted: Computers, actual: Kids
869, predicted: Business, actual: Kids
870, predicted: Arts, actual: Society
889, predicted: Recreation, actual: Kids
923, predicted: Business, actual: Society
929, predicted: Arts, actual: Society
937, predicted: Sports, actual: News
942, predicted: Sports, actual: News
960, predicted: Adult, actual: News
969, predicted: Business, actual: News
975, predicted: Sports, actual: News
989, predicted: Sports, actual: News
995, predicted: Recreation, actual: Regional
1002, predicted: Recreation, actual: News
1010, predicted: Science, actual: News
1026, predicted: Adult, actual: News
1052, predicted: Arts, actual: Recreation
1060, predicted: Society, actual: News
1076, predicted: Recreation, actual: News
1083, predicted: Science, actual: News
1085, predicted: Games, actual: Society
1088, predicted: Reference, actual: News
1124, predicted: Business, actual: Recreation
1131, predicted: Adult, actual: Recreation
1143, predicted: Business, actual: Recreation
1167, predicted: Arts, actual: Recreation
1187, predicted: News, actual: Recreation
1190, predicted: Business, actual: Recreation
1194, predicted: Business, actual: Recreation
1213, predicted: Business, actual: Reference
1216, predicted: Computers, actual: Reference
1225, predicted: Health, actual: Reference
1232, predicted: Business, actual: Computers
1235, predicted: Computers, actual: Reference
1245, predicted: Health, actual: Reference
1247, predicted: Science, actual: Reference
1256, predicted: Business, actual: Reference
1267, predicted: Arts, actual: Business
1288, predicted: Computers, actual: Reference
1290, predicted: Adult, actual: Reference
1300, predicted: News, actual: Reference
1325, predicted: Computers, actual: Reference
1339, predicted: News, actual: Reference
1343, predicted: Health, actual: Reference
1352, predicted: Business, actual: Shopping
1366, predicted: News, actual: Regional
1379, predicted: News, actual: Regional
1412, predicted: Sports, actual: Science
1422, predicted: Health, actual: Science
1451, predicted: Computers, actual: Science
1454, predicted: Business, actual: Reference
1461, predicted: Recreation, actual: Science
1475, predicted: Health, actual: Recreation
1481, predicted: Reference, actual: Science
1496, predicted: Business, actual: Shopping
1500, predicted: Sports, actual: Shopping
1510, predicted: Arts, actual: Shopping
1513, predicted: News, actual: Shopping
1537, predicted: Sports, actual: Shopping
1541, predicted: Computers, actual: Shopping
1542, predicted: Recreation, actual: Shopping
1545, predicted: News, actual: Shopping
