ref id,Predicted,Actual
0,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
43390,['Business', 'Shopping', 'Arts', 'Computers'],['Sports']
9343,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43421,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
9349,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9351,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9353,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9356,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43434,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
43438,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
9364,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9373,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43456,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
9381,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43463,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
9387,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9388,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43471,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
9403,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43503,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
9432,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43513,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
43524,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
43525,['Business', 'Shopping', 'Arts', 'Computers'],['Adult']
9448,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9459,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43543,['Business', 'Shopping', 'Arts', 'Computers'],['Arts', 'Computers']
43544,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
43548,['Business', 'Shopping', 'Arts', 'Computers'],['Arts', 'News']
9481,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43567,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
9493,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43573,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
9499,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9503,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43596,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
9519,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9520,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43601,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
43603,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
9529,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9533,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43616,['Business', 'Shopping', 'Arts', 'Computers'],['Arts', 'Computers']
43618,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
9540,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9548,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9561,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43648,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
43650,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43652,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'News']
9612,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43692,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'News']
43694,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9616,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9617,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9624,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43705,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9631,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9632,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43714,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'Health']
43717,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9643,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9646,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9659,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43740,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43742,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9670,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43762,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9684,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9689,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43774,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
9694,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9697,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43780,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
9702,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43785,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
9704,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43789,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
43793,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
9727,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9729,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9730,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43811,['Recreation', 'Arts', 'Computers', 'Business'],['Computers']
43817,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
9742,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9747,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9748,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'Shopping']
43830,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
43831,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
43840,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
9758,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43846,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
43847,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
43849,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
43852,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
43855,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
9773,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9775,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43859,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
43860,['Recreation', 'Arts', 'Computers', 'Business'],['Computers']
43863,['Computers', 'Business', 'News', 'Health'],['Computers']
9781,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9790,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9793,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43878,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
9799,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9802,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9803,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43885,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
43892,['Business', 'Shopping', 'Arts', 'Computers'],['Computers']
9810,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9813,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9821,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43905,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
43910,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
43914,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
43925,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
43926,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
43929,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
9850,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9853,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43937,['Shopping', 'Health', 'Sports', 'Games'],['Games']
43943,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
43945,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
43954,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
9880,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9885,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43968,['Recreation', 'Arts', 'Computers', 'Business'],['Games']
9887,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43969,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
43977,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
9898,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43984,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
9904,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
43988,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
43992,['Business', 'Shopping', 'Arts', 'Computers'],['Games', 'Computers']
43996,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
9916,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44004,['Business', 'Shopping', 'Arts', 'Computers'],['Games']
9922,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44010,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
9947,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9951,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9952,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9953,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44035,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
44042,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'Health']
44047,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'Society', 'Health']
9965,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9971,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9975,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44059,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
44062,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
9981,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
9982,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44077,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
44081,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
44083,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
10007,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10008,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44091,['Business', 'Shopping', 'Arts', 'Computers'],['Health']
10010,['Recreation', 'Arts', 'Computers', 'Business'],['Business']
10018,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44104,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Home']
44106,['Business', 'Shopping', 'Arts', 'Computers'],['Home']
10023,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44107,['Business', 'Shopping', 'Arts', 'Computers'],['Home']
10034,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10040,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10042,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44131,['Business', 'Shopping', 'Arts', 'Computers'],['Home']
10051,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10054,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10058,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44143,['Business', 'Shopping', 'Arts', 'Computers'],['Home']
44144,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'Home']
44145,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Computers', 'Home']
10064,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44152,['Business', 'Shopping', 'Arts', 'Computers'],['Home']
10070,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10072,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44156,['Business', 'Shopping', 'Arts', 'Computers'],['Home']
10075,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44162,['Business', 'Shopping', 'Arts', 'Computers'],['Home']
10089,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44174,['Business', 'Shopping', 'Arts', 'Computers'],['Home']
44176,['Business', 'Shopping', 'Arts', 'Computers'],['Home']
44178,['Business', 'Shopping', 'Arts', 'Computers'],['Home']
10103,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10105,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44193,['Business', 'Shopping', 'Arts', 'Computers'],['Reference']
10109,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44205,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
10114,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10115,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44218,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
44230,['Business', 'Shopping', 'Arts', 'Computers'],['Arts']
10127,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10134,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10135,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10140,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44263,['Business', 'Shopping', 'Arts', 'Computers'],['News']
44271,['Business', 'Shopping', 'Arts', 'Computers'],['News']
10150,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44279,['Business', 'Shopping', 'Arts', 'Computers'],['News']
10167,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10168,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44291,['Business', 'Shopping', 'Arts', 'Computers'],['News']
10185,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44314,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
10197,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10198,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44320,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
10201,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44325,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
44328,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
10209,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44335,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
10213,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44336,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Recreation']
44344,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
10232,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44357,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
10236,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44360,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
44362,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
44370,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
44373,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
10254,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10256,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10258,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10269,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44392,['Arts', 'Recreation', 'Computers', 'Business'],['Recreation']
44395,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
44396,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
44397,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
44401,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
10279,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44407,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
44408,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
44411,['Business', 'Shopping', 'Arts', 'Computers'],['Recreation']
10289,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10290,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'Recreation']
44412,['Business', 'Shopping', 'Arts', 'Computers'],['Society', 'Reference']
44418,['Business', 'Shopping', 'Arts', 'Computers'],['Reference']
10296,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'Reference']
10302,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10310,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10311,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10312,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'Computers']
10315,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10319,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44452,['Business', 'Shopping', 'Arts', 'Computers'],['Reference']
10330,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10333,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44463,['Business', 'Shopping', 'Arts', 'Computers'],['Reference']
44464,['Business', 'Shopping', 'Arts', 'Computers'],['Reference']
10342,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10344,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44528,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
44530,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
44531,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
44532,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
44534,['Recreation', 'Arts', 'Computers', 'Science'],['Science']
10377,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
10384,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44556,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
44561,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
10395,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44566,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'Science']
10404,['Business', 'Shopping', 'Arts', 'Computers'],['Business', 'Shopping']
44583,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
44591,['Business', 'Shopping', 'Arts', 'Computers'],['Science']
10426,['Business', 'Shopping', 'Arts', 'Computers'],['Business']
44611,['Business', 'Shopping', 'Arts', 'Computers'],['Shopping']
