ref id,Predicted,Actual
0,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
9309,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
43384,['Business', 'Shopping', 'Computers', 'Arts'],['News']
43386,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
43390,['Business', 'Shopping', 'Computers', 'Arts'],['Sports']
9343,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43421,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
9349,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9351,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9353,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9356,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43434,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
43438,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
9364,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9373,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43456,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
9381,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43463,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
9387,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9388,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43471,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
9403,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43503,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
9432,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43513,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
43524,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
43525,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
9448,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9459,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43543,['Business', 'Shopping', 'Computers', 'Arts'],['Arts', 'Computers']
43544,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
43548,['Business', 'Shopping', 'Computers', 'Arts'],['Arts', 'News']
9481,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43567,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
9493,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43573,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
9499,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9503,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43596,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
9519,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9520,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43601,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
43603,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
9529,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9533,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43616,['Business', 'Shopping', 'Computers', 'Arts'],['Arts', 'Computers']
43618,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
9540,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9548,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9561,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43648,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
43650,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43652,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'News']
9612,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43692,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'News']
43694,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9616,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9617,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9624,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43705,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9631,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9632,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43714,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Health']
43717,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9643,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9646,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9659,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43740,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43742,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9670,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43762,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9684,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9689,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43774,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
9694,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9697,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43780,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
9702,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43785,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
9704,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43789,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
43793,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
9727,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9729,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9730,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43811,['Business', 'Computers', 'Recreation', 'Arts'],['Computers']
43817,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
9742,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9747,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9748,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Shopping']
43830,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
43831,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
43840,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
9758,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43846,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
43847,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
43849,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
43852,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
43855,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
9773,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9775,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43859,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
43860,['Business', 'Computers', 'Arts', 'Recreation'],['Computers']
43863,['Business', 'Computers', 'News', 'Science'],['Computers']
9781,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9790,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9793,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43878,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
9799,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9802,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9803,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43885,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
43892,['Business', 'Shopping', 'Computers', 'Arts'],['Computers']
9810,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9813,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9821,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43905,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
43910,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
43914,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
43925,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
43926,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
43929,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
9850,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9853,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43937,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
43943,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
43945,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
43954,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
9880,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9885,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43968,['Business', 'Computers', 'Arts', 'Recreation'],['Games']
9887,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43969,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
43977,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
9898,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43984,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
9904,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
43988,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
43992,['Business', 'Shopping', 'Computers', 'Arts'],['Games', 'Computers']
43996,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
9916,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44004,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
9922,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44010,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
9947,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9951,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9952,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9953,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44035,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
44042,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Health']
44047,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Society', 'Health']
9965,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9971,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9975,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44059,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
44062,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
9981,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
9982,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44077,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
44081,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
44083,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
10007,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10008,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44091,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
10010,['Business', 'Computers', 'Arts', 'Recreation'],['Business']
10018,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44104,['Business', 'Shopping', 'Computers', 'Arts'],['Society', 'Home']
44106,['Business', 'Shopping', 'Computers', 'Arts'],['Home']
10023,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44107,['Business', 'Shopping', 'Computers', 'Arts'],['Home']
10034,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10040,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10042,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44131,['Business', 'Shopping', 'Computers', 'Arts'],['Home']
10051,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10054,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10058,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44143,['Business', 'Shopping', 'Computers', 'Arts'],['Home']
44144,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Home']
44145,['Business', 'Shopping', 'Computers', 'Arts'],['Society', 'Computers', 'Home']
10064,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44152,['Business', 'Shopping', 'Computers', 'Arts'],['Home']
10070,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10072,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44156,['Business', 'Shopping', 'Computers', 'Arts'],['Home']
10075,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44162,['Business', 'Shopping', 'Computers', 'Arts'],['Home']
10089,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44174,['Business', 'Shopping', 'Computers', 'Arts'],['Home']
44176,['Business', 'Shopping', 'Computers', 'Arts'],['Home']
44178,['Business', 'Shopping', 'Computers', 'Arts'],['Home']
10103,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10105,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44193,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
10109,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44205,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
10114,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10115,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44218,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
44230,['Business', 'Shopping', 'Computers', 'Arts'],['Arts']
10127,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10134,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10135,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10140,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44263,['Business', 'Shopping', 'Computers', 'Arts'],['News']
44271,['Business', 'Shopping', 'Computers', 'Arts'],['News']
10150,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44279,['Business', 'Shopping', 'Computers', 'Arts'],['News']
10167,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10168,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44291,['Business', 'Shopping', 'Computers', 'Arts'],['News']
10185,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44314,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
10197,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10198,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44320,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
10201,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44325,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
44328,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
10209,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44335,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
10213,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44336,['Business', 'Shopping', 'Computers', 'Arts'],['Society', 'Recreation']
44344,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
10232,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44357,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
10236,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44360,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
44362,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
44370,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
44373,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
10254,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10256,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10258,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10269,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44392,['Arts', 'Business', 'Recreation', 'Computers'],['Recreation']
44395,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
44396,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
44397,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
44401,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
10279,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44407,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
44408,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
44411,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
10289,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10290,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Recreation']
44412,['Business', 'Shopping', 'Computers', 'Arts'],['Society', 'Reference']
44418,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
10296,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Reference']
10302,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10310,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10311,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10312,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Computers']
10315,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10319,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44452,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
10330,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10333,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44463,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
44464,['Business', 'Shopping', 'Computers', 'Arts'],['Reference']
10342,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10344,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44528,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
44530,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
44531,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
44532,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
44534,['Arts', 'Business', 'Computers', 'Recreation'],['Science']
10377,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
10384,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44556,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
44561,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
10395,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
44566,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Science']
10404,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Shopping']
44583,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
