49773, predicted: Arts, actual: Business
55429, predicted: Business, actual: Health
55777, predicted: Society, actual: Home
56235, predicted: Society, actual: Kids
56255, predicted: Computers, actual: Kids
56340, predicted: Games, actual: Kids
56607, predicted: Kids, actual: Society
56647, predicted: Kids, actual: Society
56837, predicted: Science, actual: News
56853, predicted: Health, actual: News
56930, predicted: Shopping, actual: News
56961, predicted: Society, actual: Recreation
56976, predicted: Kids, actual: Recreation
56991, predicted: Games, actual: Recreation
1122, predicted: Recreation, actual: Regional
1381, predicted: Regional, actual: Society
1591, predicted: Business, actual: Shopping
1680, predicted: Business, actual: Society
2589, predicted: Kids, actual: Adult
2710, predicted: Health, actual: Adult
2735, predicted: Arts, actual: Adult
2880, predicted: Arts, actual: Kids
2922, predicted: Science, actual: Arts
2938, predicted: Recreation, actual: Arts
3004, predicted: Business, actual: Arts
3043, predicted: Arts, actual: Kids
3432, predicted: Computers, actual: Arts
3471, predicted: Arts, actual: Business
3549, predicted: Recreation, actual: Reference
3565, predicted: Society, actual: Arts
3580, predicted: Recreation, actual: Arts
3907, predicted: Business, actual: Arts
3912, predicted: Science, actual: Arts
4170, predicted: Arts, actual: Games
4208, predicted: Arts, actual: Games
4279, predicted: Business, actual: Arts
4283, predicted: Computers, actual: Arts
4286, predicted: Health, actual: Arts
4323, predicted: Kids, actual: Arts
4383, predicted: Arts, actual: Reference
4549, predicted: Business, actual: Arts
4766, predicted: Kids, actual: Arts
4802, predicted: Arts, actual: News
4847, predicted: Sports, actual: Arts
4970, predicted: Society, actual: Arts
5221, predicted: Arts, actual: Shopping
5304, predicted: Computers, actual: Arts
5402, predicted: Recreation, actual: Arts
5454, predicted: Recreation, actual: Arts
5492, predicted: Arts, actual: Society
45, predicted: Science, actual: Adult
67, predicted: Adult, actual: Society
77, predicted: Health, actual: Adult
85, predicted: Arts, actual: Adult
89, predicted: Science, actual: Adult
97, predicted: Shopping, actual: Adult
107, predicted: Arts, actual: Adult
118, predicted: Business, actual: Adult
124, predicted: Arts, actual: Regional
125, predicted: Business, actual: Arts
140, predicted: Arts, actual: News
142, predicted: Arts, actual: News
153, predicted: Business, actual: Arts
154, predicted: News, actual: Arts
160, predicted: Recreation, actual: Arts
162, predicted: Recreation, actual: Arts
173, predicted: Arts, actual: Kids
174, predicted: Science, actual: Regional
175, predicted: Arts, actual: Business
188, predicted: Kids, actual: Arts
190, predicted: Arts, actual: Kids
198, predicted: Arts, actual: Home
205, predicted: Health, actual: Society
217, predicted: News, actual: Arts
235, predicted: News, actual: Arts
237, predicted: Society, actual: Arts
255, predicted: Business, actual: News
256, predicted: Business, actual: Regional
262, predicted: Business, actual: Home
265, predicted: Business, actual: Regional
268, predicted: Health, actual: Business
272, predicted: Business, actual: Computers
278, predicted: News, actual: Recreation
284, predicted: Regional, actual: Business
310, predicted: Home, actual: Business
313, predicted: Health, actual: Business
318, predicted: Business, actual: Regional
320, predicted: Regional, actual: Business
324, predicted: Recreation, actual: Business
329, predicted: Business, actual: Regional
352, predicted: Business, actual: Sports
362, predicted: Health, actual: Computers
366, predicted: Reference, actual: Computers
371, predicted: Recreation, actual: Computers
394, predicted: Business, actual: Computers
396, predicted: Business, actual: Computers
430, predicted: Shopping, actual: Computers
431, predicted: Business, actual: Games
432, predicted: Kids, actual: Games
442, predicted: Kids, actual: Games
446, predicted: Games, actual: Sports
453, predicted: Recreation, actual: Games
466, predicted: Kids, actual: Games
491, predicted: Computers, actual: Games
527, predicted: Business, actual: Games
529, predicted: Arts, actual: Games
534, predicted: Society, actual: Games
554, predicted: Shopping, actual: Health
558, predicted: Reference, actual: Health
561, predicted: Arts, actual: Health
564, predicted: Health, actual: Science
579, predicted: Games, actual: Health
592, predicted: Science, actual: Health
628, predicted: Science, actual: Health
632, predicted: Science, actual: Health
644, predicted: Computers, actual: Health
662, predicted: Recreation, actual: Health
670, predicted: Society, actual: Health
676, predicted: Science, actual: Health
688, predicted: Arts, actual: Home
693, predicted: Home, actual: Society
703, predicted: Home, actual: Regional
706, predicted: Home, actual: Recreation
709, predicted: Home, actual: Computers
716, predicted: Business, actual: Home
720, predicted: Health, actual: Home
721, predicted: Shopping, actual: Home
729, predicted: Science, actual: Home
730, predicted: Business, actual: Home
741, predicted: Arts, actual: Home
747, predicted: Business, actual: Home
756, predicted: Sports, actual: Home
767, predicted: Home, actual: Recreation
771, predicted: Home, actual: Recreation
777, predicted: News, actual: Home
782, predicted: Business, actual: Home
792, predicted: Business, actual: Home
798, predicted: Kids, actual: Home
804, predicted: News, actual: Home
822, predicted: Regional, actual: Kids
829, predicted: Regional, actual: Kids
835, predicted: Science, actual: Kids
839, predicted: Kids, actual: Computers
843, predicted: Arts, actual: Kids
844, predicted: Society, actual: Kids
847, predicted: Kids, actual: Recreation
854, predicted: Kids, actual: Recreation
856, predicted: Kids, actual: Reference
862, predicted: Arts, actual: Kids
869, predicted: Business, actual: Kids
870, predicted: Kids, actual: Society
889, predicted: Arts, actual: Kids
923, predicted: Kids, actual: Society
929, predicted: Arts, actual: Society
937, predicted: Regional, actual: News
942, predicted: Regional, actual: News
960, predicted: Recreation, actual: News
969, predicted: Regional, actual: News
975, predicted: Business, actual: News
989, predicted: Business, actual: News
995, predicted: News, actual: Regional
1002, predicted: Regional, actual: News
1010, predicted: Business, actual: News
1022, predicted: Regional, actual: News
1026, predicted: Arts, actual: News
1034, predicted: Society, actual: Home
1052, predicted: Business, actual: Recreation
1058, predicted: Arts, actual: News
1060, predicted: Business, actual: News
1076, predicted: Business, actual: News
1083, predicted: Arts, actual: News
1085, predicted: News, actual: Society
1088, predicted: Science, actual: News
1124, predicted: Shopping, actual: Recreation
1130, predicted: Home, actual: Recreation
1139, predicted: Business, actual: Recreation
1143, predicted: Sports, actual: Recreation
1167, predicted: Society, actual: Recreation
1175, predicted: Arts, actual: Recreation
1187, predicted: Home, actual: Recreation
1190, predicted: Science, actual: Recreation
1194, predicted: Computers, actual: Recreation
1213, predicted: Science, actual: Reference
1215, predicted: Science, actual: Reference
1216, predicted: Computers, actual: Reference
1225, predicted: Science, actual: Reference
1232, predicted: Reference, actual: Computers
1247, predicted: Kids, actual: Reference
1255, predicted: Recreation, actual: Reference
1256, predicted: Health, actual: Reference
1267, predicted: Reference, actual: Business
1276, predicted: Science, actual: Reference
1288, predicted: Health, actual: Reference
1290, predicted: Adult, actual: Reference
1300, predicted: Science, actual: Reference
1325, predicted: Computers, actual: Reference
1339, predicted: Computers, actual: Reference
1343, predicted: Business, actual: Reference
1352, predicted: Regional, actual: Shopping
1366, predicted: Arts, actual: Regional
1377, predicted: Recreation, actual: Regional
1379, predicted: Sports, actual: Regional
1382, predicted: Regional, actual: Shopping
1422, predicted: Society, actual: Science
1451, predicted: Arts, actual: Science
1454, predicted: Science, actual: Reference
1460, predicted: Computers, actual: Business
1461, predicted: Sports, actual: Science
1475, predicted: Reference, actual: Recreation
1481, predicted: Reference, actual: Science
1496, predicted: Science, actual: Shopping
1500, predicted: Sports, actual: Shopping
1510, predicted: Society, actual: Shopping
1513, predicted: Arts, actual: Shopping
1537, predicted: Business, actual: Shopping
1541, predicted: Business, actual: Shopping
1547, predicted: Sports, actual: Shopping
1559, predicted: Health, actual: Shopping
1584, predicted: Business, actual: Shopping
1605, predicted: Business, actual: Shopping
1606, predicted: Shopping, actual: Business
1612, predicted: Health, actual: Shopping
1623, predicted: Reference, actual: Society
1626, predicted: Kids, actual: Society
1627, predicted: Shopping, actual: Society
1628, predicted: Regional, actual: Society
1629, predicted: Computers, actual: Regional
1635, predicted: Shopping, actual: Society
1638, predicted: Society, actual: Regional
1653, predicted: Home, actual: Society
1699, predicted: Business, actual: Society
1709, predicted: Business, actual: Society
1711, predicted: Recreation, actual: Society
1717, predicted: Sports, actual: Society
1728, predicted: Health, actual: Sports
1749, predicted: Regional, actual: Sports
1771, predicted: Recreation, actual: Sports
1793, predicted: Reference, actual: Sports
1800, predicted: Adult, actual: Sports
1823, predicted: Health, actual: Sports
1831, predicted: Business, actual: Sports
1836, predicted: Arts, actual: Sports
1840, predicted: Sports, actual: News
1856, predicted: Health, actual: Adult
1868, predicted: Shopping, actual: Adult
1875, predicted: Recreation, actual: Adult
1894, predicted: Kids, actual: Adult
1906, predicted: Science, actual: Adult
1939, predicted: Business, actual: Adult
1976, predicted: Arts, actual: Adult
1982, predicted: Shopping, actual: Adult
1983, predicted: Business, actual: Adult
1995, predicted: News, actual: Adult
2012, predicted: Reference, actual: Adult
2032, predicted: Health, actual: Adult
2084, predicted: Games, actual: Adult
2113, predicted: Arts, actual: Adult
2180, predicted: Reference, actual: Adult
2202, predicted: Computers, actual: Adult
2203, predicted: Computers, actual: Adult
2242, predicted: Recreation, actual: Adult
2251, predicted: Business, actual: Adult
2275, predicted: Health, actual: Adult
2296, predicted: Home, actual: Adult
2301, predicted: Shopping, actual: Adult
2321, predicted: Computers, actual: Adult
2330, predicted: Science, actual: Adult
2342, predicted: Business, actual: Adult
2357, predicted: Recreation, actual: Adult
2360, predicted: Kids, actual: Adult
2368, predicted: Recreation, actual: Adult
2395, predicted: Shopping, actual: Adult
2399, predicted: Shopping, actual: Adult
